縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,南投市,中古屋,46777.77,95,111年第一季
南投縣,南投市,新成屋,59376.92,48,111年第一季
南投縣,名間鄉,中古屋,32254.64,11,111年第一季
南投縣,名間鄉,新成屋,58937,2,111年第一季
南投縣,國姓鄉,中古屋,22608.33,3,111年第一季
南投縣,埔里鎮,中古屋,50940.49,71,111年第一季
南投縣,埔里鎮,新成屋,66978,12,111年第一季
南投縣,水里鄉,中古屋,40373.83,6,111年第一季
南投縣,竹山鎮,中古屋,32254.46,37,111年第一季
南投縣,竹山鎮,新成屋,49187.43,14,111年第一季
南投縣,草屯鎮,中古屋,30480.25,117,111年第一季
南投縣,草屯鎮,新成屋,74819.17,12,111年第一季
南投縣,集集鎮,中古屋,23243.25,4,111年第一季
南投縣,集集鎮,新成屋,50582.6,5,111年第一季
南投縣,鹿谷鄉,中古屋,64400,2,111年第一季
台中市,中區,中古屋,187.46,52,111年第一季
台中市,北區,中古屋,59034.19,1061,111年第一季
台中市,北區,新成屋,44219.12,25,111年第一季
台中市,北屯區,中古屋,64335.88,2028,111年第一季
台中市,北屯區,新成屋,87579.44,271,111年第一季
台中市,南區,中古屋,65957.32,841,111年第一季
台中市,南區,新成屋,78794.05,57,111年第一季
台中市,南屯區,中古屋,75982.15,1187,111年第一季
台中市,南屯區,新成屋,106835.7,350,111年第一季
台中市,后里區,中古屋,52300.75,16,111年第一季
台中市,后里區,新成屋,92157.4,5,111年第一季
台中市,外埔區,中古屋,33619.62,8,111年第一季
台中市,大安區,新成屋,52511,2,111年第一季
台中市,大甲區,中古屋,62007.84,32,111年第一季
台中市,大甲區,新成屋,64957.48,25,111年第一季
台中市,大肚區,中古屋,33210.83,24,111年第一季
台中市,大里區,中古屋,54499.09,460,111年第一季
台中市,大里區,新成屋,61433.26,91,111年第一季
台中市,大雅區,中古屋,52154.98,164,111年第一季
台中市,大雅區,新成屋,61397.65,17,111年第一季
台中市,太平區,中古屋,55926.8,522,111年第一季
台中市,太平區,新成屋,72826.11,91,111年第一季
台中市,新社區,中古屋,56541.8,5,111年第一季
台中市,新社區,新成屋,66642.4,5,111年第一季
台中市,東勢區,中古屋,54575.83,18,111年第一季
台中市,東勢區,新成屋,71821.18,11,111年第一季
台中市,東區,中古屋,48254.03,263,111年第一季
台中市,東區,新成屋,66947.25,40,111年第一季
台中市,梧棲區,中古屋,37985.68,71,111年第一季
台中市,梧棲區,新成屋,51250.48,46,111年第一季
台中市,沙鹿區,中古屋,45143.3,204,111年第一季
台中市,沙鹿區,新成屋,77186.49,81,111年第一季
台中市,清水區,中古屋,50904.23,87,111年第一季
台中市,清水區,新成屋,60093.12,42,111年第一季
台中市,潭子區,中古屋,58045.29,336,111年第一季
台中市,潭子區,新成屋,49092.6,30,111年第一季
台中市,烏日區,中古屋,57259.38,169,111年第一季
台中市,烏日區,新成屋,68116.44,50,111年第一季
台中市,石岡區,中古屋,33753,1,111年第一季
台中市,神岡區,中古屋,51392.77,47,111年第一季
台中市,神岡區,新成屋,46734.85,20,111年第一季
台中市,西區,中古屋,73728.16,737,111年第一季
台中市,西區,新成屋,114098.41,37,111年第一季
台中市,西屯區,中古屋,68393.12,1921,111年第一季
台中市,西屯區,新成屋,89594.77,167,111年第一季
台中市,豐原區,中古屋,57370.68,215,111年第一季
台中市,豐原區,新成屋,59178.02,62,111年第一季
台中市,霧峰區,中古屋,47547.63,19,111年第一季
台中市,龍井區,中古屋,50426.81,146,111年第一季
台中市,龍井區,新成屋,58835,19,111年第一季
台北市,中山區,中古屋,166885.75,914,111年第一季
台北市,中山區,新成屋,285533.77,104,111年第一季
台北市,中正區,中古屋,185366.28,288,111年第一季
台北市,中正區,新成屋,208197.87,71,111年第一季
台北市,信義區,中古屋,170689.6,631,111年第一季
台北市,信義區,新成屋,249887.97,62,111年第一季
台北市,內湖區,中古屋,159716.35,1280,111年第一季
台北市,內湖區,新成屋,231339.28,95,111年第一季
台北市,北投區,中古屋,129344.58,822,111年第一季
台北市,北投區,新成屋,158635.19,86,111年第一季
台北市,南港區,中古屋,166214.08,518,111年第一季
台北市,南港區,新成屋,247191.88,26,111年第一季
台北市,士林區,中古屋,139898.09,867,111年第一季
台北市,士林區,新成屋,154183.58,43,111年第一季
台北市,大同區,中古屋,153998.38,168,111年第一季
台北市,大同區,新成屋,132112.6,40,111年第一季
台北市,大安區,中古屋,235843.13,814,111年第一季
台北市,大安區,新成屋,433423.66,77,111年第一季
台北市,文山區,中古屋,142870.03,819,111年第一季
台北市,文山區,新成屋,189950.12,111,111年第一季
台北市,松山區,中古屋,175609.27,427,111年第一季
台北市,松山區,新成屋,517384.18,95,111年第一季
台北市,萬華區,中古屋,116090.94,240,111年第一季
台北市,萬華區,新成屋,166420.88,43,111年第一季
台南市,下營區,中古屋,26882.33,6,111年第一季
台南市,中西區,中古屋,33974.34,291,111年第一季
台南市,中西區,新成屋,75938.54,35,111年第一季
台南市,仁德區,中古屋,37963.88,199,111年第一季
台南市,仁德區,新成屋,82804.61,38,111年第一季
台南市,佳里區,中古屋,43724.74,35,111年第一季
台南市,佳里區,新成屋,63012.64,11,111年第一季
台南市,六甲區,中古屋,46249,3,111年第一季
台南市,北區,中古屋,44934.96,465,111年第一季
台南市,北區,新成屋,49660.92,48,111年第一季
台南市,南區,中古屋,40045.07,413,111年第一季
台南市,南區,新成屋,59110.48,64,111年第一季
台南市,善化區,中古屋,67582.8,65,111年第一季
台南市,善化區,新成屋,70768.62,24,111年第一季
台南市,學甲區,中古屋,27667.36,14,111年第一季
台南市,學甲區,新成屋,43307,5,111年第一季
台南市,安南區,中古屋,49083.67,479,111年第一季
台南市,安南區,新成屋,56074.93,123,111年第一季
台南市,安定區,中古屋,42276.67,3,111年第一季
台南市,安定區,新成屋,84257,1,111年第一季
台南市,安平區,中古屋,43049.15,483,111年第一季
台南市,安平區,新成屋,93654.47,45,111年第一季
台南市,官田區,中古屋,27286.62,8,111年第一季
台南市,官田區,新成屋,50121,1,111年第一季
台南市,將軍區,中古屋,22869.5,2,111年第一季
台南市,山上區,中古屋,10609,3,111年第一季
台南市,山上區,新成屋,61165.25,8,111年第一季
台南市,後壁區,中古屋,18407.33,3,111年第一季
台南市,新化區,中古屋,51886.25,16,111年第一季
台南市,新化區,新成屋,73200.67,3,111年第一季
台南市,新市區,中古屋,56939.61,44,111年第一季
台南市,新市區,新成屋,62991,15,111年第一季
台南市,新營區,中古屋,33504.89,140,111年第一季
台南市,新營區,新成屋,62488.64,22,111年第一季
台南市,東區,中古屋,44207.97,1177,111年第一季
台南市,東區,新成屋,64555.49,91,111年第一季
台南市,東山區,中古屋,23093.33,3,111年第一季
台南市,柳營區,中古屋,38628.5,2,111年第一季
台南市,柳營區,新成屋,48286,3,111年第一季
台南市,楠西區,中古屋,37123.6,5,111年第一季
台南市,楠西區,新成屋,28459,1,111年第一季
台南市,歸仁區,中古屋,40298.06,93,111年第一季
台南市,歸仁區,新成屋,41185.22,18,111年第一季
台南市,永康區,中古屋,42363.62,1216,111年第一季
台南市,永康區,新成屋,62326.28,163,111年第一季
台南市,玉井區,中古屋,26835.56,9,111年第一季
台南市,玉井區,新成屋,43091,1,111年第一季
台南市,白河區,中古屋,38917.77,13,111年第一季
台南市,白河區,新成屋,55381.88,8,111年第一季
台南市,西港區,中古屋,30009.22,9,111年第一季
台南市,西港區,新成屋,64473,1,111年第一季
台南市,關廟區,中古屋,33329.58,12,111年第一季
台南市,關廟區,新成屋,65422.83,6,111年第一季
台南市,鹽水區,中古屋,24750.82,28,111年第一季
台南市,鹽水區,新成屋,50272,1,111年第一季
台南市,麻豆區,中古屋,40011.53,43,111年第一季
台南市,麻豆區,新成屋,59511,4,111年第一季
台東縣,台東市,中古屋,43927.47,216,111年第一季
台東縣,台東市,新成屋,42262.08,36,111年第一季
台東縣,大武鄉,中古屋,12051,1,111年第一季
台東縣,太麻里鄉,中古屋,29665,2,111年第一季
台東縣,成功鎮,中古屋,28846,4,111年第一季
台東縣,東河鄉,中古屋,177106,1,111年第一季
台東縣,池上鄉,中古屋,44875.2,5,111年第一季
