縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,南投市,中古屋,45373.64,101,112年第三季
南投縣,南投市,新成屋,78424.25,12,112年第三季
南投縣,名間鄉,中古屋,30979.6,5,112年第三季
南投縣,名間鄉,新成屋,81398,1,112年第三季
南投縣,國姓鄉,中古屋,45245,1,112年第三季
南投縣,埔里鎮,中古屋,50825.08,66,112年第三季
南投縣,埔里鎮,新成屋,69020,2,112年第三季
南投縣,竹山鎮,中古屋,30764.87,31,112年第三季
南投縣,竹山鎮,新成屋,52002.5,8,112年第三季
南投縣,草屯鎮,中古屋,36001.28,106,112年第三季
南投縣,草屯鎮,新成屋,78674.5,14,112年第三季
南投縣,集集鎮,中古屋,36786,5,112年第三季
南投縣,魚池鄉,中古屋,92109,2,112年第三季
南投縣,鹿谷鄉,中古屋,47841.4,5,112年第三季
台中市,中區,中古屋,184.3,10,112年第三季
台中市,北區,中古屋,59477.95,1388,112年第三季
台中市,北區,新成屋,38798.84,57,112年第三季
台中市,北屯區,中古屋,64939.45,2171,112年第三季
台中市,北屯區,新成屋,73046.61,517,112年第三季
台中市,南區,中古屋,61469.54,997,112年第三季
台中市,南區,新成屋,75412.29,35,112年第三季
台中市,南屯區,中古屋,70176.38,1089,112年第三季
台中市,南屯區,新成屋,90368.44,232,112年第三季
台中市,后里區,中古屋,90684.17,23,112年第三季
台中市,后里區,新成屋,17129.3,10,112年第三季
台中市,外埔區,中古屋,46608,3,112年第三季
台中市,大甲區,中古屋,44299.98,57,112年第三季
台中市,大甲區,新成屋,57694.81,21,112年第三季
台中市,大肚區,中古屋,39273.34,47,112年第三季
台中市,大肚區,新成屋,76053,2,112年第三季
台中市,大里區,中古屋,47548.96,430,112年第三季
台中市,大里區,新成屋,35634.72,83,112年第三季
台中市,大雅區,中古屋,60399.86,183,112年第三季
台中市,大雅區,新成屋,38325.45,31,112年第三季
台中市,太平區,中古屋,57439.29,604,112年第三季
台中市,太平區,新成屋,69750.06,116,112年第三季
台中市,新社區,中古屋,39017,8,112年第三季
台中市,新社區,新成屋,75439.5,2,112年第三季
台中市,東勢區,中古屋,40314.35,37,112年第三季
台中市,東勢區,新成屋,72441.87,15,112年第三季
台中市,東區,中古屋,57775.36,236,112年第三季
台中市,東區,新成屋,85749.64,22,112年第三季
台中市,梧棲區,中古屋,35481.35,63,112年第三季
台中市,梧棲區,新成屋,47321.67,33,112年第三季
台中市,沙鹿區,中古屋,41772.1,183,112年第三季
台中市,沙鹿區,新成屋,56153.72,181,112年第三季
台中市,清水區,中古屋,47468.65,60,112年第三季
台中市,清水區,新成屋,47807.76,46,112年第三季
台中市,潭子區,中古屋,59306.46,320,112年第三季
台中市,潭子區,新成屋,59701.57,14,112年第三季
台中市,烏日區,中古屋,62304.03,188,112年第三季
台中市,烏日區,新成屋,63689.84,91,112年第三季
台中市,石岡區,中古屋,70109,1,112年第三季
台中市,神岡區,中古屋,66011.95,39,112年第三季
台中市,神岡區,新成屋,80801.23,22,112年第三季
台中市,西區,中古屋,55769.04,905,112年第三季
台中市,西區,新成屋,57468.5,4,112年第三季
台中市,西屯區,中古屋,63433.12,1843,112年第三季
台中市,西屯區,新成屋,101805.84,149,112年第三季
台中市,豐原區,中古屋,49394.32,266,112年第三季
台中市,豐原區,新成屋,66081.8,84,112年第三季
台中市,霧峰區,中古屋,33543.03,37,112年第三季
台中市,霧峰區,新成屋,62180.67,3,112年第三季
台中市,龍井區,中古屋,45698.45,175,112年第三季
台中市,龍井區,新成屋,62968.42,43,112年第三季
台北市,中山區,中古屋,168000.88,796,112年第三季
台北市,中山區,新成屋,253081.92,85,112年第三季
台北市,中正區,中古屋,181458.47,452,112年第三季
台北市,中正區,新成屋,225808.66,56,112年第三季
台北市,信義區,中古屋,167886.14,585,112年第三季
台北市,信義區,新成屋,262595.24,70,112年第三季
台北市,內湖區,中古屋,150483.08,1144,112年第三季
台北市,內湖區,新成屋,167870.2,105,112年第三季
台北市,北投區,中古屋,118869.09,786,112年第三季
台北市,北投區,新成屋,182371.92,78,112年第三季
台北市,南港區,中古屋,166020.16,411,112年第三季
