縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,中寮鄉,中古屋,11282.0,1,108年第一季
南投縣,南投市,中古屋,33957.86,90,108年第一季
南投縣,南投市,新成屋,59827.86,28,108年第一季
南投縣,名間鄉,中古屋,28871.25,4,108年第一季
南投縣,國姓鄉,中古屋,27098.0,1,108年第一季
南投縣,埔里鎮,中古屋,35049.72,47,108年第一季
南投縣,埔里鎮,新成屋,58674.17,6,108年第一季
南投縣,水里鄉,中古屋,36948.0,4,108年第一季
南投縣,竹山鎮,中古屋,21177.73,55,108年第一季
南投縣,竹山鎮,新成屋,37867.44,9,108年第一季
南投縣,草屯鎮,中古屋,33532.02,59,108年第一季
南投縣,草屯鎮,新成屋,52451.31,26,108年第一季
南投縣,集集鎮,中古屋,23857.2,5,108年第一季
南投縣,鹿谷鄉,中古屋,33781.0,4,108年第一季
台中市,中區,中古屋,25893.21,14,108年第一季
台中市,中區,新成屋,78345.0,2,108年第一季
台中市,北區,中古屋,45471.63,940,108年第一季
台中市,北區,新成屋,78168.07,58,108年第一季
台中市,北屯區,中古屋,45455.13,1181,108年第一季
台中市,北屯區,新成屋,60926.81,701,108年第一季
台中市,南區,中古屋,40847.78,771,108年第一季
台中市,南區,新成屋,68119.83,167,108年第一季
台中市,南屯區,中古屋,55596.54,762,108年第一季
台中市,南屯區,新成屋,92200.69,497,108年第一季
台中市,后里區,中古屋,59764.92,13,108年第一季
台中市,后里區,新成屋,62917.92,13,108年第一季
台中市,外埔區,中古屋,37166.67,3,108年第一季
台中市,大安區,中古屋,40544.0,1,108年第一季
台中市,大甲區,中古屋,47496.71,34,108年第一季
台中市,大甲區,新成屋,49082.8,15,108年第一季
台中市,大肚區,中古屋,41344.18,28,108年第一季
台中市,大肚區,新成屋,58833.67,3,108年第一季
台中市,大里區,中古屋,43795.21,374,108年第一季
台中市,大里區,新成屋,65349.31,86,108年第一季
台中市,大雅區,中古屋,54217.27,113,108年第一季
台中市,大雅區,新成屋,53889.0,29,108年第一季
台中市,太平區,中古屋,44709.97,436,108年第一季
台中市,太平區,新成屋,59125.07,169,108年第一季
台中市,新社區,中古屋,49534.0,2,108年第一季
台中市,東勢區,中古屋,51554.0,26,108年第一季
台中市,東勢區,新成屋,50004.25,4,108年第一季
台中市,東區,中古屋,44352.99,236,108年第一季
台中市,東區,新成屋,59721.12,83,108年第一季
台中市,梧棲區,中古屋,34428.38,61,108年第一季
台中市,梧棲區,新成屋,52609.86,50,108年第一季
台中市,沙鹿區,中古屋,42969.95,153,108年第一季
台中市,沙鹿區,新成屋,64408.17,238,108年第一季
台中市,清水區,中古屋,30764.73,63,108年第一季
台中市,清水區,新成屋,44902.28,57,108年第一季
台中市,潭子區,中古屋,42815.52,264,108年第一季
台中市,潭子區,新成屋,61608.76,45,108年第一季
台中市,烏日區,中古屋,43485.38,112,108年第一季
台中市,烏日區,新成屋,37847.85,137,108年第一季
台中市,神岡區,中古屋,40539.81,42,108年第一季
台中市,神岡區,新成屋,63594.42,12,108年第一季
台中市,西區,中古屋,49940.11,642,108年第一季
台中市,西區,新成屋,104325.14,37,108年第一季
台中市,西屯區,中古屋,52989.67,1293,108年第一季
台中市,西屯區,新成屋,100229.25,285,108年第一季
台中市,豐原區,中古屋,45979.4,215,108年第一季
台中市,豐原區,新成屋,60766.9,58,108年第一季
台中市,霧峰區,中古屋,39366.32,38,108年第一季
台中市,霧峰區,新成屋,76193.29,7,108年第一季
台中市,龍井區,中古屋,41694.75,106,108年第一季
台中市,龍井區,新成屋,44777.0,17,108年第一季
台北市,中山區,中古屋,148404.6,655,108年第一季
台北市,中山區,新成屋,217816.33,122,108年第一季
台北市,中正區,中古屋,144986.65,253,108年第一季
台北市,中正區,新成屋,200202.25,51,108年第一季
台北市,信義區,中古屋,120080.54,419,108年第一季
台北市,信義區,新成屋,203108.63,63,108年第一季
台北市,內湖區,中古屋,126466.18,917,108年第一季
台北市,內湖區,新成屋,163525.76,114,108年第一季
台北市,北投區,中古屋,108500.8,652,108年第一季
台北市,北投區,新成屋,167048.2,243,108年第一季
台北市,南港區,中古屋,135729.31,270,108年第一季
台北市,南港區,新成屋,170733.73,62,108年第一季
台北市,士林區,中古屋,128524.75,706,108年第一季
台北市,士林區,新成屋,129453.09,101,108年第一季
台北市,大同區,中古屋,133500.58,132,108年第一季
台北市,大同區,新成屋,217017.0,12,108年第一季
台北市,大安區,中古屋,181413.85,521,108年第一季
台北市,大安區,新成屋,212778.52,115,108年第一季
台北市,文山區,中古屋,119711.22,621,108年第一季
台北市,文山區,新成屋,161891.94,227,108年第一季
台北市,松山區,中古屋,147523.52,408,108年第一季
台北市,松山區,新成屋,227877.63,27,108年第一季
台北市,萬華區,中古屋,112710.86,240,108年第一季
台北市,萬華區,新成屋,163906.9,67,108年第一季
台南市,下營區,中古屋,26421.0,5,108年第一季
台南市,下營區,新成屋,39214.0,2,108年第一季
台南市,中西區,中古屋,37621.76,152,108年第一季
台南市,中西區,新成屋,64203.5,44,108年第一季
台南市,仁德區,中古屋,34185.99,171,108年第一季
台南市,仁德區,新成屋,57055.21,19,108年第一季
台南市,佳里區,中古屋,32127.74,34,108年第一季
台南市,佳里區,新成屋,53210.2,10,108年第一季
台南市,六甲區,中古屋,27719.25,4,108年第一季
台南市,六甲區,新成屋,42482.5,2,108年第一季
台南市,北區,中古屋,43090.43,376,108年第一季
台南市,北區,新成屋,60282.41,58,108年第一季
台南市,南區,中古屋,33160.57,319,108年第一季
台南市,南區,新成屋,53039.77,113,108年第一季
台南市,善化區,中古屋,40793.34,53,108年第一季
台南市,善化區,新成屋,47590.0,54,108年第一季
台南市,大內區,中古屋,12077.0,2,108年第一季
台南市,學甲區,中古屋,19185.7,27,108年第一季
台南市,學甲區,新成屋,32841.0,3,108年第一季
台南市,安南區,中古屋,34552.14,349,108年第一季
台南市,安南區,新成屋,53797.11,130,108年第一季
台南市,安定區,中古屋,49336.0,1,108年第一季
台南市,安定區,新成屋,42534.0,1,108年第一季
台南市,安平區,中古屋,37541.28,255,108年第一季
台南市,安平區,新成屋,60429.68,69,108年第一季
台南市,官田區,中古屋,18684.5,8,108年第一季
台南市,官田區,新成屋,34677.0,10,108年第一季
台南市,將軍區,中古屋,17690.0,1,108年第一季
台南市,山上區,新成屋,36545.0,1,108年第一季
台南市,後壁區,中古屋,19377.0,2,108年第一季
台南市,新化區,中古屋,32215.69,16,108年第一季
台南市,新市區,中古屋,32284.33,43,108年第一季
台南市,新市區,新成屋,46409.87,15,108年第一季
台南市,新營區,中古屋,24147.91,128,108年第一季
台南市,新營區,新成屋,52964.69,29,108年第一季
台南市,東區,中古屋,41626.49,660,108年第一季
台南市,東區,新成屋,39484.12,372,108年第一季
台南市,東山區,中古屋,17002.0,4,108年第一季
台南市,東山區,新成屋,37836.0,3,108年第一季
台南市,柳營區,中古屋,23815.33,3,108年第一季
台南市,楠西區,中古屋,33153.0,4,108年第一季
台南市,楠西區,新成屋,32589.0,2,108年第一季
台南市,歸仁區,中古屋,32312.38,77,108年第一季
台南市,歸仁區,新成屋,56721.54,13,108年第一季
台南市,永康區,中古屋,34258.12,869,108年第一季
台南市,永康區,新成屋,58431.81,156,108年第一季
台南市,玉井區,中古屋,26518.0,5,108年第一季
台南市,玉井區,新成屋,34412.0,1,108年第一季
台南市,白河區,中古屋,22867.33,15,108年第一季
台南市,白河區,新成屋,45281.2,5,108年第一季
台南市,西港區,中古屋,26197.22,9,108年第一季
台南市,西港區,新成屋,40649.0,1,108年第一季
台南市,關廟區,中古屋,32108.25,8,108年第一季
台南市,關廟區,新成屋,45530.0,8,108年第一季
台南市,鹽水區,中古屋,18821.96,23,108年第一季
台南市,鹽水區,新成屋,45582.0,1,108年第一季
台南市,麻豆區,中古屋,30022.25,20,108年第一季
台南市,麻豆區,新成屋,48101.67,3,108年第一季
台東縣,卑南鄉,中古屋,13162.25,8,108年第一季
台東縣,台東市,中古屋,35758.65,357,108年第一季
台東縣,台東市,新成屋,48449.92,12,108年第一季
台東縣,大武鄉,中古屋,19577.0,1,108年第一季
台東縣,太麻里鄉,中古屋,15035.4,10,108年第一季
台東縣,成功鎮,中古屋,27895.67,3,108年第一季
台東縣,成功鎮,新成屋,45008.0,1,108年第一季
台東縣,長濱鄉,中古屋,22890.0,1,108年第一季
台東縣,關山鎮,中古屋,24005.5,4,108年第一季
嘉義市,嘉義市,中古屋,31671.54,856,108年第一季
嘉義市,嘉義市,新成屋,50170.96,105,108年第一季
嘉義縣,中埔鄉,中古屋,41563.14,36,108年第一季
嘉義縣,大埔鄉,中古屋,23851.75,4,108年第一季
嘉義縣,大林鎮,中古屋,25515.18,22,108年第一季
嘉義縣,大林鎮,新成屋,44335.0,2,108年第一季
嘉義縣,太保市,中古屋,26134.13,61,108年第一季
嘉義縣,太保市,新成屋,39854.44,16,108年第一季
嘉義縣,布袋鎮,中古屋,13598.2,5,108年第一季
嘉義縣,新港鄉,中古屋,25185.2,5,108年第一季
嘉義縣,朴子市,中古屋,23309.89,80,108年第一季
嘉義縣,朴子市,新成屋,57022.31,16,108年第一季
嘉義縣,梅山鄉,中古屋,29952.25,12,108年第一季
嘉義縣,梅山鄉,新成屋,36444.0,1,108年第一季
嘉義縣,民雄鄉,中古屋,24841.99,73,108年第一季
嘉義縣,民雄鄉,新成屋,47311.8,5,108年第一季
嘉義縣,水上鄉,中古屋,25851.33,12,108年第一季
嘉義縣,水上鄉,新成屋,39579.0,1,108年第一季
嘉義縣,番路鄉,中古屋,20856.33,3,108年第一季
嘉義縣,竹崎鄉,中古屋,24604.67,3,108年第一季
嘉義縣,義竹鄉,中古屋,14911.0,1,108年第一季
基隆市,七堵區,中古屋,56069.17,109,108年第一季
基隆市,七堵區,新成屋,68248.08,24,108年第一季
基隆市,中山區,中古屋,39325.14,65,108年第一季
基隆市,中正區,中古屋,34718.47,429,108年第一季
基隆市,中正區,新成屋,50830.03,34,108年第一季
基隆市,仁愛區,中古屋,47643.32,40,108年第一季
基隆市,仁愛區,新成屋,61326.0,2,108年第一季
基隆市,信義區,中古屋,37920.11,231,108年第一季
基隆市,信義區,新成屋,54561.04,226,108年第一季
基隆市,安樂區,中古屋,39050.08,554,108年第一季
基隆市,安樂區,新成屋,76715.32,232,108年第一季
基隆市,暖暖區,中古屋,37805.92,333,108年第一季
基隆市,暖暖區,新成屋,57113.66,56,108年第一季
宜蘭縣,三星鄉,中古屋,44745.0,1,108年第一季
宜蘭縣,三星鄉,新成屋,44697.5,2,108年第一季
宜蘭縣,五結鄉,中古屋,38510.73,26,108年第一季
宜蘭縣,五結鄉,新成屋,55656.73,11,108年第一季
宜蘭縣,冬山鄉,中古屋,50607.4,25,108年第一季
宜蘭縣,冬山鄉,新成屋,54040.0,6,108年第一季
宜蘭縣,員山鄉,中古屋,41393.86,7,108年第一季
宜蘭縣,員山鄉,新成屋,61988.5,4,108年第一季
宜蘭縣,壯圍鄉,中古屋,51630.0,2,108年第一季
宜蘭縣,宜蘭市,中古屋,43442.45,256,108年第一季
宜蘭縣,宜蘭市,新成屋,61188.83,54,108年第一季
宜蘭縣,礁溪鄉,中古屋,56995.44,185,108年第一季
宜蘭縣,礁溪鄉,新成屋,85396.16,31,108年第一季
宜蘭縣,羅東鎮,中古屋,46813.19,159,108年第一季
宜蘭縣,羅東鎮,新成屋,65681.21,14,108年第一季
宜蘭縣,蘇澳鎮,中古屋,24803.57,23,108年第一季
宜蘭縣,蘇澳鎮,新成屋,45154.17,12,108年第一季
宜蘭縣,頭城鎮,中古屋,40914.17,18,108年第一季
宜蘭縣,頭城鎮,新成屋,77268.26,23,108年第一季
屏東縣,九如鄉,中古屋,41580.0,12,108年第一季
屏東縣,九如鄉,新成屋,42922.89,9,108年第一季
屏東縣,佳冬鄉,中古屋,18559.0,7,108年第一季
屏東縣,佳冬鄉,新成屋,36049.0,2,108年第一季
屏東縣,內埔鄉,中古屋,29597.39,38,108年第一季
屏東縣,內埔鄉,新成屋,44852.12,8,108年第一季
屏東縣,南州鄉,中古屋,20143.0,2,108年第一季
屏東縣,南州鄉,新成屋,36790.0,1,108年第一季
屏東縣,屏東市,中古屋,29648.25,488,108年第一季
屏東縣,屏東市,新成屋,49275.26,47,108年第一季
屏東縣,崁頂鄉,中古屋,30100.2,5,108年第一季
屏東縣,恆春鎮,中古屋,32226.97,31,108年第一季
屏東縣,恆春鎮,新成屋,61300.5,2,108年第一季
屏東縣,新園鄉,中古屋,29016.22,9,108年第一季
屏東縣,新園鄉,新成屋,50301.0,2,108年第一季
屏東縣,新埤鄉,中古屋,17562.0,1,108年第一季
屏東縣,東港鎮,中古屋,32153.25,53,108年第一季
屏東縣,東港鎮,新成屋,40660.12,60,108年第一季
屏東縣,枋寮鄉,中古屋,35470.08,12,108年第一季
屏東縣,林邊鄉,中古屋,20812.33,6,108年第一季
屏東縣,林邊鄉,新成屋,42596.0,1,108年第一季
屏東縣,滿州鄉,中古屋,37154.0,1,108年第一季
