縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,南投市,中古屋,43007.63,93,112年第一季
南投縣,南投市,新成屋,65907,15,112年第一季
南投縣,名間鄉,中古屋,35935,2,112年第一季
南投縣,名間鄉,新成屋,67523,1,112年第一季
南投縣,國姓鄉,中古屋,27381,1,112年第一季
南投縣,埔里鎮,中古屋,49397.23,65,112年第一季
南投縣,埔里鎮,新成屋,51251.5,6,112年第一季
南投縣,水里鄉,中古屋,34085.5,2,112年第一季
南投縣,竹山鎮,中古屋,34182.78,45,112年第一季
南投縣,竹山鎮,新成屋,50833.5,4,112年第一季
南投縣,草屯鎮,中古屋,35969.4,86,112年第一季
南投縣,草屯鎮,新成屋,75561.58,12,112年第一季
南投縣,集集鎮,中古屋,34776,4,112年第一季
南投縣,集集鎮,新成屋,49218,1,112年第一季
南投縣,鹿谷鄉,中古屋,41778,4,112年第一季
台中市,中區,中古屋,211.14,14,112年第一季
台中市,北區,中古屋,53659.16,922,112年第一季
台中市,北區,新成屋,73892.08,13,112年第一季
台中市,北屯區,中古屋,67430.96,1494,112年第一季
台中市,北屯區,新成屋,82830.07,330,112年第一季
台中市,南區,中古屋,62289.33,695,112年第一季
台中市,南區,新成屋,71734.68,28,112年第一季
台中市,南屯區,中古屋,59689.44,824,112年第一季
台中市,南屯區,新成屋,87359.69,148,112年第一季
台中市,后里區,中古屋,48958.8,10,112年第一季
台中市,后里區,新成屋,63288.44,9,112年第一季
台中市,外埔區,中古屋,442049.25,4,112年第一季
台中市,大安區,中古屋,50398,2,112年第一季
台中市,大甲區,中古屋,49976.1,40,112年第一季
台中市,大甲區,新成屋,76143,15,112年第一季
台中市,大肚區,中古屋,34624.87,23,112年第一季
台中市,大里區,中古屋,47999.01,382,112年第一季
台中市,大里區,新成屋,74851.25,93,112年第一季
台中市,大雅區,中古屋,58375.71,129,112年第一季
台中市,大雅區,新成屋,48458.1,21,112年第一季
台中市,太平區,中古屋,49801.39,474,112年第一季
台中市,太平區,新成屋,79170.11,63,112年第一季
台中市,新社區,中古屋,34215.36,14,112年第一季
台中市,新社區,新成屋,79218,1,112年第一季
台中市,東勢區,中古屋,40087.35,17,112年第一季
台中市,東勢區,新成屋,70057.38,8,112年第一季
台中市,東區,中古屋,64045.55,233,112年第一季
台中市,東區,新成屋,115325.95,40,112年第一季
台中市,梧棲區,中古屋,44600.28,47,112年第一季
台中市,梧棲區,新成屋,27436.22,36,112年第一季
台中市,沙鹿區,中古屋,37033.02,210,112年第一季
台中市,沙鹿區,新成屋,27445.59,140,112年第一季
台中市,清水區,中古屋,41607.31,42,112年第一季
台中市,清水區,新成屋,39534.96,28,112年第一季
台中市,潭子區,中古屋,86432.05,212,112年第一季
台中市,潭子區,新成屋,91056.65,23,112年第一季
台中市,烏日區,中古屋,58280.12,178,112年第一季
台中市,烏日區,新成屋,46413.91,55,112年第一季
台中市,石岡區,中古屋,66320,2,112年第一季
台中市,神岡區,中古屋,49201.2,44,112年第一季
台中市,神岡區,新成屋,61775.71,17,112年第一季
台中市,西區,中古屋,58724.81,628,112年第一季
台中市,西區,新成屋,93303.21,14,112年第一季
台中市,西屯區,中古屋,56423.93,1350,112年第一季
台中市,西屯區,新成屋,72095.67,81,112年第一季
台中市,豐原區,中古屋,54774.82,190,112年第一季
台中市,豐原區,新成屋,45237.36,56,112年第一季
台中市,霧峰區,中古屋,40736.14,22,112年第一季
台中市,霧峰區,新成屋,78949,3,112年第一季
台中市,龍井區,中古屋,39365.33,58,112年第一季
台中市,龍井區,新成屋,58650.2,10,112年第一季
台北市,中山區,中古屋,164105.98,641,112年第一季
台北市,中山區,新成屋,281926.94,49,112年第一季
台北市,中正區,中古屋,162338.43,275,112年第一季
台北市,中正區,新成屋,333480.96,24,112年第一季
