縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,南投市,中古屋,55356.76,107,113年第三季
南投縣,南投市,新成屋,75577.22,18,113年第三季
南投縣,名間鄉,中古屋,35993.33,9,113年第三季
南投縣,名間鄉,新成屋,62313,1,113年第三季
南投縣,國姓鄉,中古屋,48768,5,113年第三季
南投縣,國姓鄉,新成屋,58795.5,2,113年第三季
南投縣,埔里鎮,中古屋,56220.87,63,113年第三季
南投縣,埔里鎮,新成屋,80855,13,113年第三季
南投縣,水里鄉,中古屋,31220,1,113年第三季
南投縣,竹山鎮,中古屋,39094.56,71,113年第三季
南投縣,竹山鎮,新成屋,76836.6,5,113年第三季
南投縣,草屯鎮,中古屋,56273.49,98,113年第三季
南投縣,草屯鎮,新成屋,82451.54,37,113年第三季
南投縣,集集鎮,中古屋,32229.67,6,113年第三季
南投縣,集集鎮,新成屋,58160.25,4,113年第三季
南投縣,魚池鄉,中古屋,39338.18,22,113年第三季
南投縣,鹿谷鄉,中古屋,49856.33,6,113年第三季
南投縣,鹿谷鄉,新成屋,69363,6,113年第三季
台中市,中區,中古屋,241.5,2,113年第三季
台中市,北區,中古屋,81265.04,1238,113年第三季
台中市,北區,新成屋,127830.33,21,113年第三季
台中市,北屯區,中古屋,88902.61,2140,113年第三季
台中市,北屯區,新成屋,118233.58,486,113年第三季
台中市,南區,中古屋,82600.55,1093,113年第三季
台中市,南區,新成屋,125391.04,49,113年第三季
台中市,南屯區,中古屋,97256.25,1263,113年第三季
台中市,南屯區,新成屋,134317.35,215,113年第三季
台中市,后里區,中古屋,86181.18,22,113年第三季
台中市,后里區,新成屋,101526.6,5,113年第三季
台中市,外埔區,中古屋,60958,7,113年第三季
台中市,大安區,中古屋,95511,1,113年第三季
台中市,大甲區,中古屋,58477.05,40,113年第三季
台中市,大甲區,新成屋,74150.39,36,113年第三季
台中市,大肚區,中古屋,48045.24,37,113年第三季
台中市,大肚區,新成屋,63653,2,113年第三季
台中市,大里區,中古屋,72945.4,401,113年第三季
台中市,大里區,新成屋,94403.12,66,113年第三季
台中市,大雅區,中古屋,79472.11,157,113年第三季
台中市,大雅區,新成屋,79744.2,10,113年第三季
台中市,太平區,中古屋,79223.64,504,113年第三季
台中市,太平區,新成屋,109137.09,223,113年第三季
台中市,新社區,中古屋,45180.91,11,113年第三季
台中市,東勢區,中古屋,40868.78,36,113年第三季
台中市,東勢區,新成屋,74312.08,12,113年第三季
台中市,東區,中古屋,84329.04,247,113年第三季
台中市,東區,新成屋,82555.03,73,113年第三季
台中市,梧棲區,中古屋,60898.12,64,113年第三季
台中市,梧棲區,新成屋,70129.55,76,113年第三季
