縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,中寮鄉,中古屋,35261.0,1,109年第二季
南投縣,南投市,中古屋,40293.51,74,109年第二季
南投縣,南投市,新成屋,62614.16,19,109年第二季
南投縣,名間鄉,中古屋,31343.33,3,109年第二季
南投縣,國姓鄉,中古屋,30324.0,1,109年第二季
南投縣,埔里鎮,中古屋,34605.02,66,109年第二季
南投縣,埔里鎮,新成屋,57607.4,5,109年第二季
南投縣,水里鄉,中古屋,31543.75,4,109年第二季
南投縣,竹山鎮,中古屋,23518.88,26,109年第二季
南投縣,竹山鎮,新成屋,47222.54,13,109年第二季
南投縣,草屯鎮,中古屋,43926.9,71,109年第二季
南投縣,草屯鎮,新成屋,61568.67,30,109年第二季
南投縣,集集鎮,中古屋,13688.5,2,109年第二季
南投縣,魚池鄉,中古屋,26412.0,1,109年第二季
台中市,中區,中古屋,37596.1,20,109年第二季
台中市,北區,中古屋,50112.32,988,109年第二季
台中市,北區,新成屋,83074.06,49,109年第二季
台中市,北屯區,中古屋,53264.52,1495,109年第二季
台中市,北屯區,新成屋,60899.57,459,109年第二季
台中市,南區,中古屋,52512.28,789,109年第二季
台中市,南區,新成屋,73669.69,142,109年第二季
台中市,南屯區,中古屋,59769.0,894,109年第二季
台中市,南屯區,新成屋,87785.94,434,109年第二季
台中市,后里區,中古屋,54034.61,28,109年第二季
台中市,后里區,新成屋,64729.0,12,109年第二季
台中市,外埔區,中古屋,44744.0,6,109年第二季
台中市,大安區,中古屋,34351.0,2,109年第二季
台中市,大甲區,中古屋,41947.58,50,109年第二季
台中市,大甲區,新成屋,50255.05,22,109年第二季
台中市,大肚區,中古屋,31887.33,33,109年第二季
台中市,大肚區,新成屋,55232.8,5,109年第二季
台中市,大里區,中古屋,47267.02,429,109年第二季
台中市,大里區,新成屋,64160.36,113,109年第二季
台中市,大雅區,中古屋,48486.04,109,109年第二季
台中市,大雅區,新成屋,60081.37,38,109年第二季
台中市,太平區,中古屋,48161.9,367,109年第二季
台中市,太平區,新成屋,58480.15,121,109年第二季
台中市,新社區,中古屋,30898.47,15,109年第二季
台中市,東勢區,中古屋,44875.47,19,109年第二季
台中市,東勢區,新成屋,53761.8,5,109年第二季
台中市,東區,中古屋,49079.93,191,109年第二季
台中市,東區,新成屋,59461.63,62,109年第二季
台中市,梧棲區,中古屋,35016.23,57,109年第二季
台中市,梧棲區,新成屋,56168.03,58,109年第二季
台中市,沙鹿區,中古屋,47034.38,184,109年第二季
台中市,沙鹿區,新成屋,67070.1,72,109年第二季
台中市,清水區,中古屋,33546.42,43,109年第二季
台中市,清水區,新成屋,51586.18,34,109年第二季
台中市,潭子區,中古屋,50687.92,284,109年第二季
台中市,潭子區,新成屋,64276.05,19,109年第二季
台中市,烏日區,中古屋,46309.59,162,109年第二季
台中市,烏日區,新成屋,44353.67,85,109年第二季
台中市,石岡區,中古屋,44617.5,2,109年第二季
台中市,神岡區,中古屋,46957.92,38,109年第二季
台中市,神岡區,新成屋,70935.19,16,109年第二季
台中市,西區,中古屋,50561.2,805,109年第二季
台中市,西區,新成屋,102149.93,75,109年第二季
台中市,西屯區,中古屋,57856.87,1549,109年第二季
台中市,西屯區,新成屋,95752.14,289,109年第二季
台中市,豐原區,中古屋,49933.46,247,109年第二季
台中市,豐原區,新成屋,59213.67,52,109年第二季
台中市,霧峰區,中古屋,41300.19,37,109年第二季
台中市,霧峰區,新成屋,88480.33,3,109年第二季
台中市,龍井區,中古屋,35511.54,150,109年第二季
台中市,龍井區,新成屋,55794.62,8,109年第二季
台北市,中山區,中古屋,141641.69,859,109年第二季
台北市,中山區,新成屋,171289.02,104,109年第二季
台北市,中正區,中古屋,160031.63,293,109年第二季
台北市,中正區,新成屋,206592.53,75,109年第二季
台北市,信義區,中古屋,129966.65,533,109年第二季
台北市,信義區,新成屋,338714.34,117,109年第二季
台北市,內湖區,中古屋,133003.89,1121,109年第二季
台北市,內湖區,新成屋,151240.68,133,109年第二季
台北市,北投區,中古屋,105400.57,770,109年第二季
