縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,中寮鄉,中古屋,16903.0,1,102年第三季
南投縣,仁愛鄉,中古屋,4743.0,1,102年第三季
南投縣,南投市,中古屋,26798.91,140,102年第三季
南投縣,南投市,新成屋,63033.95,44,102年第三季
南投縣,名間鄉,中古屋,17778.88,8,102年第三季
南投縣,國姓鄉,中古屋,33343.25,4,102年第三季
南投縣,埔里鎮,中古屋,29380.64,109,102年第三季
南投縣,埔里鎮,新成屋,49049.5,6,102年第三季
南投縣,水里鄉,中古屋,39353.25,4,102年第三季
南投縣,竹山鎮,中古屋,18141.88,41,102年第三季
南投縣,草屯鎮,中古屋,25582.6,141,102年第三季
南投縣,草屯鎮,新成屋,64401.89,9,102年第三季
南投縣,集集鎮,中古屋,22158.5,4,102年第三季
南投縣,集集鎮,新成屋,37641.25,4,102年第三季
南投縣,魚池鄉,中古屋,30834.0,1,102年第三季
台中市,中區,中古屋,297.0,3,102年第三季
台中市,北區,中古屋,192.07,57,102年第三季
台中市,北區,新成屋,245.12,113,102年第三季
台中市,北屯區,中古屋,145.58,89,102年第三季
台中市,北屯區,新成屋,191.92,12,102年第三季
台中市,南區,中古屋,123.11,9,102年第三季
台中市,南屯區,中古屋,218.13,70,102年第三季
台中市,南屯區,新成屋,368.86,7,102年第三季
台中市,后里區,中古屋,86.0,1,102年第三季
台中市,外埔區,中古屋,87.0,1,102年第三季
台中市,大甲區,中古屋,79.0,1,102年第三季
台中市,大里區,中古屋,134.27,11,102年第三季
台中市,大里區,新成屋,166.0,1,102年第三季
台中市,大雅區,中古屋,109.2,5,102年第三季
台中市,太平區,中古屋,103.09,35,102年第三季
台中市,太平區,新成屋,480.0,1,102年第三季
台中市,東勢區,中古屋,177.0,1,102年第三季
台中市,東區,中古屋,104.67,6,102年第三季
台中市,梧棲區,中古屋,71.5,2,102年第三季
台中市,沙鹿區,中古屋,76.0,1,102年第三季
台中市,沙鹿區,新成屋,119.0,4,102年第三季
台中市,清水區,中古屋,87.0,3,102年第三季
台中市,潭子區,中古屋,126.62,8,102年第三季
台中市,烏日區,中古屋,145.0,3,102年第三季
台中市,烏日區,新成屋,113.0,1,102年第三季
台中市,神岡區,中古屋,91.2,5,102年第三季
台中市,西區,中古屋,206.98,85,102年第三季
台中市,西區,新成屋,363.67,3,102年第三季
台中市,西屯區,中古屋,211.55,121,102年第三季
台中市,西屯區,新成屋,190.47,19,102年第三季
台中市,豐原區,中古屋,114.52,21,102年第三季
台中市,豐原區,新成屋,198.0,2,102年第三季
台中市,龍井區,中古屋,66.0,2,102年第三季
台北市,中山區,中古屋,160520.84,1021,102年第三季
台北市,中山區,新成屋,182336.42,364,102年第三季
台北市,中正區,中古屋,179919.1,318,102年第三季
台北市,中正區,新成屋,234799.32,204,102年第三季
台北市,信義區,中古屋,172515.67,658,102年第三季
台北市,信義區,新成屋,289328.55,131,102年第三季
台北市,內湖區,中古屋,143121.87,1640,102年第三季
台北市,內湖區,新成屋,172664.5,649,102年第三季
台北市,北投區,中古屋,124585.34,908,102年第三季
台北市,北投區,新成屋,137667.14,269,102年第三季
台北市,南港區,中古屋,138617.37,296,102年第三季
台北市,南港區,新成屋,167795.1,525,102年第三季
台北市,士林區,中古屋,136966.97,904,102年第三季
台北市,士林區,新成屋,144893.61,248,102年第三季
台北市,大同區,中古屋,133117.43,160,102年第三季
台北市,大同區,新成屋,151752.14,70,102年第三季
台北市,大安區,中古屋,212259.13,870,102年第三季
台北市,大安區,新成屋,242602.05,257,102年第三季
台北市,文山區,中古屋,119140.92,996,102年第三季
台北市,文山區,新成屋,148789.89,598,102年第三季
台北市,松山區,中古屋,178987.41,678,102年第三季
台北市,松山區,新成屋,196326.39,108,102年第三季
台北市,萬華區,中古屋,111497.41,259,102年第三季
台北市,萬華區,新成屋,158983.37,41,102年第三季
台南市,七股區,中古屋,11962.0,2,102年第三季
台南市,下營區,中古屋,22519.67,3,102年第三季
台南市,中西區,中古屋,28955.34,321,102年第三季
台南市,中西區,新成屋,69048.29,17,102年第三季
台南市,仁德區,中古屋,30775.89,261,102年第三季
台南市,仁德區,新成屋,28891.52,123,102年第三季
台南市,佳里區,中古屋,22681.85,39,102年第三季
台南市,佳里區,新成屋,35631.28,29,102年第三季
台南市,六甲區,中古屋,25675.43,7,102年第三季
台南市,六甲區,新成屋,24341.0,1,102年第三季
台南市,北區,中古屋,33177.88,602,102年第三季
台南市,北區,新成屋,59283.7,77,102年第三季
台南市,北門區,中古屋,18646.0,2,102年第三季
台南市,南區,中古屋,23613.87,458,102年第三季
台南市,南區,新成屋,49480.95,19,102年第三季
台南市,善化區,中古屋,27638.97,70,102年第三季
台南市,善化區,新成屋,40204.28,39,102年第三季
台南市,大內區,中古屋,9538.0,1,102年第三季
台南市,學甲區,中古屋,9881.33,12,102年第三季
台南市,學甲區,新成屋,26346.0,3,102年第三季
台南市,安南區,中古屋,27096.05,316,102年第三季
台南市,安南區,新成屋,43851.0,296,102年第三季
台南市,安定區,中古屋,18674.64,11,102年第三季
台南市,安定區,新成屋,30306.0,2,102年第三季
台南市,安平區,中古屋,26860.44,750,102年第三季
台南市,安平區,新成屋,55768.64,14,102年第三季
台南市,官田區,中古屋,18973.33,6,102年第三季
台南市,將軍區,中古屋,12558.0,1,102年第三季
台南市,後壁區,中古屋,9398.0,4,102年第三季
台南市,新化區,中古屋,22714.41,49,102年第三季
台南市,新市區,中古屋,24526.97,74,102年第三季
台南市,新市區,新成屋,40419.4,10,102年第三季
台南市,新營區,中古屋,23088.49,138,102年第三季
台南市,新營區,新成屋,34467.2,20,102年第三季
台南市,東區,中古屋,32065.51,1263,102年第三季
台南市,東區,新成屋,49517.14,100,102年第三季
台南市,東山區,中古屋,19923.0,5,102年第三季
台南市,柳營區,中古屋,19968.0,5,102年第三季
台南市,楠西區,中古屋,67096.67,3,102年第三季
台南市,歸仁區,中古屋,20969.17,142,102年第三季
台南市,歸仁區,新成屋,42934.09,11,102年第三季
台南市,永康區,中古屋,27586.34,1731,102年第三季
台南市,永康區,新成屋,47308.94,157,102年第三季
台南市,玉井區,中古屋,22446.17,6,102年第三季
台南市,白河區,中古屋,21602.4,5,102年第三季
台南市,白河區,新成屋,34173.0,1,102年第三季
台南市,西港區,中古屋,19822.89,9,102年第三季
台南市,關廟區,中古屋,21005.31,13,102年第三季
台南市,關廟區,新成屋,36026.0,1,102年第三季
台南市,鹽水區,中古屋,15707.78,27,102年第三季
台南市,麻豆區,中古屋,30320.3,33,102年第三季
台南市,麻豆區,新成屋,37923.62,8,102年第三季
台東縣,卑南鄉,中古屋,12386.14,7,102年第三季
台東縣,台東市,中古屋,22586.52,435,102年第三季
台東縣,台東市,新成屋,28527.5,12,102年第三季
台東縣,太麻里鄉,中古屋,15803.92,13,102年第三季
台東縣,太麻里鄉,新成屋,23933.0,1,102年第三季
台東縣,成功鎮,中古屋,14506.86,7,102年第三季
台東縣,東河鄉,中古屋,18798.6,5,102年第三季
台東縣,池上鄉,中古屋,6536.18,17,102年第三季
台東縣,池上鄉,新成屋,35319.5,2,102年第三季
台東縣,關山鎮,中古屋,19484.14,7,102年第三季
台東縣,鹿野鄉,中古屋,16068.0,1,102年第三季
嘉義市,嘉義市,中古屋,24774.0,1274,102年第三季
嘉義市,嘉義市,新成屋,44666.31,55,102年第三季
嘉義縣,中埔鄉,中古屋,28626.41,27,102年第三季
嘉義縣,中埔鄉,新成屋,32232.0,1,102年第三季
嘉義縣,六腳鄉,中古屋,17269.0,2,102年第三季
嘉義縣,大埔鄉,中古屋,19507.0,1,102年第三季
嘉義縣,大林鎮,中古屋,21651.11,19,102年第三季
嘉義縣,大林鎮,新成屋,45290.0,1,102年第三季
嘉義縣,太保市,中古屋,25132.72,238,102年第三季
嘉義縣,太保市,新成屋,27721.76,50,102年第三季
嘉義縣,布袋鎮,中古屋,14102.4,10,102年第三季
嘉義縣,新港鄉,中古屋,33703.0,3,102年第三季
嘉義縣,朴子市,中古屋,25246.51,96,102年第三季
嘉義縣,朴子市,新成屋,37956.43,7,102年第三季
嘉義縣,東石鄉,中古屋,17584.0,2,102年第三季
嘉義縣,梅山鄉,中古屋,18053.0,1,102年第三季
嘉義縣,民雄鄉,中古屋,20244.89,104,102年第三季
嘉義縣,民雄鄉,新成屋,34258.54,28,102年第三季
嘉義縣,水上鄉,中古屋,21432.0,22,102年第三季
嘉義縣,水上鄉,新成屋,41015.0,1,102年第三季
嘉義縣,溪口鄉,中古屋,30343.0,1,102年第三季
嘉義縣,番路鄉,中古屋,17537.06,16,102年第三季
嘉義縣,竹崎鄉,中古屋,46383.0,1,102年第三季
基隆市,七堵區,中古屋,37751.84,240,102年第三季
基隆市,七堵區,新成屋,51611.05,88,102年第三季
基隆市,中山區,中古屋,28255.66,100,102年第三季
基隆市,中山區,新成屋,39579.33,15,102年第三季
基隆市,中正區,中古屋,25282.08,1052,102年第三季
基隆市,中正區,新成屋,39648.16,124,102年第三季
基隆市,仁愛區,中古屋,42083.54,68,102年第三季
基隆市,仁愛區,新成屋,49529.0,2,102年第三季
基隆市,信義區,中古屋,29965.63,448,102年第三季
基隆市,信義區,新成屋,43131.78,115,102年第三季
基隆市,安樂區,中古屋,29124.06,1058,102年第三季
基隆市,安樂區,新成屋,51120.2,56,102年第三季
基隆市,暖暖區,中古屋,24528.35,390,102年第三季
基隆市,暖暖區,新成屋,40037.19,131,102年第三季
宜蘭縣,三星鄉,中古屋,56890.0,4,102年第三季
宜蘭縣,五結鄉,中古屋,30838.21,82,102年第三季
宜蘭縣,五結鄉,新成屋,44542.67,6,102年第三季
宜蘭縣,冬山鄉,中古屋,36086.33,36,102年第三季
宜蘭縣,冬山鄉,新成屋,37895.5,6,102年第三季
宜蘭縣,南澳鄉,中古屋,4810.0,1,102年第三季
宜蘭縣,員山鄉,中古屋,23540.73,22,102年第三季
宜蘭縣,員山鄉,新成屋,45243.0,1,102年第三季
宜蘭縣,壯圍鄉,中古屋,35284.67,6,102年第三季
宜蘭縣,壯圍鄉,新成屋,41094.0,1,102年第三季
宜蘭縣,宜蘭市,中古屋,33567.78,623,102年第三季
宜蘭縣,宜蘭市,新成屋,51196.63,67,102年第三季
宜蘭縣,礁溪鄉,中古屋,45380.26,341,102年第三季
宜蘭縣,礁溪鄉,新成屋,84593.4,47,102年第三季
宜蘭縣,羅東鎮,中古屋,36719.96,338,102年第三季
宜蘭縣,羅東鎮,新成屋,50748.8,20,102年第三季
宜蘭縣,蘇澳鎮,中古屋,18306.48,29,102年第三季
宜蘭縣,蘇澳鎮,新成屋,26851.43,7,102年第三季
宜蘭縣,頭城鎮,中古屋,33565.17,23,102年第三季
宜蘭縣,頭城鎮,新成屋,56630.08,13,102年第三季
屏東縣,內埔鄉,中古屋,71.0,1,102年第三季
屏東縣,屏東市,中古屋,73.36,11,102年第三季
屏東縣,新園鄉,中古屋,90.0,1,102年第三季
屏東縣,東港鎮,中古屋,93.33,6,102年第三季
屏東縣,潮州鎮,中古屋,67.5,4,102年第三季
彰化縣,二林鎮,中古屋,24397.88,26,102年第三季
彰化縣,二林鎮,新成屋,34178.4,5,102年第三季
彰化縣,二水鄉,中古屋,19590.0,2,102年第三季
彰化縣,伸港鄉,中古屋,28639.31,13,102年第三季
彰化縣,伸港鄉,新成屋,55490.0,3,102年第三季
彰化縣,北斗鎮,中古屋,23220.19,31,102年第三季
彰化縣,北斗鎮,新成屋,35033.7,10,102年第三季
彰化縣,和美鎮,中古屋,23568.1,40,102年第三季
彰化縣,和美鎮,新成屋,43636.8,15,102年第三季
彰化縣,員林市,中古屋,32345.37,188,102年第三季
彰化縣,員林市,新成屋,48180.48,54,102年第三季
彰化縣,埔心鄉,中古屋,21137.0,5,102年第三季
彰化縣,埔心鄉,新成屋,50147.4,5,102年第三季
彰化縣,埔鹽鄉,中古屋,22398.6,5,102年第三季
彰化縣,埔鹽鄉,新成屋,32463.0,1,102年第三季
彰化縣,埤頭鄉,中古屋,25001.22,9,102年第三季
彰化縣,埤頭鄉,新成屋,36608.67,6,102年第三季
彰化縣,大城鄉,中古屋,15856.0,1,102年第三季
彰化縣,大村鄉,中古屋,38798.5,2,102年第三季
彰化縣,彰化市,中古屋,32850.92,448,102年第三季
彰化縣,彰化市,新成屋,52168.47,51,102年第三季
彰化縣,永靖鄉,中古屋,29321.43,7,102年第三季
彰化縣,永靖鄉,新成屋,21740.0,2,102年第三季
彰化縣,溪州鄉,中古屋,33358.0,3,102年第三季
彰化縣,溪湖鎮,中古屋,28863.79,29,102年第三季
彰化縣,溪湖鎮,新成屋,37294.5,12,102年第三季
彰化縣,田中鎮,中古屋,24429.74,27,102年第三季
彰化縣,田中鎮,新成屋,35058.67,3,102年第三季
彰化縣,田尾鄉,中古屋,23724.8,5,102年第三季
彰化縣,社頭鄉,中古屋,32809.36,14,102年第三季
彰化縣,社頭鄉,新成屋,43434.0,1,102年第三季
彰化縣,福興鄉,中古屋,22400.8,10,102年第三季
彰化縣,秀水鄉,中古屋,31737.33,12,102年第三季
彰化縣,秀水鄉,新成屋,39054.17,6,102年第三季
彰化縣,竹塘鄉,中古屋,21286.5,2,102年第三季
彰化縣,線西鄉,中古屋,20411.0,5,102年第三季
彰化縣,芬園鄉,中古屋,19650.0,1,102年第三季
彰化縣,花壇鄉,中古屋,32552.21,14,102年第三季
彰化縣,花壇鄉,新成屋,37093.23,26,102年第三季
彰化縣,芳苑鄉,中古屋,13510.5,2,102年第三季
彰化縣,鹿港鎮,中古屋,29422.58,52,102年第三季
彰化縣,鹿港鎮,新成屋,62321.83,6,102年第三季
新北市,三峽區,中古屋,61647.2,901,102年第三季
新北市,三峽區,新成屋,75543.63,172,102年第三季
新北市,三芝區,中古屋,23565.67,272,102年第三季
新北市,三重區,中古屋,98649.62,1338,102年第三季
新北市,三重區,新成屋,119121.14,724,102年第三季
新北市,中和區,中古屋,108931.93,2574,102年第三季
新北市,中和區,新成屋,118865.02,1141,102年第三季
新北市,五股區,中古屋,57550.97,305,102年第三季
新北市,五股區,新成屋,75435.91,94,102年第三季
新北市,八里區,中古屋,57928.37,365,102年第三季
新北市,八里區,新成屋,71728.43,310,102年第三季
新北市,土城區,中古屋,89167.57,1205,102年第三季
新北市,土城區,新成屋,96816.77,142,102年第三季
新北市,新店區,中古屋,104778.27,1339,102年第三季
新北市,新店區,新成屋,117358.18,331,102年第三季
新北市,新莊區,中古屋,78450.87,1932,102年第三季
新北市,新莊區,新成屋,101304.23,880,102年第三季
新北市,板橋區,中古屋,108142.58,1875,102年第三季
新北市,板橋區,新成屋,140905.77,1010,102年第三季
新北市,林口區,中古屋,65506.06,914,102年第三季
新北市,林口區,新成屋,74070.08,1213,102年第三季
新北市,樹林區,中古屋,64509.46,710,102年第三季
新北市,樹林區,新成屋,73899.47,361,102年第三季
新北市,永和區,中古屋,114593.07,705,102年第三季
新北市,永和區,新成屋,108647.88,192,102年第三季
新北市,汐止區,中古屋,75045.95,2088,102年第三季
新北市,汐止區,新成屋,95113.43,758,102年第三季
新北市,泰山區,中古屋,71322.19,226,102年第三季
新北市,泰山區,新成屋,79597.29,63,102年第三季
新北市,淡水區,中古屋,58495.75,2205,102年第三季
新北市,淡水區,新成屋,69313.59,1521,102年第三季
新北市,深坑區,中古屋,73193.59,51,102年第三季
新北市,深坑區,新成屋,84703.3,23,102年第三季
新北市,瑞芳區,中古屋,38988.5,4,102年第三季
新北市,石碇區,中古屋,30723.0,3,102年第三季
新北市,萬里區,中古屋,23629.5,18,102年第三季
新北市,蘆洲區,中古屋,93566.05,1158,102年第三季
新北市,蘆洲區,新成屋,125935.13,410,102年第三季
新北市,金山區,中古屋,26896.37,27,102年第三季
新北市,金山區,新成屋,32865.0,3,102年第三季
新北市,雙溪區,中古屋,22656.0,2,102年第三季
新北市,鶯歌區,中古屋,45222.94,320,102年第三季
新北市,鶯歌區,新成屋,48548.78,46,102年第三季
新竹市,新竹市,中古屋,46312.88,1617,102年第三季
新竹市,新竹市,新成屋,59757.02,915,102年第三季
新竹縣,北埔鄉,中古屋,24281.0,2,102年第三季
新竹縣,北埔鄉,新成屋,37202.0,1,102年第三季
新竹縣,寶山鄉,中古屋,26409.94,33,102年第三季
新竹縣,峨眉鄉,中古屋,13693.0,1,102年第三季
新竹縣,新埔鎮,中古屋,33349.56,9,102年第三季
新竹縣,新豐鄉,中古屋,34580.46,69,102年第三季
新竹縣,新豐鄉,新成屋,32614.31,13,102年第三季
新竹縣,湖口鄉,中古屋,26688.64,76,102年第三季
新竹縣,湖口鄉,新成屋,36492.12,24,102年第三季
新竹縣,竹北市,中古屋,53977.83,788,102年第三季
新竹縣,竹北市,新成屋,62764.58,1520,102年第三季
新竹縣,竹東鎮,中古屋,28584.84,619,102年第三季
新竹縣,竹東鎮,新成屋,51426.22,91,102年第三季
新竹縣,芎林鄉,中古屋,27923.31,13,102年第三季
新竹縣,關西鎮,中古屋,20567.19,26,102年第三季
新竹縣,關西鎮,新成屋,32920.0,1,102年第三季
桃園市,中壢區,中古屋,42087.19,3430,102年第三季
桃園市,中壢區,新成屋,57799.29,683,102年第三季
桃園市,八德區,中古屋,38462.93,845,102年第三季
桃園市,八德區,新成屋,52496.13,218,102年第三季
桃園市,大園區,中古屋,42912.05,82,102年第三季
桃園市,大園區,新成屋,50700.99,69,102年第三季
桃園市,大溪區,中古屋,31597.31,191,102年第三季
桃園市,大溪區,新成屋,39803.19,26,102年第三季
桃園市,平鎮區,中古屋,37810.62,1555,102年第三季
桃園市,平鎮區,新成屋,49821.8,892,102年第三季
桃園市,復興區,中古屋,7700.5,2,102年第三季
桃園市,新屋區,中古屋,34127.17,35,102年第三季
桃園市,新屋區,新成屋,42616.93,14,102年第三季
桃園市,桃園區,中古屋,50599.35,5183,102年第三季
桃園市,桃園區,新成屋,65156.86,759,102年第三季
桃園市,楊梅區,中古屋,26743.63,1142,102年第三季
桃園市,楊梅區,新成屋,41817.88,187,102年第三季
桃園市,蘆竹區,中古屋,53958.83,1827,102年第三季
桃園市,蘆竹區,新成屋,74863.27,572,102年第三季
桃園市,觀音區,中古屋,25031.24,76,102年第三季
桃園市,觀音區,新成屋,32578.0,10,102年第三季
桃園市,龍潭區,中古屋,24751.91,223,102年第三季
桃園市,龍潭區,新成屋,28736.31,16,102年第三季
桃園市,龜山區,中古屋,55462.47,811,102年第三季
桃園市,龜山區,新成屋,66117.59,447,102年第三季
澎湖縣,馬公市,中古屋,35022.61,70,102年第三季
澎湖縣,馬公市,新成屋,42546.67,3,102年第三季
花蓮縣,光復鄉,中古屋,17100.29,7,102年第三季
花蓮縣,吉安鄉,中古屋,31626.43,234,102年第三季
花蓮縣,吉安鄉,新成屋,41546.42,24,102年第三季
花蓮縣,壽豐鄉,中古屋,13860.08,53,102年第三季
花蓮縣,富里鄉,中古屋,17642.0,1,102年第三季
花蓮縣,新城鄉,中古屋,21584.34,32,102年第三季
花蓮縣,新城鄉,新成屋,36682.0,1,102年第三季
花蓮縣,玉里鎮,中古屋,20436.88,8,102年第三季
花蓮縣,玉里鎮,新成屋,31815.29,7,102年第三季
花蓮縣,瑞穗鄉,中古屋,17630.0,7,102年第三季
花蓮縣,花蓮市,中古屋,26235.88,780,102年第三季
花蓮縣,花蓮市,新成屋,48259.98,40,102年第三季
花蓮縣,鳳林鎮,中古屋,18555.5,4,102年第三季
花蓮縣,鳳林鎮,新成屋,32538.0,1,102年第三季
苗栗縣,三灣鄉,中古屋,47736.0,1,102年第三季
苗栗縣,三義鄉,中古屋,34783.0,1,102年第三季
苗栗縣,公館鄉,中古屋,21953.05,20,102年第三季
苗栗縣,公館鄉,新成屋,35479.42,12,102年第三季
苗栗縣,卓蘭鎮,中古屋,28713.0,3,102年第三季
苗栗縣,南庄鄉,中古屋,42541.5,2,102年第三季
苗栗縣,大湖鄉,中古屋,29648.8,5,102年第三季
苗栗縣,後龍鎮,中古屋,29401.14,7,102年第三季
苗栗縣,竹南鎮,中古屋,26521.29,224,102年第三季
苗栗縣,竹南鎮,新成屋,38876.72,141,102年第三季
苗栗縣,苑裡鎮,中古屋,23183.44,9,102年第三季
苗栗縣,苑裡鎮,新成屋,42732.0,3,102年第三季
苗栗縣,苗栗市,中古屋,27019.94,200,102年第三季
苗栗縣,苗栗市,新成屋,38711.55,11,102年第三季
苗栗縣,通霄鎮,中古屋,27394.75,4,102年第三季
苗栗縣,通霄鎮,新成屋,36194.0,1,102年第三季
苗栗縣,銅鑼鄉,中古屋,33870.0,2,102年第三季
苗栗縣,頭份市,中古屋,30300.27,277,102年第三季
苗栗縣,頭份市,新成屋,43685.22,108,102年第三季
苗栗縣,頭屋鄉,中古屋,26530.5,2,102年第三季
金門縣,金城鎮,中古屋,59815.25,4,102年第三季
金門縣,金城鎮,新成屋,63334.67,12,102年第三季
金門縣,金寧鄉,中古屋,37996.0,1,102年第三季
金門縣,金寧鄉,新成屋,20687.5,2,102年第三季
金門縣,金湖鎮,中古屋,63270.2,5,102年第三季
雲林縣,二崙鄉,中古屋,22298.33,3,102年第三季
雲林縣,北港鎮,中古屋,28921.04,26,102年第三季
雲林縣,北港鎮,新成屋,38866.29,7,102年第三季
雲林縣,口湖鄉,中古屋,14010.0,1,102年第三季
雲林縣,古坑鄉,中古屋,12732.0,3,102年第三季
雲林縣,台西鄉,中古屋,14242.5,4,102年第三季
雲林縣,四湖鄉,中古屋,13297.5,2,102年第三季
雲林縣,土庫鎮,中古屋,16455.27,11,102年第三季
雲林縣,土庫鎮,新成屋,31110.46,13,102年第三季
雲林縣,大埤鄉,中古屋,15512.0,2,102年第三季
雲林縣,崙背鄉,中古屋,13026.0,2,102年第三季
雲林縣,斗六市,中古屋,25487.35,204,102年第三季
雲林縣,斗六市,新成屋,46161.44,98,102年第三季
雲林縣,斗南鎮,中古屋,16006.45,47,102年第三季
雲林縣,東勢鄉,中古屋,12580.0,2,102年第三季
雲林縣,林內鄉,中古屋,13430.0,5,102年第三季
雲林縣,水林鄉,中古屋,15806.75,4,102年第三季
雲林縣,莿桐鄉,中古屋,21257.82,11,102年第三季
