縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,中寮鄉,中古屋,24570,1,111年第四季
南投縣,南投市,中古屋,48974.66,112,111年第四季
南投縣,南投市,新成屋,66321.5,14,111年第四季
南投縣,名間鄉,中古屋,33930,1,111年第四季
南投縣,名間鄉,新成屋,64628,1,111年第四季
南投縣,國姓鄉,中古屋,20301,1,111年第四季
南投縣,埔里鎮,中古屋,43839.54,78,111年第四季
南投縣,埔里鎮,新成屋,65558,2,111年第四季
南投縣,水里鄉,中古屋,31837.5,2,111年第四季
南投縣,水里鄉,新成屋,51306,1,111年第四季
南投縣,竹山鎮,中古屋,28765.56,34,111年第四季
南投縣,竹山鎮,新成屋,50622.95,22,111年第四季
南投縣,草屯鎮,中古屋,36479.62,105,111年第四季
南投縣,草屯鎮,新成屋,73207.79,29,111年第四季
南投縣,集集鎮,中古屋,44692,3,111年第四季
南投縣,魚池鄉,中古屋,273231.67,3,111年第四季
南投縣,鹿谷鄉,中古屋,58872,1,111年第四季
南投縣,鹿谷鄉,新成屋,53696,2,111年第四季
台中市,中區,中古屋,183.84,64,111年第四季
台中市,北區,中古屋,50877.05,1108,111年第四季
台中市,北區,新成屋,75007.81,54,111年第四季
台中市,北屯區,中古屋,64098.73,1932,111年第四季
台中市,北屯區,新成屋,78393.46,354,111年第四季
台中市,南區,中古屋,55908.8,840,111年第四季
台中市,南區,新成屋,45597,20,111年第四季
台中市,南屯區,中古屋,68425.3,1094,111年第四季
台中市,南屯區,新成屋,99629.17,157,111年第四季
台中市,后里區,中古屋,61931.48,23,111年第四季
台中市,后里區,新成屋,90586,4,111年第四季
台中市,外埔區,中古屋,47051.71,7,111年第四季
台中市,大安區,中古屋,33028.33,3,111年第四季
台中市,大甲區,中古屋,46536.79,52,111年第四季
台中市,大甲區,新成屋,66834.94,17,111年第四季
台中市,大肚區,中古屋,42113.36,39,111年第四季
台中市,大肚區,新成屋,136,1,111年第四季
台中市,大里區,中古屋,54298.03,353,111年第四季
台中市,大里區,新成屋,42781.22,59,111年第四季
台中市,大雅區,中古屋,55704.76,147,111年第四季
台中市,大雅區,新成屋,24813.14,14,111年第四季
台中市,太平區,中古屋,58101.3,558,111年第四季
台中市,太平區,新成屋,67074.86,56,111年第四季
台中市,新社區,中古屋,38948.25,4,111年第四季
台中市,東勢區,中古屋,50068.58,24,111年第四季
台中市,東勢區,新成屋,67691.5,4,111年第四季
台中市,東區,中古屋,59508.35,211,111年第四季
台中市,東區,新成屋,48512.82,39,111年第四季
台中市,梧棲區,中古屋,36562.93,45,111年第四季
台中市,梧棲區,新成屋,61859.06,16,111年第四季
台中市,沙鹿區,中古屋,45601.45,264,111年第四季
台中市,沙鹿區,新成屋,29122.9,185,111年第四季
台中市,清水區,中古屋,49167.84,61,111年第四季
台中市,清水區,新成屋,58443.63,46,111年第四季
台中市,潭子區,中古屋,58833.77,265,111年第四季
台中市,潭子區,新成屋,79891.6,15,111年第四季
台中市,烏日區,中古屋,57627.66,165,111年第四季
台中市,烏日區,新成屋,37597.13,70,111年第四季
台中市,石岡區,中古屋,34876.67,3,111年第四季
台中市,神岡區,中古屋,54195.57,53,111年第四季
台中市,神岡區,新成屋,47657.95,21,111年第四季
台中市,西區,中古屋,52755.11,715,111年第四季
台中市,西區,新成屋,114802.88,25,111年第四季
台中市,西屯區,中古屋,60881.1,1686,111年第四季
台中市,西屯區,新成屋,72281.17,93,111年第四季
台中市,豐原區,中古屋,55151.97,216,111年第四季
台中市,豐原區,新成屋,56718.93,46,111年第四季
台中市,霧峰區,中古屋,38595.11,9,111年第四季
台中市,霧峰區,新成屋,52496.5,8,111年第四季
台中市,龍井區,中古屋,45930.64,70,111年第四季
台中市,龍井區,新成屋,74663.45,11,111年第四季
台北市,中山區,中古屋,150137.56,660,111年第四季
台北市,中山區,新成屋,268501.03,62,111年第四季
台北市,中正區,中古屋,181080.85,282,111年第四季
台北市,中正區,新成屋,172545.71,41,111年第四季
台北市,信義區,中古屋,145618.11,601,111年第四季
台北市,信義區,新成屋,166291.03,31,111年第四季
台北市,內湖區,中古屋,151703.81,1220,111年第四季
台北市,內湖區,新成屋,195639.08,64,111年第四季
台北市,北投區,中古屋,118191.74,834,111年第四季
台北市,北投區,新成屋,185738.37,98,111年第四季
台北市,南港區,中古屋,166001.27,406,111年第四季
台北市,南港區,新成屋,260340.36,25,111年第四季
台北市,士林區,中古屋,119316.41,883,111年第四季
台北市,士林區,新成屋,161296.24,33,111年第四季
台北市,大同區,中古屋,105828.94,125,111年第四季
台北市,大同區,新成屋,174931.54,82,111年第四季
台北市,大安區,中古屋,209353.22,758,111年第四季
台北市,大安區,新成屋,457955.86,66,111年第四季
台北市,文山區,中古屋,129932.92,872,111年第四季
台北市,文山區,新成屋,224575.34,41,111年第四季
台北市,松山區,中古屋,161505.83,394,111年第四季
台北市,松山區,新成屋,466777.69,62,111年第四季
台北市,萬華區,中古屋,99935.35,237,111年第四季
台北市,萬華區,新成屋,162158.27,22,111年第四季
台南市,七股區,中古屋,25276.5,2,111年第四季
台南市,下營區,中古屋,67370.5,6,111年第四季
