縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,中寮鄉,中古屋,15852.0,2,107年第三季
南投縣,南投市,中古屋,33267.92,122,107年第三季
南投縣,南投市,新成屋,64406.35,31,107年第三季
南投縣,名間鄉,中古屋,25899.75,4,107年第三季
南投縣,國姓鄉,中古屋,29587.0,2,107年第三季
南投縣,埔里鎮,中古屋,33810.9,69,107年第三季
南投縣,埔里鎮,新成屋,61985.7,10,107年第三季
南投縣,水里鄉,中古屋,26907.75,4,107年第三季
南投縣,竹山鎮,中古屋,21631.88,34,107年第三季
南投縣,竹山鎮,新成屋,42920.36,11,107年第三季
南投縣,草屯鎮,中古屋,34804.93,99,107年第三季
南投縣,草屯鎮,新成屋,55114.81,27,107年第三季
南投縣,集集鎮,中古屋,34182.5,6,107年第三季
南投縣,集集鎮,新成屋,41369.0,2,107年第三季
南投縣,魚池鄉,中古屋,35685.67,3,107年第三季
南投縣,鹿谷鄉,中古屋,48544.25,4,107年第三季
台中市,中區,中古屋,38318.88,24,107年第三季
台中市,北區,中古屋,47465.88,1215,107年第三季
台中市,北區,新成屋,87241.45,110,107年第三季
台中市,北屯區,中古屋,47224.49,1636,107年第三季
台中市,北屯區,新成屋,61073.99,833,107年第三季
台中市,南區,中古屋,47629.03,934,107年第三季
台中市,南區,新成屋,68023.34,258,107年第三季
台中市,南屯區,中古屋,55191.55,1016,107年第三季
台中市,南屯區,新成屋,81664.15,356,107年第三季
台中市,后里區,中古屋,39423.19,16,107年第三季
台中市,后里區,新成屋,55668.6,10,107年第三季
台中市,外埔區,中古屋,32006.2,5,107年第三季
台中市,外埔區,新成屋,50775.0,2,107年第三季
台中市,大安區,中古屋,37942.5,2,107年第三季
台中市,大安區,新成屋,42204.0,1,107年第三季
台中市,大甲區,中古屋,43053.69,52,107年第三季
台中市,大甲區,新成屋,47494.0,27,107年第三季
台中市,大肚區,中古屋,35759.06,31,107年第三季
台中市,大肚區,新成屋,44157.25,8,107年第三季
台中市,大里區,中古屋,43447.89,476,107年第三季
台中市,大里區,新成屋,71189.35,94,107年第三季
台中市,大雅區,中古屋,43419.22,157,107年第三季
台中市,大雅區,新成屋,51156.99,70,107年第三季
台中市,太平區,中古屋,43659.92,476,107年第三季
台中市,太平區,新成屋,57515.52,321,107年第三季
台中市,新社區,中古屋,21105.0,2,107年第三季
台中市,新社區,新成屋,53655.0,1,107年第三季
台中市,東勢區,中古屋,37491.8,25,107年第三季
台中市,東勢區,新成屋,50005.71,7,107年第三季
台中市,東區,中古屋,41140.4,255,107年第三季
台中市,東區,新成屋,60302.51,111,107年第三季
台中市,梧棲區,中古屋,33499.17,52,107年第三季
台中市,梧棲區,新成屋,51759.5,54,107年第三季
台中市,沙鹿區,中古屋,45082.68,188,107年第三季
台中市,沙鹿區,新成屋,57650.76,137,107年第三季
台中市,清水區,中古屋,33953.51,53,107年第三季
台中市,清水區,新成屋,47216.03,176,107年第三季
台中市,潭子區,中古屋,47239.57,287,107年第三季
台中市,潭子區,新成屋,60651.83,65,107年第三季
台中市,烏日區,中古屋,42567.82,89,107年第三季
台中市,烏日區,新成屋,48448.25,134,107年第三季
台中市,石岡區,中古屋,24506.5,2,107年第三季
台中市,神岡區,中古屋,40072.88,52,107年第三季
台中市,神岡區,新成屋,72583.22,9,107年第三季
台中市,西區,中古屋,48948.84,891,107年第三季
台中市,西區,新成屋,109327.07,72,107年第三季
台中市,西屯區,中古屋,53939.02,1702,107年第三季
台中市,西屯區,新成屋,77960.43,317,107年第三季
台中市,豐原區,中古屋,59832.6,293,107年第三季
台中市,豐原區,新成屋,66047.56,80,107年第三季
台中市,霧峰區,中古屋,41265.69,29,107年第三季
台中市,龍井區,中古屋,40556.8,162,107年第三季
台中市,龍井區,新成屋,56631.45,22,107年第三季
台北市,中山區,中古屋,149201.88,739,107年第三季
台北市,中山區,新成屋,152727.43,72,107年第三季
台北市,中正區,中古屋,166641.97,262,107年第三季
台北市,中正區,新成屋,254885.65,66,107年第三季
台北市,信義區,中古屋,152668.68,588,107年第三季
台北市,信義區,新成屋,193102.34,44,107年第三季
台北市,內湖區,中古屋,135952.07,1063,107年第三季
台北市,內湖區,新成屋,168297.32,235,107年第三季
台北市,北投區,中古屋,107745.13,776,107年第三季
台北市,北投區,新成屋,140395.34,314,107年第三季
台北市,南港區,中古屋,143312.92,307,107年第三季
台北市,南港區,新成屋,161480.42,127,107年第三季
台北市,士林區,中古屋,110727.78,831,107年第三季
台北市,士林區,新成屋,143894.72,136,107年第三季
台北市,大同區,中古屋,118609.67,143,107年第三季
台北市,大同區,新成屋,168221.0,19,107年第三季
台北市,大安區,中古屋,183512.97,687,107年第三季
台北市,大安區,新成屋,182683.09,151,107年第三季
台北市,文山區,中古屋,124023.16,841,107年第三季
台北市,文山區,新成屋,156008.06,193,107年第三季
台北市,松山區,中古屋,158809.53,462,107年第三季
台北市,松山區,新成屋,215076.26,19,107年第三季
台北市,萬華區,中古屋,116586.83,184,107年第三季
台北市,萬華區,新成屋,181850.55,152,107年第三季
台南市,下營區,中古屋,24236.57,7,107年第三季
台南市,下營區,新成屋,38333.0,2,107年第三季
台南市,中西區,中古屋,36767.94,193,107年第三季
台南市,中西區,新成屋,69968.51,55,107年第三季
台南市,仁德區,中古屋,35463.39,145,107年第三季
台南市,仁德區,新成屋,50124.02,46,107年第三季
台南市,佳里區,中古屋,25035.18,44,107年第三季
台南市,佳里區,新成屋,52102.08,13,107年第三季
台南市,六甲區,中古屋,31366.0,2,107年第三季
台南市,六甲區,新成屋,52049.0,2,107年第三季
台南市,北區,中古屋,39717.01,521,107年第三季
台南市,北區,新成屋,54230.83,29,107年第三季
台南市,南區,中古屋,32443.15,350,107年第三季
台南市,南區,新成屋,59657.01,168,107年第三季
台南市,善化區,中古屋,30329.3,60,107年第三季
台南市,善化區,新成屋,50568.94,81,107年第三季
台南市,大內區,中古屋,14735.0,1,107年第三季
台南市,學甲區,中古屋,16510.53,15,107年第三季
台南市,安南區,中古屋,32787.85,411,107年第三季
台南市,安南區,新成屋,53117.05,133,107年第三季
台南市,安定區,中古屋,21506.0,3,107年第三季
台南市,安平區,中古屋,34089.51,370,107年第三季
台南市,安平區,新成屋,54663.51,111,107年第三季
台南市,官田區,中古屋,25414.29,7,107年第三季
台南市,官田區,新成屋,39445.75,4,107年第三季
台南市,將軍區,中古屋,15814.0,1,107年第三季
台南市,將軍區,新成屋,44262.0,1,107年第三季
台南市,山上區,中古屋,26884.0,1,107年第三季
台南市,山上區,新成屋,38258.09,11,107年第三季
台南市,後壁區,中古屋,20499.0,2,107年第三季
台南市,新化區,中古屋,25253.52,23,107年第三季
台南市,新化區,新成屋,49199.0,2,107年第三季
台南市,新市區,中古屋,29987.9,39,107年第三季
台南市,新市區,新成屋,44746.71,45,107年第三季
台南市,新營區,中古屋,27528.04,150,107年第三季
台南市,新營區,新成屋,46792.88,24,107年第三季
台南市,東區,中古屋,40784.9,863,107年第三季
台南市,東區,新成屋,69161.58,116,107年第三季
台南市,東山區,中古屋,24179.25,4,107年第三季
台南市,柳營區,中古屋,22161.0,4,107年第三季
台南市,柳營區,新成屋,50956.0,1,107年第三季
台南市,楠西區,中古屋,35593.83,6,107年第三季
台南市,歸仁區,中古屋,31941.55,94,107年第三季
台南市,歸仁區,新成屋,50433.47,17,107年第三季
台南市,永康區,中古屋,33626.12,1128,107年第三季
台南市,永康區,新成屋,51472.47,202,107年第三季
台南市,玉井區,中古屋,19533.71,7,107年第三季
台南市,玉井區,新成屋,34867.0,1,107年第三季
台南市,白河區,中古屋,34930.18,11,107年第三季
台南市,白河區,新成屋,50843.5,4,107年第三季
台南市,西港區,中古屋,22946.59,17,107年第三季
台南市,西港區,新成屋,36445.0,1,107年第三季
台南市,關廟區,中古屋,32766.85,13,107年第三季
台南市,關廟區,新成屋,53313.5,2,107年第三季
台南市,鹽水區,中古屋,23716.5,14,107年第三季
台南市,鹽水區,新成屋,37732.0,3,107年第三季
台南市,麻豆區,中古屋,133674.05,19,107年第三季
台南市,麻豆區,新成屋,52043.0,3,107年第三季
台東縣,卑南鄉,中古屋,13833.5,4,107年第三季
台東縣,台東市,中古屋,36741.82,257,107年第三季
台東縣,台東市,新成屋,41902.65,20,107年第三季
台東縣,太麻里鄉,中古屋,25009.11,19,107年第三季
台東縣,成功鎮,中古屋,20628.11,9,107年第三季
台東縣,東河鄉,中古屋,20787.5,2,107年第三季
台東縣,池上鄉,中古屋,49090.0,1,107年第三季
台東縣,關山鎮,中古屋,29141.67,3,107年第三季
嘉義市,嘉義市,中古屋,31116.1,1035,107年第三季
嘉義市,嘉義市,新成屋,53430.32,138,107年第三季
嘉義縣,中埔鄉,中古屋,34198.18,17,107年第三季
嘉義縣,大林鎮,中古屋,27449.72,18,107年第三季
嘉義縣,大林鎮,新成屋,43388.0,1,107年第三季
嘉義縣,太保市,中古屋,22877.56,78,107年第三季
嘉義縣,太保市,新成屋,43267.62,13,107年第三季
嘉義縣,布袋鎮,中古屋,12842.83,12,107年第三季
嘉義縣,新港鄉,中古屋,26100.33,3,107年第三季
嘉義縣,新港鄉,新成屋,39592.5,2,107年第三季
嘉義縣,朴子市,中古屋,23247.32,76,107年第三季
嘉義縣,朴子市,新成屋,53924.44,9,107年第三季
嘉義縣,梅山鄉,中古屋,23377.5,4,107年第三季
嘉義縣,梅山鄉,新成屋,40416.8,5,107年第三季
嘉義縣,民雄鄉,中古屋,27295.97,114,107年第三季
嘉義縣,民雄鄉,新成屋,49573.6,10,107年第三季
嘉義縣,水上鄉,中古屋,26615.36,14,107年第三季
嘉義縣,水上鄉,新成屋,43634.62,16,107年第三季
嘉義縣,溪口鄉,中古屋,16817.5,2,107年第三季
嘉義縣,番路鄉,中古屋,22038.65,17,107年第三季
嘉義縣,竹崎鄉,中古屋,66322.0,1,107年第三季
嘉義縣,鹿草鄉,新成屋,27193.0,1,107年第三季
基隆市,七堵區,中古屋,53581.3,166,107年第三季
基隆市,七堵區,新成屋,72090.58,62,107年第三季
基隆市,中山區,中古屋,33245.88,113,107年第三季
基隆市,中山區,新成屋,94458.0,3,107年第三季
基隆市,中正區,中古屋,36887.9,580,107年第三季
基隆市,中正區,新成屋,56214.28,32,107年第三季
