縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,南投市,中古屋,45705.61,120,111年第三季
南投縣,南投市,新成屋,63719.05,58,111年第三季
南投縣,名間鄉,中古屋,32717,2,111年第三季
南投縣,名間鄉,新成屋,59364.5,2,111年第三季
南投縣,國姓鄉,中古屋,43713.5,4,111年第三季
南投縣,國姓鄉,新成屋,62630,1,111年第三季
南投縣,埔里鎮,中古屋,46821.2,61,111年第三季
南投縣,埔里鎮,新成屋,58058.25,4,111年第三季
南投縣,水里鄉,中古屋,39072.33,3,111年第三季
南投縣,水里鄉,新成屋,54892.5,4,111年第三季
南投縣,竹山鎮,中古屋,27735.97,38,111年第三季
南投縣,竹山鎮,新成屋,53049.11,9,111年第三季
南投縣,草屯鎮,中古屋,31239.44,127,111年第三季
南投縣,草屯鎮,新成屋,81106,21,111年第三季
南投縣,集集鎮,中古屋,40372.83,6,111年第三季
南投縣,魚池鄉,中古屋,96463,1,111年第三季
南投縣,鹿谷鄉,新成屋,62126.25,8,111年第三季
台中市,中區,中古屋,220.06,16,111年第三季
台中市,北區,中古屋,60621.66,1156,111年第三季
台中市,北區,新成屋,37162.07,41,111年第三季
台中市,北屯區,中古屋,62771.76,1864,111年第三季
台中市,北屯區,新成屋,77061.38,344,111年第三季
台中市,南區,中古屋,61470.08,859,111年第三季
台中市,南區,新成屋,78098.47,43,111年第三季
台中市,南屯區,中古屋,77535.77,1123,111年第三季
台中市,南屯區,新成屋,108624.61,194,111年第三季
台中市,后里區,中古屋,65334.12,24,111年第三季
台中市,后里區,新成屋,88845.33,3,111年第三季
台中市,外埔區,中古屋,37231.33,6,111年第三季
台中市,大甲區,中古屋,53231.26,57,111年第三季
台中市,大甲區,新成屋,52220.85,13,111年第三季
台中市,大肚區,中古屋,35638.27,37,111年第三季
台中市,大肚區,新成屋,75938,1,111年第三季
台中市,大里區,中古屋,52122.42,340,111年第三季
台中市,大里區,新成屋,43077.48,61,111年第三季
台中市,大雅區,中古屋,60466.39,155,111年第三季
台中市,大雅區,新成屋,48332.62,21,111年第三季
台中市,太平區,中古屋,63238.5,480,111年第三季
台中市,太平區,新成屋,86341.8,87,111年第三季
台中市,新社區,中古屋,46490.33,3,111年第三季
台中市,東勢區,中古屋,39649.7,37,111年第三季
台中市,東勢區,新成屋,66721.6,5,111年第三季
台中市,東區,中古屋,68658.95,263,111年第三季
台中市,東區,新成屋,66326.18,38,111年第三季
台中市,梧棲區,中古屋,42846.28,47,111年第三季
台中市,梧棲區,新成屋,39436.21,48,111年第三季
台中市,沙鹿區,中古屋,48482.7,238,111年第三季
台中市,沙鹿區,新成屋,64575.44,129,111年第三季
台中市,清水區,中古屋,36208.47,66,111年第三季
台中市,清水區,新成屋,53986.37,35,111年第三季
台中市,潭子區,中古屋,64096.27,286,111年第三季
台中市,潭子區,新成屋,89070.7,23,111年第三季
台中市,烏日區,中古屋,56297.19,169,111年第三季
台中市,烏日區,新成屋,73796.8,94,111年第三季
台中市,石岡區,中古屋,55611,1,111年第三季
台中市,神岡區,中古屋,58023.22,36,111年第三季
台中市,神岡區,新成屋,75185.83,6,111年第三季
台中市,西區,中古屋,59193.55,740,111年第三季
台中市,西區,新成屋,118133.53,17,111年第三季
台中市,西屯區,中古屋,65229.07,1858,111年第三季
台中市,西屯區,新成屋,98791.61,140,111年第三季
台中市,豐原區,中古屋,51579.41,234,111年第三季
台中市,豐原區,新成屋,67216.71,28,111年第三季
台中市,霧峰區,中古屋,32910.44,25,111年第三季
台中市,霧峰區,新成屋,79444.67,3,111年第三季
台中市,龍井區,中古屋,44047.65,152,111年第三季
台中市,龍井區,新成屋,49380.73,15,111年第三季
台北市,中山區,中古屋,137921.6,756,111年第三季
台北市,中山區,新成屋,225837.02,46,111年第三季
台北市,中正區,中古屋,153463.89,317,111年第三季
台北市,中正區,新成屋,307038.53,109,111年第三季
台北市,信義區,中古屋,152979.2,607,111年第三季
台北市,信義區,新成屋,292815.43,54,111年第三季
台北市,內湖區,中古屋,145772.6,1144,111年第三季
台北市,內湖區,新成屋,172767.99,92,111年第三季
台北市,北投區,中古屋,120006.59,827,111年第三季
台北市,北投區,新成屋,156754.09,101,111年第三季
台北市,南港區,中古屋,147242.9,455,111年第三季
台北市,南港區,新成屋,190369.2,25,111年第三季
台北市,士林區,中古屋,119389.49,851,111年第三季
台北市,士林區,新成屋,185888.61,61,111年第三季
台北市,大同區,中古屋,115340.19,134,111年第三季
台北市,大同區,新成屋,197170.27,37,111年第三季
台北市,大安區,中古屋,196381.09,818,111年第三季
台北市,大安區,新成屋,404572.02,51,111年第三季
台北市,文山區,中古屋,130358.61,764,111年第三季
台北市,文山區,新成屋,190521.77,56,111年第三季
台北市,松山區,中古屋,169947.44,470,111年第三季
台北市,松山區,新成屋,497289.72,101,111年第三季
台北市,萬華區,中古屋,112326.33,314,111年第三季
台北市,萬華區,新成屋,149189.4,5,111年第三季
台南市,七股區,中古屋,20005,1,111年第三季
台南市,下營區,中古屋,38396.33,3,111年第三季
台南市,下營區,新成屋,40505,1,111年第三季
台南市,中西區,中古屋,36654.74,266,111年第三季
台南市,中西區,新成屋,88410.11,19,111年第三季
台南市,仁德區,中古屋,40488.88,222,111年第三季
台南市,仁德區,新成屋,63032.84,37,111年第三季
