縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,南投市,中古屋,44502.9,83,109年第一季
南投縣,南投市,新成屋,55033.07,27,109年第一季
南投縣,名間鄉,中古屋,41443.11,9,109年第一季
南投縣,國姓鄉,中古屋,31093.0,1,109年第一季
南投縣,埔里鎮,中古屋,37928.2,45,109年第一季
南投縣,埔里鎮,新成屋,52999.4,5,109年第一季
南投縣,水里鄉,中古屋,19499.6,5,109年第一季
南投縣,竹山鎮,中古屋,23153.75,32,109年第一季
南投縣,竹山鎮,新成屋,45673.67,12,109年第一季
南投縣,草屯鎮,中古屋,37441.91,90,109年第一季
南投縣,草屯鎮,新成屋,57733.57,28,109年第一季
南投縣,集集鎮,中古屋,24523.14,7,109年第一季
南投縣,鹿谷鄉,中古屋,55422.25,4,109年第一季
台中市,中區,中古屋,48968.06,16,109年第一季
台中市,北區,中古屋,48880.41,1194,109年第一季
台中市,北區,新成屋,90458.41,32,109年第一季
台中市,北屯區,中古屋,52165.48,1417,109年第一季
台中市,北屯區,新成屋,67154.47,557,109年第一季
台中市,南區,中古屋,53342.92,968,109年第一季
台中市,南區,新成屋,68512.87,173,109年第一季
台中市,南屯區,中古屋,68922.75,974,109年第一季
台中市,南屯區,新成屋,103835.52,374,109年第一季
台中市,后里區,中古屋,63114.92,25,109年第一季
台中市,后里區,新成屋,57938.14,14,109年第一季
台中市,外埔區,中古屋,28012.2,5,109年第一季
台中市,大安區,中古屋,62126.0,1,109年第一季
台中市,大甲區,中古屋,45735.38,42,109年第一季
台中市,大甲區,新成屋,64135.25,12,109年第一季
台中市,大肚區,中古屋,34170.17,29,109年第一季
台中市,大肚區,新成屋,47930.43,7,109年第一季
台中市,大里區,中古屋,47936.76,398,109年第一季
台中市,大里區,新成屋,68557.64,95,109年第一季
台中市,大雅區,中古屋,46193.45,145,109年第一季
台中市,大雅區,新成屋,59094.79,29,109年第一季
台中市,太平區,中古屋,47551.12,405,109年第一季
台中市,太平區,新成屋,55017.48,152,109年第一季
台中市,新社區,中古屋,32689.0,3,109年第一季
台中市,東勢區,中古屋,32227.21,24,109年第一季
台中市,東勢區,新成屋,52387.5,6,109年第一季
台中市,東區,中古屋,46909.13,198,109年第一季
台中市,東區,新成屋,66585.3,74,109年第一季
台中市,梧棲區,中古屋,28893.41,49,109年第一季
台中市,梧棲區,新成屋,57890.92,40,109年第一季
台中市,沙鹿區,中古屋,47667.1,173,109年第一季
台中市,沙鹿區,新成屋,68106.3,101,109年第一季
台中市,清水區,中古屋,39341.2,65,109年第一季
台中市,清水區,新成屋,42615.2,46,109年第一季
台中市,潭子區,中古屋,47399.21,304,109年第一季
