縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,南投市,中古屋,42115.2,123,110年第三季
南投縣,南投市,新成屋,56336.21,14,110年第三季
南投縣,名間鄉,中古屋,35117.25,8,110年第三季
南投縣,名間鄉,新成屋,55653.6,5,110年第三季
南投縣,國姓鄉,中古屋,33378.0,2,110年第三季
南投縣,埔里鎮,中古屋,50789.15,39,110年第三季
南投縣,埔里鎮,新成屋,55505.0,3,110年第三季
南投縣,水里鄉,中古屋,30855.33,3,110年第三季
南投縣,水里鄉,新成屋,50221.0,1,110年第三季
南投縣,竹山鎮,中古屋,23880.03,33,110年第三季
南投縣,竹山鎮,新成屋,44615.88,8,110年第三季
南投縣,草屯鎮,中古屋,37657.65,100,110年第三季
南投縣,草屯鎮,新成屋,59270.38,16,110年第三季
南投縣,集集鎮,中古屋,33232.17,6,110年第三季
南投縣,集集鎮,新成屋,63105.0,1,110年第三季
南投縣,鹿谷鄉,中古屋,57159.0,2,110年第三季
台中市,中區,中古屋,179.0,4,110年第三季
台中市,北區,中古屋,56566.04,973,110年第三季
台中市,北區,新成屋,57399.27,30,110年第三季
台中市,北屯區,中古屋,57676.41,1733,110年第三季
台中市,北屯區,新成屋,72231.66,392,110年第三季
台中市,南區,中古屋,60212.27,684,110年第三季
台中市,南區,新成屋,76851.42,71,110年第三季
台中市,南屯區,中古屋,69976.81,973,110年第三季
台中市,南屯區,新成屋,95395.76,444,110年第三季
台中市,后里區,中古屋,61476.43,21,110年第三季
台中市,后里區,新成屋,93985.0,1,110年第三季
台中市,外埔區,中古屋,41832.0,8,110年第三季
台中市,大甲區,中古屋,64138.86,29,110年第三季
台中市,大甲區,新成屋,63432.3,10,110年第三季
台中市,大肚區,中古屋,31142.83,36,110年第三季
台中市,大肚區,新成屋,68862.33,3,110年第三季
台中市,大里區,中古屋,54682.8,327,110年第三季
台中市,大里區,新成屋,62342.09,102,110年第三季
台中市,大雅區,中古屋,56440.01,150,110年第三季
台中市,大雅區,新成屋,54681.6,20,110年第三季
台中市,太平區,中古屋,59574.84,460,110年第三季
台中市,太平區,新成屋,67856.8,114,110年第三季
台中市,新社區,中古屋,44983.86,7,110年第三季
台中市,東勢區,中古屋,39234.75,28,110年第三季
台中市,東勢區,新成屋,65439.17,6,110年第三季
台中市,東區,中古屋,57565.78,177,110年第三季
台中市,東區,新成屋,58454.38,34,110年第三季
台中市,梧棲區,中古屋,38997.31,48,110年第三季
台中市,梧棲區,新成屋,44345.73,55,110年第三季
台中市,沙鹿區,中古屋,120453.75,154,110年第三季
台中市,沙鹿區,新成屋,60075.52,118,110年第三季
台中市,清水區,中古屋,35284.17,48,110年第三季
台中市,清水區,新成屋,51592.18,60,110年第三季
台中市,潭子區,中古屋,56889.07,277,110年第三季
台中市,潭子區,新成屋,73477.41,64,110年第三季
台中市,烏日區,中古屋,52109.31,211,110年第三季
台中市,烏日區,新成屋,38785.01,70,110年第三季
台中市,石岡區,中古屋,34564.0,2,110年第三季
台中市,神岡區,中古屋,59011.2,46,110年第三季
台中市,神岡區,新成屋,76197.5,4,110年第三季
台中市,西區,中古屋,63597.95,627,110年第三季
台中市,西區,新成屋,106017.43,23,110年第三季
台中市,西屯區,中古屋,70502.46,1750,110年第三季
台中市,西屯區,新成屋,102864.85,191,110年第三季
台中市,豐原區,中古屋,51768.47,241,110年第三季
台中市,豐原區,新成屋,71088.79,43,110年第三季
台中市,霧峰區,中古屋,48380.38,16,110年第三季
台中市,霧峰區,新成屋,92510.5,4,110年第三季
台中市,龍井區,中古屋,57935.37,174,110年第三季
台中市,龍井區,新成屋,54656.86,28,110年第三季
台北市,中山區,中古屋,162370.09,742,110年第三季
台北市,中山區,新成屋,220876.83,46,110年第三季
台北市,中正區,中古屋,183943.28,317,110年第三季
台北市,中正區,新成屋,246064.5,100,110年第三季
台北市,信義區,中古屋,170502.15,556,110年第三季
台北市,信義區,新成屋,510407.86,14,110年第三季
台北市,內湖區,中古屋,150534.07,1061,110年第三季
台北市,內湖區,新成屋,204838.74,155,110年第三季
台北市,北投區,中古屋,118467.96,735,110年第三季
台北市,北投區,新成屋,155545.15,106,110年第三季
台北市,南港區,中古屋,165051.4,482,110年第三季
台北市,南港區,新成屋,194899.74,31,110年第三季
台北市,士林區,中古屋,143587.18,767,110年第三季
台北市,士林區,新成屋,201064.17,81,110年第三季
台北市,大同區,中古屋,149199.72,130,110年第三季
台北市,大同區,新成屋,128036.17,30,110年第三季
台北市,大安區,中古屋,204578.95,638,110年第三季
台北市,大安區,新成屋,436418.66,76,110年第三季
台北市,文山區,中古屋,133544.28,925,110年第三季
台北市,文山區,新成屋,175937.33,253,110年第三季
台北市,松山區,中古屋,166051.04,392,110年第三季
台北市,松山區,新成屋,442966.59,66,110年第三季
台北市,萬華區,中古屋,96115.16,201,110年第三季
台北市,萬華區,新成屋,146045.66,38,110年第三季
台南市,下營區,中古屋,21410.33,3,110年第三季
台南市,下營區,新成屋,29278.0,2,110年第三季
台南市,中西區,中古屋,56732.95,197,110年第三季
台南市,中西區,新成屋,77610.53,100,110年第三季
台南市,仁德區,中古屋,39743.9,193,110年第三季
台南市,仁德區,新成屋,76651.26,38,110年第三季
台南市,佳里區,中古屋,31419.1,49,110年第三季
台南市,佳里區,新成屋,60261.36,11,110年第三季
台南市,六甲區,中古屋,29686.0,8,110年第三季
台南市,北區,中古屋,43612.7,434,110年第三季
台南市,北區,新成屋,97845.0,51,110年第三季
台南市,南區,中古屋,37580.67,462,110年第三季
台南市,南區,新成屋,53708.64,66,110年第三季
台南市,善化區,中古屋,41639.84,56,110年第三季
台南市,善化區,新成屋,61104.93,30,110年第三季
台南市,大內區,中古屋,22965.0,2,110年第三季
台南市,學甲區,中古屋,46492.75,4,110年第三季
台南市,學甲區,新成屋,51895.0,2,110年第三季
台南市,安南區,中古屋,42701.42,427,110年第三季
台南市,安南區,新成屋,65793.74,111,110年第三季
台南市,安定區,中古屋,38047.0,1,110年第三季
台南市,安定區,新成屋,74400.67,6,110年第三季
台南市,安平區,中古屋,41380.79,396,110年第三季
台南市,安平區,新成屋,70152.01,86,110年第三季
台南市,官田區,中古屋,29729.2,15,110年第三季
台南市,官田區,新成屋,49637.0,7,110年第三季
台南市,將軍區,中古屋,14881.0,2,110年第三季
台南市,將軍區,新成屋,40107.25,4,110年第三季
台南市,山上區,中古屋,30484.0,3,110年第三季
台南市,山上區,新成屋,51708.0,1,110年第三季
台南市,後壁區,新成屋,44140.0,3,110年第三季
台南市,新化區,中古屋,24275.2,15,110年第三季
台南市,新化區,新成屋,66767.0,1,110年第三季
台南市,新市區,中古屋,46267.74,65,110年第三季
台南市,新市區,新成屋,59036.2,25,110年第三季
台南市,新營區,中古屋,32630.81,103,110年第三季
台南市,新營區,新成屋,57659.67,51,110年第三季
台南市,東區,中古屋,40643.86,935,110年第三季
台南市,東區,新成屋,61932.08,88,110年第三季
台南市,東山區,中古屋,43620.6,5,110年第三季
台南市,柳營區,中古屋,22039.71,7,110年第三季
台南市,柳營區,新成屋,40108.0,1,110年第三季
台南市,楠西區,中古屋,28264.33,6,110年第三季
台南市,歸仁區,中古屋,35779.87,101,110年第三季
台南市,歸仁區,新成屋,67114.8,15,110年第三季
台南市,永康區,中古屋,38877.27,1153,110年第三季
台南市,永康區,新成屋,70208.92,120,110年第三季
台南市,玉井區,中古屋,23647.5,6,110年第三季
台南市,白河區,中古屋,60131.0,7,110年第三季
台南市,白河區,新成屋,65743.0,2,110年第三季
台南市,西港區,中古屋,32213.45,11,110年第三季
台南市,西港區,新成屋,59811.0,1,110年第三季
台南市,關廟區,中古屋,39452.08,12,110年第三季
台南市,關廟區,新成屋,47282.5,2,110年第三季
台南市,鹽水區,中古屋,21233.3,30,110年第三季
台南市,鹽水區,新成屋,42400.67,3,110年第三季
台南市,麻豆區,中古屋,40319.38,16,110年第三季
台南市,麻豆區,新成屋,65149.71,7,110年第三季
台東縣,台東市,中古屋,37717.98,359,110年第三季
台東縣,台東市,新成屋,37439.13,112,110年第三季
