標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
我的最愛大套房最愛,台南市安平區慶平路,30.0年,大樓,11.18,8.7,1房1廳1衛,10樓/13樓,無車位,269,7256PT,2025-09-28 12:58:43
太子建設｜面公園三房平車太子文化-大樓,台南市東區崇善五街,18.9年,大樓,41.11,26.3,3房2廳2衛,9樓/13樓,坡道平面車位,1,7769LP,2025-09-28 12:58:43
✦東區核心✦精美雙套房國家新境,台南市東區林森路一段,34.7年,大樓,22.76,17.63,2房2廳2衛,18樓/22樓,無車位,598,1285UF,2025-09-28 12:58:43
近東區｜優質裝潢四房美宅,台南市仁德區中正路二段,31.6年,華廈,57.39,44.11,4房2廳3衛,2樓/7樓,無車位,1,4376TG,2025-09-28 12:58:43
上東城｜質感景觀三房平車上東城II-東方...,台南市仁德區文心路,4.5年,大樓,41.56,22.76,3房2廳2衛,16樓/24樓,坡道平面車位,1,8038DT,2025-09-28 12:58:43
城心面中庭綠景兩房平車佳鋐城心,台南市南區興昌路,6.1年,大樓,39.57,19.67,2房2廳1衛,3樓/13樓,坡道平面車位,1,1639PC,2025-09-28 12:58:43
精忠新城高樓視野採光好精忠新村,台南市永康區中華路,18.5年,大樓,55.4,34.54,3房2廳2衛,10樓/14樓,坡道平面車位,1,0233WX,2025-09-28 12:58:43
府都領航天下大三房車位領航天下,台南市安平區慶平路,30.7年,大樓,79.67,52.1,3房2廳2衛1室,7樓/12樓,升降平面車位,1,0506UB,2025-09-28 12:58:43
北區高樓暖心三房雙車世紀之門,台南市北區北園街,17.8年,大樓,53.79,31.39,3房2廳2衛1室,13樓/19樓,兩個以上車位,1,6800AX,2025-09-28 12:58:43
北區精華電梯大三房車位新好國宅,台南市北區北園街,27.5年,大樓,38.85,28.07,3房2廳2衛,13樓/14樓,坡道機械車位,888,0387DW,2025-09-28 12:58:43
東都綠學｜景觀四房雙平車東都綠學,台南市仁德區崇聖路一段,1.0年,大樓,64.72,31.23,4房2廳2衛,9樓/14樓,兩個以上車位,2,2308SW,2025-09-28 12:58:43
長榮新城｜雙陽台風雅美居長榮新城B區,台南市北區長榮路五段,22.0年,大樓,51.19,33.19,3房2廳2衛,13樓/14樓,坡道平面車位,1,1214LM,2025-09-28 12:58:43
三房車位｜日光暖宅世紀之門,台南市北區北園街,17.8年,大樓,40.55,20.55,3房2廳1衛,13樓/19樓,坡道機械車位,1,4433CC,2025-09-28 12:58:43
高樓景觀三房平車位,台南市永康區正強街,31.4年,大樓,37.58,24.22,3房2廳2衛,11樓/14樓,坡道平面車位,798,24010H,2025-09-28 12:58:43
近成大質感兩房平車帝標,台南市東區崇仁街,18.1年,大樓,39.09,22.5,2房2廳2衛,2樓/14樓,坡道平面車位,1,0049HT,2025-09-28 12:58:43
和宜勝利高樓明亮兩房平車和宜勝利,台南市永康區勝利街,3.4年,大樓,39.61,17.69,2房2廳1衛,11樓/13樓,坡道平面車位,1,1225NQ,2025-09-28 12:58:43
近未來好市多全新兩房車位松丹達麗,台南市東區崇慶街一段,1.1年,大樓,25.43,13.67,2房2廳1衛,13樓/15樓,坡道機械車位,1,4223NX,2025-09-28 12:58:43
南科新市採光佳三房車位,台南市新市區光明街,3.7年,華廈,34,22.66,3房2廳2衛,5樓/7樓,其他,1,6387PZ,2025-09-28 12:58:43
近南一中成大明亮三房平車成大學廬戊區,台南市東區東寧路,28.7年,大樓,46.01,29.63,3房2廳2衛,5樓/15樓,坡道平面車位,1,2827CQ,2025-09-28 12:58:43
上東城｜面泳池溫馨的兩房上東城II-東方...,台南市仁德區文心路,4.5年,大樓,26.54,16.51,2房2廳1衛,3樓/24樓,無車位,728,9519AH,2025-09-28 12:58:43
京城鳳凰｜木質景觀平車宅京城鳳凰,台南市永康區中華路,13.1年,大樓,44.8,26.45,1房2廳2衛,13樓/19樓,坡道平面車位,1,0841UC,2025-09-28 12:58:53
近成大景觀３房含車位金碧輝煌,台南市永康區勝利街,31.0年,大樓,46.56,31.8,3房2廳2衛1室,13樓/14樓,坡道機械車位,1,5178ZU,2025-09-28 12:58:53
永安一方小資兩房平車永安一方NO.1,台南市永康區永安一街,7.7年,大樓,35.43,17,2房1廳1衛,3樓/12樓,坡道平面車位,1,3786ZV,2025-09-28 12:58:53
北區電梯兩房｜成功大學,台南市北區開元路,34.5年,華廈,25.06,18.91,2房2廳1衛,3樓/7樓,無車位,528,5712WU,2025-09-28 12:58:53
長億城珍藏３房平車長億城,台南市永康區大橋一街,26.1年,大樓,45.98,28.28,3房2廳2衛,12樓/14樓,坡道平面車位,1,1414NW,2025-09-28 12:58:53
夢世代｜遠眺絕美平車美居,台南市永康區忠孝一路,1.7年,大樓,31.76,15.42,1房2廳1衛1室,14樓/14樓,坡道平面車位,1,7497DU,2025-09-28 12:58:53
自住系列珍藏釋出３房平車大林國宅,台南市南區大同路二段,26.0年,大樓,45.19,29.15,3房2廳2衛1室,7樓/13樓,坡道平面車位,898,9751SU,2025-09-28 12:58:53
建興學區三房公寓,台南市中西區大同路一段,40.9年,公寓,30.27,26.82,3房2廳2衛,5樓/5樓,無車位,538,5296AP,2025-09-28 12:58:53
香榭，質感暖心三房平車新悅城-香榭區,台南市安平區健康路三段,8.9年,大樓,47.53,24.61,3房2廳2衛,22樓/27樓,坡道平面車位,1,83808E,2025-09-28 12:58:53
捷市悅高樓層景觀兩房車位,台南市關廟區北新一街,1.9年,華廈,27.29,16.63,2房2廳1衛,10樓/10樓,坡道機械車位,728,90081H,2025-09-28 12:58:53
御鼎雙璽｜高樓景觀雙車宅御鼎雙璽,台南市北區西門路三段,16.1年,大樓,80.52,45.65,4房2廳2衛,11樓/19樓,兩個以上車位,2,59982D,2025-09-28 12:58:53
愛琴海海景高樓兩房平車,台南市安平區國平北路,0.5年,大樓,31.96,15.32,2房2廳1衛,15樓/34樓,坡道平面車位,1,1856ZV,2025-09-28 12:58:53
森林故鄉二房首選南紡森林故鄉-A...,台南市安南區郡安路四段,31.3年,大樓,20.98,17.02,2房2廳1衛,6樓/11樓,無車位,568,6151QR,2025-09-28 12:58:53
大橋面公園高樓三房長億城,台南市永康區中華西街,26.1年,大樓,23.08,18.16,3房2廳1衛,14樓/14樓,無車位,688,1353TN,2025-09-28 12:58:53
鑫左岸．霸景平車戶,台南市中西區永華路一段,4.2年,大樓,45.17,21.28,2廳2衛,19樓/19樓,坡道平面車位,1,5904PJ,2025-09-28 12:58:53
仁德精華地段兩房,台南市仁德區中山路,27.1年,大樓,31.1,23.89,2房2廳2衛,7樓/14樓,無車位,598,3391JP,2025-09-28 12:58:53
安平次頂樓閱讀左岸２房閱讀左岸,台南市安平區國平路,19.5年,大樓,27.62,20.47,2房2廳2衛,13樓/14樓,無車位,798,8862BP,2025-09-28 12:58:53
佳和家郃｜溫馨兩房車位宅佳和家郃,台南市永康區中華二路,29.4年,大樓,25.94,17.04,2房1廳1衛,10樓/16樓,坡道機械車位,688,5763TR,2025-09-28 12:58:53
華平公園旁木質暖色調兩房大隆世界觀NO1,台南市安平區健康三街,31.2年,華廈,19.68,15.34,2房2廳1衛,7樓/8樓,無車位,648,49803P,2025-09-28 12:58:53
ＬＭ陽光四季美兩房平車,台南市善化區陽光大道,0.7年,華廈,36.72,17.92,2房2廳2衛,4樓/5樓,坡道平面車位,1,1864DS,2025-09-28 12:58:53
屋主惜售精修三房平車大隆世界觀NO1,台南市安平區健康三街,31.2年,華廈,36.81,24.51,3房2廳2衛,2樓/8樓,坡道平面車位,1,1761NJ,2025-09-28 12:59:03
府都大世紀－四房平車府都大世紀,台南市安平區永華路二段,30.4年,大樓,53.35,35.14,4房2廳2衛,12樓/24樓,坡道平面車位,1,9494XK,2025-09-28 12:59:03
霸景北區次頂樓兩房平車世紀之門,台南市北區北園街,17.8年,大樓,33.53,18.46,2房2廳1衛,18樓/19樓,坡道平面車位,938,6991DJ,2025-09-28 12:59:03
東區｜套房,台南市東區崇明九街,34.7年,套房/華廈,6.68,4.4,1房1衛,4樓/6樓,無車位,178,7931QY,2025-09-28 12:59:03
豪美海景✨兩房有平車,台南市安平區國平北路,0.5年,大樓,32.66,15.76,2房2廳1衛,8樓/34樓,坡道平面車位,858,35717R,2025-09-28 12:59:03
鬧中取靜新市兩房南科之心3,台南市新市區社內,4.2年,華廈,23.03,17.12,2房2廳2衛,5樓/7樓,無車位,738,4631FT,2025-09-28 12:59:03
世紀之門高樓三房附車位世紀之門,台南市北區北園街,17.8年,大樓,42.55,23.64,3房2廳2衛,13樓/19樓,坡道機械車位,1,0555GX,2025-09-28 12:59:03
復國慶都高樓美３房慶都大第,台南市永康區國華街,30.0年,大樓,33.17,24.84,3房2廳2衛,13樓/15樓,無車位,738,8516YC,2025-09-28 12:59:03
邊間景觀全新三房平車,台南市北區海安路三段,0.5年,大樓,52.61,26.6,3房2廳2衛,17樓/24樓,坡道平面車位,2,3243MW,2025-09-28 12:59:03
鄉城陽光鎮溫馨起家厝鄉城陽光鎮,台南市東區中華東路二段,29.9年,大樓,27.35,18.29,1房1廳1衛,7樓/20樓,無車位,688,5160GN,2025-09-28 12:59:03
站前磅礡大器三房雙車宅,台南市善化區民權路,2.0年,大樓,91.68,44.84,3房2廳3衛,25樓/26樓,兩個以上車位,2,4780ZK,2025-09-28 12:59:03
東區宏總高樓景觀三房車位宏總新中國,台南市東區中華東路三段,29.7年,大樓,38.97,26.53,3房2廳2衛,8樓/18樓,坡道機械車位,938,5891VD,2025-09-28 12:59:03
宏總高樓採光溫馨三房車位宏總新中國,台南市東區中華東路三段,29.7年,大樓,39.01,26.58,3房2廳2衛,15樓/18樓,坡道機械車位,968,00577A,2025-09-28 12:59:03
國泰文海硯｜溫馨三房平車文海硯,台南市北區海安路三段,8.4年,大樓,76.09,44.54,3房2廳2衛,2樓/24樓,坡道平面車位,3,9679PC,2025-09-28 12:59:03
近成大溫馨三房雙車位新好國宅,台南市北區北園街,27.5年,大樓,38.38,25.29,3房2廳2衛,5樓/14樓,兩個以上車位,1,9141JB,2025-09-28 12:59:03
上天下地中海四房平車地中海,台南市安平區育平路,30.2年,大樓,57.29,36.26,4房2廳2衛,8樓/17樓,坡道平面車位,1,7219NX,2025-09-28 12:59:03
潤隆面中庭溫馨兩房車位潤隆真愛No2,台南市安平區國平北路,4.4年,大樓,28.66,15.68,2房2廳1衛,5樓/18樓,坡道機械車位,980,9303UV,2025-09-28 12:59:03
【北區】有裝潢三房平車南寶儷園,台南市北區中華北路一段,31.0年,華廈,40.93,27.24,3房2廳2衛,3樓/8樓,坡道平面車位,1,2261LH,2025-09-28 12:59:03
安平。力漢木質簡約四房力漢念真情,台南市安平區育平路,26.7年,大樓,40.7,31.99,4房2廳2衛,8樓/13樓,無車位,998,7414XL,2025-09-28 12:59:03
世紀之門｜煥新２房平車世紀之門,台南市北區北園街,17.8年,大樓,33.32,16.8,2房2廳1衛,12樓/19樓,坡道平面車位,898,1581LR,2025-09-28 12:59:03
文元國小｜首選兩房景觀宅文元會館,台南市北區北成路,15.5年,大樓,21.38,15.49,2房1廳1衛,4樓/14樓,無車位,868,1467NV,2025-09-28 12:59:14
好富新境｜四房平車好富新境,台南市東區自由路二段,27.9年,大樓,54.93,35.16,4房2廳2衛,7樓/14樓,坡道平面車位,1,7852QJ,2025-09-28 12:59:14
大同路二段近體育公園公寓,台南市南區大同路二段,50.2年,公寓,36.21,36.21,3房2廳2衛1室,3樓/4樓,無車位,668,6994YS,2025-09-28 12:59:14
比佛利．簡約２房２衛浴南台比佛利,台南市北區開元路,26.5年,大樓,24.58,19.97,2房2廳2衛,5樓/14樓,無車位,699,3026YV,2025-09-28 12:59:14
近砲校美景三房含車位維冠龍殿,台南市永康區永二街,31.4年,大樓,33.58,23.63,3房2廳2衛,8樓/16樓,坡道機械車位,798,6148FC,2025-09-28 12:59:14
善化市中心大三房附平車,台南市善化區永福路,26.0年,華廈,49.65,30.88,3房2廳2衛1室,5樓/8樓,坡道平面車位,898,5731SJ,2025-09-28 12:59:14
善化｜高樓層輕齡兩房平車,台南市善化區益民寮,5.0年,大樓,34.1,16.75,2房2廳1衛,10樓/12樓,坡道平面車位,998,9041WG,2025-09-28 12:59:14
大露臺｜世紀之門兩房車位世紀之門,台南市北區北園街,17.8年,大樓,31.39,17.31,2房2廳1衛,2樓/19樓,坡道機械車位,858,4802PK,2025-09-28 12:59:14
永康·低總價小資兩房美宅長億城,台南市永康區中華路,26.1年,大樓,25.24,19.87,2房2廳1衛,10樓/14樓,無車位,558,2465UV,2025-09-28 12:59:14
邰欣７０期★森映藍天兩房,台南市東區仁和路,0.6年,大樓,36.23,17.34,2房2廳2衛,10樓/13樓,坡道平面車位,1,14832C,2025-09-28 12:59:14
全新佳順寓安質感兩房平車,台南市安南區台江大道一段,0.7年,大樓,32.87,17.12,2房2廳1衛,13樓/13樓,坡道平面車位,1,8320GC,2025-09-28 12:59:14
狀元吉第三房平車狀元吉第,台南市東區東寧路西段,28.1年,大樓,54.29,32.43,3房2廳2衛,12樓/15樓,坡道平面車位,1,8225MX,2025-09-28 12:59:14
綠海都心高樓兩房平車綠海都心,台南市永康區東橋五路,2.1年,大樓,37.3,18.92,2房2廳1衛,12樓/15樓,坡道平面車位,1,8493LW,2025-09-28 12:59:14
東區高樓景觀四房平車崇明天廈,台南市東區崇明路,31.1年,大樓,51.6,37.71,4房2廳2衛,15樓/15樓,坡道平面車位,1,5798FY,2025-09-28 12:59:14
珍藏★煦光懷舊民宿,台南市安平區安平路,49.8年,透天,140.15,140.15,11房1廳12衛1室(含加蓋1房2衛),1-4樓/4樓,無車位,3,3560SM,2025-09-28 12:59:14
仁德｜東都綠學三房平車東都綠學,台南市仁德區崇聖路一段,1.0年,大樓,46.4,25.3,3房2廳2衛,5樓/14樓,坡道平面車位,1,8229QL,2025-09-28 12:59:14
次頂樓北區優質四房雙車位世紀之門,台南市北區北園街,17.8年,大樓,59.12,36.2,4房2廳2衛,18樓/19樓,兩個以上車位,1,8401LW,2025-09-28 12:59:14
市政大道裝潢兩房車位,台南市安平區建平七街,1.9年,大樓,27.79,13.78,2房2廳2衛,13樓/22樓,坡道機械車位,1,8011AR,2025-09-28 12:59:14
近南大附中｜美妝兩房平車,台南市永康區中山南路,32.9年,華廈,28.95,18.95,2房2廳1衛,5樓/6樓,坡道平面車位,868,1686RF,2025-09-28 12:59:14
近南大附中｜美妝兩房,台南市永康區中山南路,32.9年,華廈,24.64,18.84,2房2廳1衛,5樓/6樓,無車位,680,2259PL,2025-09-28 12:59:14
中華世貿│百坪商辦三平車,台南市永康區中華路,32.8年,辦公/大樓,173.61,115.75,1室,16樓/22樓,兩個以上車位,2,6318CZ,2025-09-28 12:59:26
近崇學國小約五米面寬透天,台南市東區中華東路三段,40.3年,透天/店面,59.58,55.42,5房2廳3衛(含加蓋1衛),1-4樓/4樓,無車位,1,4662KX,2025-09-28 12:59:26
安南星巴克車庫別墅,台南市安南區安中路二段,17.0年,別墅/透天,80.68,74.06,6房3廳5衛,1-4樓/4樓,其他,2,3527HB,2025-09-28 12:59:26
永康高樓景觀大三房三車位,台南市永康區中山南路,33.2年,大樓,52.61,30.68,3房2廳2衛,17樓/19樓,兩個以上車位,998,1737UL,2025-09-28 12:59:26
新市✉︎次頂樓兩房平車邰欣地堡No50...,台南市新市區富安二街,6.8年,華廈,25.95,17.31,2房2廳2衛,5樓/6樓,一樓平面車位,1,8730KC,2025-09-28 12:59:26
與平實為鄰．高樓採光三房鼎林天廈,台南市永康區小東路,34.7年,大樓,38.39,30.74,3房2廳2衛,11樓/14樓,無車位,888,3762WM,2025-09-28 12:59:26
觀星雲彩家樂福四房觀雲丙區,台南市永康區中華二路,33.0年,大樓,46.22,38.3,4房2廳2衛,6樓/17樓,無車位,888,5657NT,2025-09-28 12:59:26
水交社質感裝潢兩房平車聯上W1,台南市南區大成路一段,8.8年,華廈,36.68,18.14,2房2廳1衛,5樓/7樓,坡道平面車位,1,1410HX,2025-09-28 12:59:26
與公園為鄰寬敞三房車位東方公園,台南市永康區中華二路,28.7年,大樓,48.2,32.03,3房2廳2衛,5樓/19樓,坡道機械車位,1,3233FS,2025-09-28 12:59:26
太子建設｜樹梢戶兩房平車,台南市善化區建國路,6.9年,大樓,42.88,20.22,2房2廳2衛,2樓/14樓,坡道平面車位,1,0435AH,2025-09-28 12:59:26
品陽大苑｜豪邸三房平車,台南市東區富農街一段,6.8年,大樓,90.87,55.75,3房2廳3衛,4樓/19樓,坡道平面車位,3,0367NY,2025-09-28 12:59:26
近新光三越國華街一樓寓,台南市中西區國華街二段,40.1年,公寓/店面,31.23,23.95,3房2廳2衛,1樓/5樓,無車位,1,0515KM,2025-09-28 12:59:26
荷蘭家鄉廁所開窗平車荷蘭E-home,台南市安平區健康三街,25.1年,大樓,40.65,27.31,2房2廳2衛,13樓/14樓,坡道平面車位,1,0684YW,2025-09-28 12:59:26
帝標明亮四房平車帝標,台南市東區崇仁街,18.1年,大樓,52.75,31.42,4房2廳2衛,8樓/14樓,坡道平面車位,1,9887MD,2025-09-28 12:59:26
永華路三房含車位府城新象,台南市安平區建平八街,27.7年,大樓,44.82,29.81,3房2廳2衛,17樓/26樓,坡道機械車位,850,8866GW,2025-09-28 12:59:26
新市次頂樓採光三房平車力漢戀家No19,台南市新市區大營,5.1年,華廈,34.83,24.65,3房2廳2衛,5樓/6樓,一樓平面車位,1,4027WY,2025-09-28 12:59:26
鄉景善品全新三房,台南市善化區溪尾,1.1年,華廈,31.39,23.23,3房2廳2衛,3樓/7樓,無車位,850,9108SZ,2025-09-28 12:59:26
帝心質感三房平車世界帝心,台南市東區崇仁街,15.4年,大樓,45.05,25.34,3房2廳2衛,8樓/14樓,坡道平面車位,1,9301ZP,2025-09-28 12:59:26
面海景ＥＶＯ大兩房有平車華友聯EVO,台南市南區萬年七街,7.3年,大樓,36.64,19.56,2房2廳1衛,11樓/15樓,坡道平面車位,988,0998JQ,2025-09-28 12:59:26
大砌小資質感美兩房車位,台南市關廟區北新一街,1.0年,大樓,28.55,16.71,2房2廳1衛,7樓/14樓,坡道機械車位,748,74922J,2025-09-28 12:59:26
春福面公園採光美居,台南市歸仁區智發街,0.7年,大樓,38.09,18.86,2房2廳2衛,2樓/14樓,坡道平面車位,1,07976E,2025-09-28 12:59:37
愛琴海大露臺．２房平車,台南市安平區國平北路,0.5年,大樓,34.68,16.02,2房1廳1衛,2樓/34樓,坡道平面車位,938,15377H,2025-09-28 12:59:37
餘光．賞海景二房平車My鑫光,台南市安平區永華路二段,5.8年,大樓,35,14.22,2房2廳1衛,22樓/23樓,坡道平面車位,1,42497W,2025-09-28 12:59:37
超俗！小資三房不用六百萬綠意華廈,台南市永康區國華街,31.0年,大樓,34.77,27.12,3房2廳2衛,4樓/12樓,無車位,598,7410UJ,2025-09-28 12:59:37
約１１年！兩房車位大陽台,台南市北區西門路四段,11.1年,華廈,31.72,20.38,2房2廳1衛,4樓/5樓,其他,1,9340PR,2025-09-28 12:59:37
長榮景觀華廈美妝兩房,台南市東區長榮路二段,43.2年,華廈,25.98,23.18,2房2廳1衛,10樓/10樓,無車位,688,7333QX,2025-09-28 12:59:37
又見民治新村大三房,台南市新營區民權路,30.1年,華廈,61.34,47.53,3房2廳2衛,3樓/7樓,無車位,1,9256JV,2025-09-28 12:59:37
全新！南科富境三房車位Ｃ,台南市新市區大社,0.8年,華廈,33.14,22.99,3房2廳2衛,3樓/7樓,其他,1,2545FU,2025-09-28 12:59:37
青活輕宅｜生活極享新好國宅,台南市北區北園街,27.5年,大樓,19.6,15.56,2房2廳1衛,7樓/14樓,無車位,600,0031UF,2025-09-28 12:59:37
鄉景善品全新三房平車,台南市善化區溪尾,1.1年,華廈,34.94,22.61,3房2廳2衛,7樓/7樓,一樓平面車位,1,1890PQ,2025-09-28 12:59:37
文海硯。高樓美景設計宅文海硯,台南市北區海安路三段,8.4年,大樓,88.31,55.27,3房2廳3衛,17樓/24樓,坡道平面車位,4,3285GL,2025-09-28 12:59:37
潤隆真愛看海兩房車位潤隆真愛No2,台南市安平區國平北路,4.4年,大樓,28.07,15.53,2房2廳1衛,15樓/18樓,坡道機械車位,968,37557D,2025-09-28 12:59:37
全新！南科富境兩房車位Ｂ,台南市新市區大社,0.8年,華廈,26.37,17.82,2房2廳2衛,3樓/7樓,其他,988,4762YJ,2025-09-28 12:59:37
近探索公園景觀兩房兩衛宏發大廈,台南市永康區永興路,33.2年,華廈,24.97,18.74,2房2廳2衛,9樓/10樓,無車位,689,7478DZ,2025-09-28 12:59:37
摩登の質感居兩房兩衛,台南市安南區北安路三段,7.7年,華廈,35.14,17.95,2房2廳2衛,5樓/9樓,升降平面車位,930,9143PT,2025-09-28 12:59:37
清景麟美學兩房平車,台南市安南區慈興六街,0.6年,大樓,42.25,22.1,2房2廳2衛,4樓/13樓,坡道平面車位,1,9366RQ,2025-09-28 12:59:37
桂花鄉採光裝潢三房桂花鄉,台南市北區開元路,24.9年,大樓,31.33,24.25,3房2廳2衛,2樓/14樓,無車位,958,0103JL,2025-09-28 12:59:37
決心賣！大任之翼★晨曦宅,台南市善化區公園路,1.2年,大樓,44.35,24.28,2房2廳2衛,4樓/15樓,坡道平面車位,1,6286UB,2025-09-28 12:59:37
前進成大．寶仁三房平車,台南市北區開南街,2.4年,大樓,50.5,28.61,3房2廳2衛,5樓/15樓,坡道平面車位,2,6428WS,2025-09-28 12:59:37
佳順寓安全新三房平車,台南市安南區台江大道一段,0.7年,大樓,44.46,25,3房2廳2衛,3樓/13樓,坡道平面車位,1,0247ZW,2025-09-28 12:59:37
復華三街質感３房凡爾賽宮,台南市永康區復華三街,30.9年,大樓,26.41,19.34,3房1廳2衛,15樓/17樓,無車位,650,3051WQ,2025-09-28 12:59:47
東橋總圖滙全新兩房平車,台南市永康區東橋十街,0.3年,大樓,29.81,14.23,2房2廳1衛,3樓/18樓,坡道平面車位,1,5953PL,2025-09-28 12:59:47
重劃區高樓兩房附車位,台南市安平區建平七街,1.9年,大樓,28.05,13.64,2房1廳2衛,12樓/22樓,坡道機械車位,899,5414FS,2025-09-28 12:59:47
近成大朝南次頂大三房平車,台南市永康區勝利街,35.2年,華廈,55.7,36.55,3房2廳1衛,5樓/6樓,坡道平面車位,1,0509PW,2025-09-28 12:59:47
近東區墨飛白兩房車位,台南市南區大同路二段,3.8年,華廈,25.95,17.56,2房2廳1衛,2樓/5樓,其他,960,5170CX,2025-09-28 12:59:47
竹溪公園建興學區成家首選,台南市南區健康路一段,43.8年,公寓,30.41,26.61,3房2廳2衛1室(含加蓋1室),5樓/5樓,無車位,450,0316LQ,2025-09-28 12:59:47
中西區電梯採光棒棒三房,台南市中西區文賢路,34.6年,華廈,32.16,25.28,3房1廳2衛,6樓/7樓,無車位,599,1616LR,2025-09-28 12:59:47
復興學區｜約七年３房平車峰時代,台南市仁德區文華路三段,7.0年,大樓,49.5,24.66,3房2廳2衛,9樓/12樓,坡道平面車位,1,1113MX,2025-09-28 12:59:47
運河景觀設計大坪美宅,台南市安平區建平十七街,31.8年,大樓,86.84,46.82,4房2廳3衛,13樓/13樓,升降平面車位,1,3951LG,2025-09-28 12:59:47
近成大精裝三陽台美寓,台南市北區勝利路,43.8年,公寓,23.13,19.79,3房2廳1衛,5樓/5樓,無車位,595,70462F,2025-09-28 12:59:47
近南紡國泰雙陽台好寓,台南市東區裕農路,38.5年,公寓,37.9,33.88,3房2廳2衛1室,5樓/5樓,無車位,538,1613CY,2025-09-28 12:59:47
白京松の下｜大三房平車白京松の下-A棟,台南市東區東成街,6.8年,大樓,61.81,33.92,3房2廳2衛,9樓/14樓,坡道平面車位,2,96249Y,2025-09-28 12:59:47
稀有！採光⭐畫時代兩房長谷畫時代,台南市安平區育平五街,28.0年,大樓,24.47,18.57,2房1廳1衛,4樓/22樓,無車位,638,0744CR,2025-09-28 12:59:47
聚光映南國四房平車南國,台南市安平區郡平路,29.1年,大樓,54.92,33.96,4房2廳2衛,12樓/17樓,坡道平面車位,1,6353CT,2025-09-28 12:59:47
愛琴海３３樓海景兩房平車,台南市安平區國平北路,0.5年,大樓,31.83,15.69,2房2廳1衛,33樓/34樓,坡道平面車位,1,8297JB,2025-09-28 12:59:47
研森｜頂峰兩房平車,台南市東區崇賢一路,0.7年,大樓,37.67,20.18,2房2廳2衛,15樓/15樓,坡道平面車位,1,6118WJ,2025-09-28 12:59:47
ＬＭ春池高樓兩房平車春池LMinn,台南市善化區龍目井路,8.7年,華廈,32.05,17.18,2房2廳2衛,8樓/8樓,坡道平面車位,1,8841AQ,2025-09-28 12:59:47
東區三面採光四房平車好富新境,台南市東區自由路二段,27.9年,大樓,56.82,36.18,4房2廳2衛,6樓/14樓,坡道平面車位,1,0548MD,2025-09-28 12:59:47
帝心明亮三房平車世界帝心,台南市東區崇善路,15.4年,大樓,37.64,21.13,3房2廳2衛,6樓/14樓,坡道平面車位,1,7747AJ,2025-09-28 12:59:47
湖美天朵高樓優質裝潢戶,台南市中西區頂美三街,8.9年,大樓,50.82,30.83,3房2廳2衛,13樓/18樓,坡道機械車位,1,0490AN,2025-09-28 12:59:47
善化｜邊間高樓兩房平車宅尊爵會館,台南市善化區公園路,16.4年,大樓,37.72,17.73,2房2廳1衛,8樓/13樓,坡道平面車位,1,3910HP,2025-09-28 12:59:55
近中華路寬敞三房平車,台南市永康區勝華街,33.8年,華廈,94.31,75.59,3房3廳4衛,3樓/10樓,坡道平面車位,1,8213TT,2025-09-28 12:59:55
㊝富立和築★日常微光頂層和築,台南市東區崇賢三路,7.9年,大樓,55.08,32.31,3房2廳2衛,15樓/15樓,坡道平面車位,2,37033X,2025-09-28 12:59:55
皇龍站前ｃａｓａ兩房車位站前CASA,台南市北區公園南路,16.8年,大樓,26.97,16.99,2房2廳1衛,3樓/14樓,坡道機械車位,1,0196LG,2025-09-28 12:59:55
南科新市｜景觀三房平車宅陞發A平方,台南市新市區復興路,4.9年,大樓,40.58,20.87,3房2廳2衛,8樓/14樓,坡道平面車位,1,54932J,2025-09-28 12:59:55
高鐵聚落錢潮金店面,台南市歸仁區西柯紋納街,0.7年,店面,28.87,15.03,1廳1衛,1樓/13樓,坡道平面車位,1,8872NR,2025-09-28 12:59:55
復國雙陽台溫馨３房麗晶華廈,台南市永康區復國二路,30.4年,大樓,33.97,25.93,3房2廳2衛,7樓/11樓,無車位,788,1867HH,2025-09-28 12:59:55
近成大綠景２房平車,台南市北區開南街,2.4年,大樓,38.99,21.32,2房2廳2衛1室,3樓/15樓,坡道平面車位,2,2490PP,2025-09-28 12:59:55
松丹達麗質感兩房大平車松丹達麗,台南市東區崇賢二路,1.1年,大樓,31.19,15.1,2房2廳1衛,6樓/15樓,坡道平面車位,1,9929RB,2025-09-28 12:59:55
樹海飄飄經典海頓四房平車長谷海頓,台南市安平區郡平路,26.3年,大樓,57.49,37.37,4房2廳2衛,3樓/14樓,坡道平面車位,1,5514DG,2025-09-28 12:59:55
富立詠泉津海景雙車豪邸詠泉津,台南市安南區永續三街,3.4年,大樓,70.84,33.81,3房2廳2衛,11樓/20樓,兩個以上車位,2,5408DC,2025-09-28 12:59:55
歸仁｜近黃昏市場美妝透天,台南市歸仁區文化北街,46.1年,透天,29.65,26.02,4房1廳5衛(含加蓋2房3衛),1-2樓/2樓,無車位,1,6826NY,2025-09-28 12:59:55
陞發建設｜兩房兩衛平車,台南市仁德區北保路,7.3年,大樓,40.58,20.26,2房2廳2衛,4樓/12樓,坡道平面車位,1,3762SN,2025-09-28 12:59:55
松丹達麗質感兩房,台南市東區崇慶街一段,1.1年,大樓,25.43,13.67,2房1廳1衛,12樓/15樓,坡道機械車位,1,6147YB,2025-09-28 12:59:55
