縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,中寮鄉,中古屋,24570.0,1,107年第四季
南投縣,南投市,中古屋,34520.37,91,107年第四季
南投縣,南投市,新成屋,63564.69,35,107年第四季
南投縣,名間鄉,中古屋,17666.29,7,107年第四季
南投縣,國姓鄉,中古屋,28944.4,5,107年第四季
南投縣,埔里鎮,中古屋,34617.94,53,107年第四季
南投縣,埔里鎮,新成屋,63142.67,3,107年第四季
南投縣,水里鄉,中古屋,22520.4,5,107年第四季
南投縣,竹山鎮,中古屋,22979.67,43,107年第四季
南投縣,竹山鎮,新成屋,51910.67,15,107年第四季
南投縣,草屯鎮,中古屋,35709.83,77,107年第四季
南投縣,草屯鎮,新成屋,50718.26,19,107年第四季
南投縣,集集鎮,中古屋,33416.83,6,107年第四季
南投縣,魚池鄉,中古屋,36559.0,6,107年第四季
南投縣,鹿谷鄉,中古屋,57781.67,3,107年第四季
台中市,中區,中古屋,26500.66,41,107年第四季
台中市,北區,中古屋,44014.76,1110,107年第四季
台中市,北區,新成屋,86038.74,38,107年第四季
台中市,北屯區,中古屋,46770.6,1152,107年第四季
台中市,北屯區,新成屋,61821.82,663,107年第四季
台中市,南區,中古屋,47040.94,798,107年第四季
台中市,南區,新成屋,71627.99,228,107年第四季
台中市,南屯區,中古屋,58440.27,866,107年第四季
台中市,南屯區,新成屋,88155.59,344,107年第四季
台中市,后里區,中古屋,47448.67,12,107年第四季
台中市,后里區,新成屋,44260.54,13,107年第四季
台中市,外埔區,中古屋,33209.33,3,107年第四季
台中市,大安區,新成屋,42665.0,1,107年第四季
台中市,大甲區,中古屋,40255.13,53,107年第四季
台中市,大甲區,新成屋,64123.78,9,107年第四季
台中市,大肚區,中古屋,30295.02,45,107年第四季
台中市,大肚區,新成屋,56786.0,2,107年第四季
台中市,大里區,中古屋,44743.55,373,107年第四季
台中市,大里區,新成屋,66436.04,134,107年第四季
台中市,大雅區,中古屋,39587.3,108,107年第四季
台中市,大雅區,新成屋,59270.25,20,107年第四季
台中市,太平區,中古屋,44969.97,393,107年第四季
台中市,太平區,新成屋,61822.06,220,107年第四季
台中市,東勢區,中古屋,30293.75,40,107年第四季
台中市,東勢區,新成屋,45727.25,4,107年第四季
台中市,東區,中古屋,47573.17,185,107年第四季
台中市,東區,新成屋,60367.56,96,107年第四季
台中市,梧棲區,中古屋,33502.41,41,107年第四季
台中市,梧棲區,新成屋,53796.92,36,107年第四季
台中市,沙鹿區,中古屋,41750.81,122,107年第四季
台中市,沙鹿區,新成屋,52348.84,190,107年第四季
台中市,清水區,中古屋,41311.43,60,107年第四季
台中市,清水區,新成屋,44231.91,128,107年第四季
台中市,潭子區,中古屋,49232.72,234,107年第四季
台中市,潭子區,新成屋,62584.47,47,107年第四季
台中市,烏日區,中古屋,44048.33,84,107年第四季
台中市,烏日區,新成屋,47653.39,127,107年第四季
台中市,石岡區,中古屋,16300.0,1,107年第四季
台中市,神岡區,中古屋,42032.98,49,107年第四季
台中市,神岡區,新成屋,81288.75,8,107年第四季
台中市,西區,中古屋,50120.27,693,107年第四季
台中市,西區,新成屋,95199.46,52,107年第四季
台中市,西屯區,中古屋,51295.81,1429,107年第四季
台中市,西屯區,新成屋,84961.02,269,107年第四季
台中市,豐原區,中古屋,44855.27,285,107年第四季
台中市,豐原區,新成屋,61978.64,77,107年第四季
台中市,霧峰區,中古屋,43577.62,26,107年第四季
台中市,霧峰區,新成屋,57667.33,6,107年第四季
台中市,龍井區,中古屋,38794.88,121,107年第四季
台中市,龍井區,新成屋,59060.38,13,107年第四季
台北市,中山區,中古屋,125498.68,694,107年第四季
台北市,中山區,新成屋,200530.51,82,107年第四季
台北市,中正區,中古屋,150749.2,249,107年第四季
台北市,中正區,新成屋,169294.33,27,107年第四季
台北市,信義區,中古屋,120140.43,487,107年第四季
台北市,信義區,新成屋,263421.31,42,107年第四季
台北市,內湖區,中古屋,132201.15,972,107年第四季
台北市,內湖區,新成屋,168653.15,198,107年第四季
台北市,北投區,中古屋,105813.23,631,107年第四季
台北市,北投區,新成屋,146411.54,327,107年第四季
台北市,南港區,中古屋,136620.94,329,107年第四季
台北市,南港區,新成屋,170326.81,57,107年第四季
台北市,士林區,中古屋,106939.37,692,107年第四季
台北市,士林區,新成屋,207018.75,81,107年第四季
台北市,大同區,中古屋,115611.05,110,107年第四季
台北市,大同區,新成屋,122978.83,12,107年第四季
台北市,大安區,中古屋,150908.0,626,107年第四季
台北市,大安區,新成屋,194078.69,105,107年第四季
台北市,文山區,中古屋,123035.56,738,107年第四季
台北市,文山區,新成屋,167454.95,189,107年第四季
台北市,松山區,中古屋,141358.6,483,107年第四季
台北市,松山區,新成屋,177079.88,16,107年第四季
台北市,萬華區,中古屋,106113.1,273,107年第四季
台北市,萬華區,新成屋,163290.96,131,107年第四季
台南市,下營區,中古屋,19886.6,5,107年第四季
台南市,下營區,新成屋,33084.33,9,107年第四季
台南市,中西區,中古屋,35092.53,134,107年第四季
