縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,南投市,中古屋,50413.98,97,110年第四季
南投縣,南投市,新成屋,65423.77,26,110年第四季
南投縣,名間鄉,中古屋,26285.33,3,110年第四季
南投縣,國姓鄉,中古屋,29033.0,1,110年第四季
南投縣,埔里鎮,中古屋,47473.34,73,110年第四季
南投縣,埔里鎮,新成屋,69160.5,6,110年第四季
南投縣,水里鄉,中古屋,30609.0,1,110年第四季
南投縣,竹山鎮,中古屋,29171.68,40,110年第四季
南投縣,竹山鎮,新成屋,45146.18,22,110年第四季
南投縣,草屯鎮,中古屋,39951.05,121,110年第四季
南投縣,草屯鎮,新成屋,68196.07,14,110年第四季
南投縣,集集鎮,中古屋,41547.5,4,110年第四季
南投縣,集集鎮,新成屋,47740.0,1,110年第四季
南投縣,魚池鄉,中古屋,45405.0,1,110年第四季
南投縣,鹿谷鄉,中古屋,86559.0,1,110年第四季
台中市,中區,中古屋,166.82,57,110年第四季
台中市,北區,中古屋,55253.69,1112,110年第四季
台中市,北區,新成屋,34414.08,24,110年第四季
台中市,北屯區,中古屋,59845.07,2091,110年第四季
台中市,北屯區,新成屋,86036.09,378,110年第四季
台中市,南區,中古屋,58137.48,935,110年第四季
台中市,南區,新成屋,86099.98,65,110年第四季
台中市,南屯區,中古屋,76341.08,1174,110年第四季
台中市,南屯區,新成屋,100550.72,384,110年第四季
台中市,后里區,中古屋,40279.58,19,110年第四季
台中市,后里區,新成屋,76717.5,2,110年第四季
台中市,外埔區,中古屋,40557.29,7,110年第四季
台中市,大甲區,中古屋,49465.34,47,110年第四季
台中市,大甲區,新成屋,56919.08,13,110年第四季
台中市,大肚區,中古屋,34427.72,39,110年第四季
台中市,大里區,中古屋,50319.95,483,110年第四季
台中市,大里區,新成屋,54875.81,112,110年第四季
台中市,大雅區,中古屋,66997.06,166,110年第四季
台中市,大雅區,新成屋,67430.45,22,110年第四季
台中市,太平區,中古屋,59114.04,509,110年第四季
台中市,太平區,新成屋,71090.98,95,110年第四季
台中市,新社區,中古屋,51998.8,5,110年第四季
台中市,新社區,新成屋,59576.33,9,110年第四季
台中市,東勢區,中古屋,35295.58,31,110年第四季
台中市,東勢區,新成屋,54880.17,6,110年第四季
台中市,東區,中古屋,57770.65,179,110年第四季
台中市,東區,新成屋,59147.14,51,110年第四季
台中市,梧棲區,中古屋,34822.05,66,110年第四季
台中市,梧棲區,新成屋,60242.64,64,110年第四季
台中市,沙鹿區,中古屋,49440.63,218,110年第四季
台中市,沙鹿區,新成屋,67131.68,156,110年第四季
台中市,清水區,中古屋,39714.43,67,110年第四季
台中市,清水區,新成屋,59455.49,78,110年第四季
台中市,潭子區,中古屋,59855.0,362,110年第四季
台中市,潭子區,新成屋,66692.81,75,110年第四季
台中市,烏日區,中古屋,54819.79,219,110年第四季
台中市,烏日區,新成屋,30771.64,83,110年第四季
台中市,石岡區,中古屋,81.0,1,110年第四季
台中市,神岡區,中古屋,50908.55,53,110年第四季
台中市,神岡區,新成屋,48021.52,27,110年第四季
台中市,西區,中古屋,64611.03,873,110年第四季
台中市,西區,新成屋,100036.18,39,110年第四季
台中市,西屯區,中古屋,67079.15,1929,110年第四季
台中市,西屯區,新成屋,99069.29,198,110年第四季
台中市,豐原區,中古屋,60393.24,250,110年第四季
台中市,豐原區,新成屋,75175.97,72,110年第四季
台中市,霧峰區,中古屋,58543.31,36,110年第四季
台中市,霧峰區,新成屋,97562.25,4,110年第四季
台中市,龍井區,中古屋,53708.69,140,110年第四季
台中市,龍井區,新成屋,61861.0,20,110年第四季
台北市,中山區,中古屋,166467.01,850,110年第四季
台北市,中山區,新成屋,250227.02,83,110年第四季
台北市,中正區,中古屋,174477.91,343,110年第四季
台北市,中正區,新成屋,298840.94,67,110年第四季
台北市,信義區,中古屋,179789.58,723,110年第四季
台北市,信義區,新成屋,258495.67,89,110年第四季
台北市,內湖區,中古屋,158966.2,1650,110年第四季
台北市,內湖區,新成屋,228944.37,68,110年第四季
台北市,北投區,中古屋,112375.33,825,110年第四季
台北市,北投區,新成屋,132275.09,94,110年第四季
台北市,南港區,中古屋,170111.94,524,110年第四季
台北市,南港區,新成屋,199694.72,29,110年第四季
台北市,士林區,中古屋,137398.91,937,110年第四季
台北市,士林區,新成屋,160732.32,60,110年第四季
台北市,大同區,中古屋,129908.33,130,110年第四季
台北市,大同區,新成屋,192358.89,27,110年第四季
台北市,大安區,中古屋,231240.84,806,110年第四季
台北市,大安區,新成屋,463170.08,91,110年第四季
台北市,文山區,中古屋,136516.45,949,110年第四季
台北市,文山區,新成屋,177686.01,291,110年第四季
台北市,松山區,中古屋,173325.32,447,110年第四季
台北市,松山區,新成屋,490172.0,99,110年第四季
台北市,萬華區,中古屋,107749.58,291,110年第四季
台北市,萬華區,新成屋,186691.34,41,110年第四季
台南市,下營區,中古屋,31900.33,9,110年第四季
台南市,中西區,中古屋,41079.4,257,110年第四季
台南市,中西區,新成屋,86392.27,77,110年第四季
台南市,仁德區,中古屋,41393.71,230,110年第四季
台南市,仁德區,新成屋,54693.18,28,110年第四季
台南市,佳里區,中古屋,32799.22,55,110年第四季
台南市,佳里區,新成屋,59734.81,16,110年第四季
台南市,六甲區,中古屋,32052.12,8,110年第四季
台南市,六甲區,新成屋,25535.5,2,110年第四季
台南市,北區,中古屋,45799.12,482,110年第四季
台南市,北區,新成屋,95978.13,52,110年第四季
台南市,南區,中古屋,39707.98,438,110年第四季
台南市,南區,新成屋,52542.35,78,110年第四季
台南市,善化區,中古屋,60515.85,46,110年第四季
台南市,善化區,新成屋,57125.5,24,110年第四季
台南市,大內區,中古屋,26822.5,2,110年第四季
台南市,學甲區,中古屋,12520.56,18,110年第四季
台南市,學甲區,新成屋,38711.0,2,110年第四季
台南市,安南區,中古屋,45823.12,438,110年第四季
台南市,安南區,新成屋,60056.47,148,110年第四季
台南市,安定區,中古屋,49631.0,1,110年第四季
台南市,安平區,中古屋,42503.2,514,110年第四季
台南市,安平區,新成屋,69572.71,58,110年第四季
台南市,官田區,中古屋,35870.0,10,110年第四季
台南市,官田區,新成屋,48079.0,1,110年第四季
台南市,將軍區,中古屋,21893.0,1,110年第四季
台南市,山上區,中古屋,36625.0,2,110年第四季
台南市,山上區,新成屋,54431.5,4,110年第四季
台南市,後壁區,中古屋,17727.5,2,110年第四季
台南市,後壁區,新成屋,54754.5,2,110年第四季
台南市,新化區,中古屋,30257.89,18,110年第四季
台南市,新化區,新成屋,67196.0,5,110年第四季
台南市,新市區,中古屋,52078.32,41,110年第四季
台南市,新市區,新成屋,72970.38,13,110年第四季
台南市,新營區,中古屋,33355.6,125,110年第四季
台南市,新營區,新成屋,55583.1,30,110年第四季
台南市,東區,中古屋,47715.98,1129,110年第四季
台南市,東區,新成屋,63899.76,79,110年第四季
台南市,東山區,中古屋,26297.0,5,110年第四季
台南市,柳營區,中古屋,24634.43,7,110年第四季
台南市,楠西區,中古屋,27412.0,1,110年第四季
台南市,楠西區,新成屋,35562.0,1,110年第四季
台南市,歸仁區,中古屋,35832.25,79,110年第四季
台南市,歸仁區,新成屋,51489.67,6,110年第四季
台南市,永康區,中古屋,39722.25,1197,110年第四季
台南市,永康區,新成屋,69491.86,133,110年第四季
台南市,玉井區,中古屋,31462.14,7,110年第四季
台南市,玉井區,新成屋,41830.0,1,110年第四季
台南市,白河區,中古屋,9509.63,52,110年第四季
台南市,白河區,新成屋,49902.0,6,110年第四季
台南市,西港區,中古屋,27910.25,12,110年第四季
台南市,西港區,新成屋,59898.0,4,110年第四季
台南市,關廟區,中古屋,40289.44,9,110年第四季
台南市,關廟區,新成屋,65002.75,4,110年第四季
台南市,鹽水區,中古屋,24279.63,19,110年第四季
台南市,鹽水區,新成屋,48854.0,3,110年第四季
台南市,麻豆區,中古屋,41068.0,16,110年第四季
台南市,麻豆區,新成屋,68295.0,7,110年第四季
台東縣,台東市,中古屋,45938.26,260,110年第四季
台東縣,台東市,新成屋,41473.9,10,110年第四季
台東縣,太麻里鄉,中古屋,32244.0,1,110年第四季
台東縣,成功鎮,中古屋,35154.4,5,110年第四季
台東縣,池上鄉,中古屋,24672.42,96,110年第四季
台東縣,長濱鄉,中古屋,5881.0,1,110年第四季
嘉義市,嘉義市,中古屋,40861.89,848,110年第四季
嘉義市,嘉義市,新成屋,62580.18,98,110年第四季
嘉義縣,中埔鄉,中古屋,36379.38,21,110年第四季
嘉義縣,中埔鄉,新成屋,55675.0,1,110年第四季
嘉義縣,大埔鄉,中古屋,40917.0,1,110年第四季
嘉義縣,大林鎮,中古屋,29967.0,11,110年第四季
嘉義縣,大林鎮,新成屋,52105.44,9,110年第四季
嘉義縣,太保市,中古屋,31014.97,71,110年第四季
嘉義縣,太保市,新成屋,20078.47,106,110年第四季
嘉義縣,布袋鎮,中古屋,20637.75,4,110年第四季
嘉義縣,新港鄉,中古屋,28577.5,2,110年第四季
嘉義縣,朴子市,中古屋,29668.61,125,110年第四季
嘉義縣,朴子市,新成屋,71609.33,9,110年第四季
嘉義縣,梅山鄉,中古屋,28378.17,6,110年第四季
嘉義縣,民雄鄉,中古屋,31190.63,97,110年第四季
嘉義縣,民雄鄉,新成屋,53504.29,7,110年第四季
嘉義縣,水上鄉,中古屋,39348.0,13,110年第四季
嘉義縣,水上鄉,新成屋,54312.0,2,110年第四季
嘉義縣,溪口鄉,中古屋,37321.0,1,110年第四季
嘉義縣,溪口鄉,新成屋,46719.0,1,110年第四季
嘉義縣,番路鄉,中古屋,31631.09,43,110年第四季
嘉義縣,竹崎鄉,中古屋,21941.0,2,110年第四季
基隆市,七堵區,中古屋,48086.71,178,110年第四季
基隆市,七堵區,新成屋,76822.21,78,110年第四季
基隆市,中山區,中古屋,38587.84,81,110年第四季
基隆市,中正區,中古屋,37610.04,669,110年第四季
基隆市,中正區,新成屋,53646.47,49,110年第四季
基隆市,仁愛區,中古屋,41396.8,75,110年第四季
基隆市,信義區,中古屋,36428.95,264,110年第四季
基隆市,信義區,新成屋,67171.75,225,110年第四季
基隆市,安樂區,中古屋,47541.02,740,110年第四季
基隆市,安樂區,新成屋,67934.69,39,110年第四季
基隆市,暖暖區,中古屋,40249.01,390,110年第四季
基隆市,暖暖區,新成屋,69512.1,40,110年第四季
宜蘭縣,三星鄉,中古屋,62259.0,2,110年第四季
宜蘭縣,三星鄉,新成屋,39858.5,2,110年第四季
宜蘭縣,五結鄉,中古屋,49854.6,42,110年第四季
宜蘭縣,五結鄉,新成屋,58369.57,14,110年第四季
宜蘭縣,冬山鄉,中古屋,48824.69,29,110年第四季
宜蘭縣,冬山鄉,新成屋,81134.47,19,110年第四季
宜蘭縣,員山鄉,中古屋,50088.4,25,110年第四季
宜蘭縣,員山鄉,新成屋,65152.36,11,110年第四季
宜蘭縣,壯圍鄉,新成屋,54245.4,5,110年第四季
宜蘭縣,宜蘭市,中古屋,47327.06,333,110年第四季
宜蘭縣,宜蘭市,新成屋,79461.98,115,110年第四季
宜蘭縣,礁溪鄉,中古屋,58272.47,255,110年第四季
宜蘭縣,礁溪鄉,新成屋,101024.77,44,110年第四季
宜蘭縣,羅東鎮,中古屋,48601.87,196,110年第四季
宜蘭縣,羅東鎮,新成屋,82038.43,86,110年第四季
宜蘭縣,蘇澳鎮,中古屋,26741.9,39,110年第四季
宜蘭縣,蘇澳鎮,新成屋,46901.0,4,110年第四季
