縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,南投市,中古屋,29678.36,108,103年第一季
南投縣,南投市,新成屋,69910.05,21,103年第一季
南投縣,名間鄉,中古屋,21987.25,12,103年第一季
南投縣,國姓鄉,中古屋,30503.86,7,103年第一季
南投縣,國姓鄉,新成屋,24835.0,1,103年第一季
南投縣,埔里鎮,中古屋,31704.51,111,103年第一季
南投縣,埔里鎮,新成屋,36618.25,8,103年第一季
南投縣,水里鄉,中古屋,25933.5,2,103年第一季
南投縣,竹山鎮,中古屋,19111.0,46,103年第一季
南投縣,竹山鎮,新成屋,34221.67,9,103年第一季
南投縣,草屯鎮,中古屋,28559.62,104,103年第一季
南投縣,草屯鎮,新成屋,49510.56,32,103年第一季
南投縣,集集鎮,中古屋,26109.09,11,103年第一季
南投縣,集集鎮,新成屋,33952.0,1,103年第一季
南投縣,魚池鄉,中古屋,14175.5,2,103年第一季
南投縣,鹿谷鄉,中古屋,27947.67,3,103年第一季
台中市,中區,中古屋,26840.89,56,103年第一季
台中市,中區,新成屋,54893.0,2,103年第一季
台中市,北區,中古屋,44990.47,1460,103年第一季
台中市,北區,新成屋,34029.24,172,103年第一季
台中市,北屯區,中古屋,44125.42,1926,103年第一季
台中市,北屯區,新成屋,61954.43,247,103年第一季
台中市,南區,中古屋,41457.62,1134,103年第一季
台中市,南區,新成屋,48911.67,581,103年第一季
台中市,南屯區,中古屋,55509.78,1157,103年第一季
台中市,南屯區,新成屋,72895.08,165,103年第一季
台中市,后里區,中古屋,36988.08,12,103年第一季
台中市,后里區,新成屋,48947.33,3,103年第一季
台中市,外埔區,中古屋,26978.4,5,103年第一季
台中市,大安區,中古屋,12721.0,1,103年第一季
台中市,大甲區,中古屋,43250.06,35,103年第一季
台中市,大肚區,中古屋,26175.61,46,103年第一季
台中市,大肚區,新成屋,37225.67,3,103年第一季
台中市,大里區,中古屋,35639.79,588,103年第一季
台中市,大里區,新成屋,69664.27,22,103年第一季
台中市,大雅區,中古屋,40207.53,142,103年第一季
台中市,大雅區,新成屋,73269.0,7,103年第一季
台中市,太平區,中古屋,33432.84,584,103年第一季
台中市,太平區,新成屋,55503.78,142,103年第一季
台中市,新社區,中古屋,17949.0,1,103年第一季
台中市,東勢區,中古屋,25367.51,78,103年第一季
台中市,東勢區,新成屋,39047.33,3,103年第一季
台中市,東區,中古屋,40480.25,233,103年第一季
台中市,東區,新成屋,60844.09,23,103年第一季
台中市,梧棲區,中古屋,26535.23,60,103年第一季
台中市,梧棲區,新成屋,47197.78,9,103年第一季
台中市,沙鹿區,中古屋,31693.8,290,103年第一季
台中市,沙鹿區,新成屋,53665.58,43,103年第一季
台中市,清水區,中古屋,26914.26,50,103年第一季
台中市,清水區,新成屋,38632.5,28,103年第一季
台中市,潭子區,中古屋,38970.71,418,103年第一季
台中市,潭子區,新成屋,50606.45,11,103年第一季
台中市,烏日區,中古屋,47684.64,121,103年第一季
台中市,烏日區,新成屋,66925.0,27,103年第一季
台中市,石岡區,新成屋,34381.6,5,103年第一季
台中市,神岡區,中古屋,41362.8,81,103年第一季
台中市,神岡區,新成屋,41578.0,1,103年第一季
台中市,西區,中古屋,47985.21,1077,103年第一季
台中市,西區,新成屋,70570.08,129,103年第一季
台中市,西屯區,中古屋,51445.89,1907,103年第一季
台中市,西屯區,新成屋,70776.64,258,103年第一季
台中市,豐原區,中古屋,36939.35,380,103年第一季
台中市,豐原區,新成屋,56985.22,40,103年第一季
台中市,霧峰區,中古屋,51958.52,46,103年第一季
台中市,霧峰區,新成屋,37762.0,2,103年第一季
台中市,龍井區,中古屋,23118.44,78,103年第一季
台中市,龍井區,新成屋,54335.0,60,103年第一季
台北市,中山區,中古屋,160739.8,787,103年第一季
台北市,中山區,新成屋,131747.92,182,103年第一季
台北市,中正區,中古屋,177336.04,248,103年第一季
台北市,中正區,新成屋,253838.26,157,103年第一季
台北市,信義區,中古屋,159694.29,553,103年第一季
台北市,信義區,新成屋,264615.13,134,103年第一季
台北市,內湖區,中古屋,140422.79,1222,103年第一季
台北市,內湖區,新成屋,157984.77,377,103年第一季
台北市,北投區,中古屋,118728.55,753,103年第一季
台北市,北投區,新成屋,147637.27,187,103年第一季
台北市,南港區,中古屋,137297.81,251,103年第一季
台北市,南港區,新成屋,174785.97,250,103年第一季
台北市,士林區,中古屋,140239.3,874,103年第一季
台北市,士林區,新成屋,104952.93,181,103年第一季
台北市,大同區,中古屋,131145.16,106,103年第一季
台北市,大同區,新成屋,130465.32,53,103年第一季
台北市,大安區,中古屋,209262.74,726,103年第一季
台北市,大安區,新成屋,209356.14,119,103年第一季
台北市,文山區,中古屋,121431.46,763,103年第一季
台北市,文山區,新成屋,140031.2,339,103年第一季
台北市,松山區,中古屋,166316.7,553,103年第一季
台北市,松山區,新成屋,249481.76,79,103年第一季
台北市,萬華區,中古屋,108339.08,255,103年第一季
台北市,萬華區,新成屋,92940.8,66,103年第一季
台南市,下營區,中古屋,20004.33,3,103年第一季
台南市,中西區,中古屋,26654.59,276,103年第一季
台南市,中西區,新成屋,63175.0,14,103年第一季
台南市,仁德區,中古屋,32036.27,148,103年第一季
台南市,仁德區,新成屋,35773.98,40,103年第一季
台南市,佳里區,中古屋,21203.63,38,103年第一季
台南市,佳里區,新成屋,42800.1,29,103年第一季
台南市,六甲區,中古屋,26043.71,7,103年第一季
台南市,六甲區,新成屋,35409.0,1,103年第一季
台南市,北區,中古屋,34032.8,504,103年第一季
台南市,北區,新成屋,54794.41,81,103年第一季
台南市,南區,中古屋,25829.33,406,103年第一季
台南市,南區,新成屋,63910.6,30,103年第一季
台南市,善化區,中古屋,25331.09,67,103年第一季
台南市,善化區,新成屋,37428.0,22,103年第一季
台南市,大內區,中古屋,14006.0,1,103年第一季
台南市,學甲區,中古屋,13418.3,23,103年第一季
台南市,學甲區,新成屋,27026.0,1,103年第一季
台南市,安南區,中古屋,29696.97,352,103年第一季
台南市,安南區,新成屋,45935.68,185,103年第一季
台南市,安定區,中古屋,25755.0,3,103年第一季
台南市,安定區,新成屋,30740.0,1,103年第一季
台南市,安平區,中古屋,30000.29,681,103年第一季
台南市,安平區,新成屋,64244.13,30,103年第一季
台南市,官田區,中古屋,17464.56,9,103年第一季
台南市,官田區,新成屋,28434.14,7,103年第一季
台南市,將軍區,中古屋,12356.0,3,103年第一季
台南市,山上區,中古屋,13991.5,2,103年第一季
台南市,新化區,中古屋,32522.69,42,103年第一季
台南市,新化區,新成屋,34079.67,3,103年第一季
台南市,新市區,中古屋,24299.96,57,103年第一季
台南市,新市區,新成屋,32827.38,13,103年第一季
台南市,新營區,中古屋,19671.87,183,103年第一季
台南市,新營區,新成屋,41472.62,16,103年第一季
台南市,東區,中古屋,36230.46,936,103年第一季
台南市,東區,新成屋,72423.03,93,103年第一季
台南市,東山區,中古屋,14852.5,2,103年第一季
台南市,柳營區,中古屋,16269.33,6,103年第一季
台南市,楠西區,中古屋,10241.0,2,103年第一季
台南市,歸仁區,中古屋,30370.16,81,103年第一季
台南市,歸仁區,新成屋,49789.91,11,103年第一季
台南市,永康區,中古屋,28664.91,1447,103年第一季
台南市,永康區,新成屋,42288.8,40,103年第一季
台南市,玉井區,中古屋,12880.5,4,103年第一季
台南市,白河區,中古屋,31678.25,8,103年第一季
台南市,白河區,新成屋,36664.0,1,103年第一季
台南市,西港區,中古屋,18439.86,7,103年第一季
台南市,西港區,新成屋,30355.67,6,103年第一季
台南市,關廟區,中古屋,19968.0,17,103年第一季
台南市,鹽水區,中古屋,13838.52,25,103年第一季
台南市,麻豆區,中古屋,25034.35,26,103年第一季
台南市,麻豆區,新成屋,43670.6,10,103年第一季
台東縣,卑南鄉,中古屋,7728.0,2,103年第一季
台東縣,台東市,中古屋,25043.56,414,103年第一季
台東縣,台東市,新成屋,34403.29,7,103年第一季
台東縣,太麻里鄉,中古屋,16437.0,16,103年第一季
台東縣,成功鎮,中古屋,17842.33,6,103年第一季
台東縣,池上鄉,中古屋,24402.38,8,103年第一季
台東縣,關山鎮,中古屋,25948.4,5,103年第一季
台東縣,鹿野鄉,中古屋,30114.5,2,103年第一季
嘉義市,嘉義市,中古屋,27008.78,1253,103年第一季
嘉義市,嘉義市,新成屋,47595.88,40,103年第一季
嘉義縣,中埔鄉,中古屋,32888.0,40,103年第一季
嘉義縣,六腳鄉,中古屋,31944.0,1,103年第一季
嘉義縣,大埔鄉,中古屋,14069.0,1,103年第一季
嘉義縣,大林鎮,中古屋,21155.52,31,103年第一季
