縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,南投市,中古屋,25298.38,104,102年第一季
南投縣,南投市,新成屋,64982.67,9,102年第一季
南投縣,名間鄉,中古屋,19814.0,11,102年第一季
南投縣,國姓鄉,中古屋,10776.71,7,102年第一季
南投縣,國姓鄉,新成屋,25991.0,1,102年第一季
南投縣,埔里鎮,中古屋,25168.64,81,102年第一季
南投縣,埔里鎮,新成屋,41918.88,8,102年第一季
南投縣,水里鄉,中古屋,27367.0,1,102年第一季
南投縣,竹山鎮,中古屋,18089.87,38,102年第一季
南投縣,草屯鎮,中古屋,24500.09,124,102年第一季
南投縣,草屯鎮,新成屋,38394.57,7,102年第一季
南投縣,集集鎮,中古屋,16746.86,7,102年第一季
南投縣,集集鎮,新成屋,25862.0,1,102年第一季
南投縣,魚池鄉,中古屋,20686.75,4,102年第一季
南投縣,鹿谷鄉,中古屋,33179.0,3,102年第一季
台中市,中區,中古屋,21750.32,41,102年第一季
台中市,北區,中古屋,34908.91,1197,102年第一季
台中市,北區,新成屋,41040.25,208,102年第一季
台中市,北屯區,中古屋,34124.3,1513,102年第一季
台中市,北屯區,新成屋,55102.15,228,102年第一季
台中市,南區,中古屋,34910.84,744,102年第一季
台中市,南區,新成屋,47826.76,216,102年第一季
台中市,南屯區,中古屋,44893.58,1047,102年第一季
台中市,南屯區,新成屋,62169.6,189,102年第一季
台中市,后里區,中古屋,41768.32,22,102年第一季
台中市,后里區,新成屋,36182.67,3,102年第一季
台中市,外埔區,中古屋,25150.25,16,102年第一季
台中市,大安區,中古屋,26712.0,1,102年第一季
台中市,大甲區,中古屋,32041.83,58,102年第一季
台中市,大甲區,新成屋,37570.0,6,102年第一季
台中市,大肚區,中古屋,20203.38,60,102年第一季
台中市,大肚區,新成屋,39411.6,5,102年第一季
台中市,大里區,中古屋,30975.7,555,102年第一季
台中市,大里區,新成屋,50637.5,40,102年第一季
台中市,大雅區,中古屋,29956.63,158,102年第一季
台中市,大雅區,新成屋,32435.5,2,102年第一季
台中市,太平區,中古屋,28252.84,536,102年第一季
台中市,太平區,新成屋,60205.84,56,102年第一季
台中市,新社區,中古屋,26131.6,5,102年第一季
台中市,東勢區,中古屋,26312.09,32,102年第一季
台中市,東勢區,新成屋,25374.33,3,102年第一季
台中市,東區,中古屋,31390.8,198,102年第一季
台中市,東區,新成屋,58192.62,24,102年第一季
台中市,梧棲區,中古屋,26531.7,46,102年第一季
台中市,梧棲區,新成屋,36795.36,11,102年第一季
台中市,沙鹿區,中古屋,30598.07,168,102年第一季
台中市,沙鹿區,新成屋,42347.43,124,102年第一季
台中市,清水區,中古屋,24850.75,52,102年第一季
