縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,南投市,中古屋,55015.66,73,114年第一季
南投縣,南投市,新成屋,81481.13,15,114年第一季
南投縣,名間鄉,中古屋,27841,4,114年第一季
南投縣,名間鄉,新成屋,66263,1,114年第一季
南投縣,埔里鎮,中古屋,52192.13,45,114年第一季
南投縣,埔里鎮,新成屋,69405.29,7,114年第一季
南投縣,水里鄉,中古屋,25720.5,2,114年第一季
南投縣,竹山鎮,中古屋,35378.28,36,114年第一季
南投縣,竹山鎮,新成屋,55860.75,4,114年第一季
南投縣,草屯鎮,中古屋,56225.23,65,114年第一季
南投縣,草屯鎮,新成屋,66945.09,11,114年第一季
南投縣,集集鎮,中古屋,37830,5,114年第一季
南投縣,魚池鄉,中古屋,92785.5,2,114年第一季
南投縣,鹿谷鄉,新成屋,82490.5,4,114年第一季
台中市,中區,中古屋,218,1,114年第一季
台中市,北區,中古屋,80918.56,651,114年第一季
台中市,北區,新成屋,116704.75,12,114年第一季
台中市,北屯區,中古屋,85811.17,957,114年第一季
台中市,北屯區,新成屋,90507.25,313,114年第一季
台中市,南區,中古屋,90259.13,482,114年第一季
台中市,南區,新成屋,89046.15,34,114年第一季
台中市,南屯區,中古屋,97815.51,593,114年第一季
台中市,南屯區,新成屋,130619.14,64,114年第一季
台中市,后里區,中古屋,137636.33,6,114年第一季
台中市,后里區,新成屋,98739.43,7,114年第一季
台中市,外埔區,中古屋,47611.14,7,114年第一季
台中市,大安區,中古屋,37793,1,114年第一季
台中市,大甲區,中古屋,67051.93,14,114年第一季
台中市,大甲區,新成屋,67170.25,16,114年第一季
台中市,大肚區,中古屋,54160.07,28,114年第一季
台中市,大里區,中古屋,74034.87,220,114年第一季
台中市,大里區,新成屋,109042.07,14,114年第一季
台中市,大雅區,中古屋,76768.56,80,114年第一季
台中市,大雅區,新成屋,88365.75,16,114年第一季
台中市,太平區,中古屋,82249.03,307,114年第一季
台中市,太平區,新成屋,115057.49,100,114年第一季
台中市,新社區,中古屋,53002,1,114年第一季
台中市,新社區,新成屋,99287,2,114年第一季
台中市,東勢區,中古屋,48492.65,20,114年第一季
台中市,東勢區,新成屋,68611.2,5,114年第一季
台中市,東區,中古屋,83443.17,114,114年第一季
台中市,東區,新成屋,109512.5,22,114年第一季
台中市,梧棲區,中古屋,43611.65,48,114年第一季
台中市,梧棲區,新成屋,84320.13,15,114年第一季
台中市,沙鹿區,中古屋,81134.28,67,114年第一季
台中市,沙鹿區,新成屋,99541.44,43,114年第一季
台中市,清水區,中古屋,58993.47,36,114年第一季
台中市,清水區,新成屋,80748.57,28,114年第一季
台中市,潭子區,中古屋,82643.7,186,114年第一季
台中市,潭子區,新成屋,116987.84,32,114年第一季
台中市,烏日區,中古屋,78132.14,83,114年第一季
台中市,烏日區,新成屋,100633.36,14,114年第一季
台中市,神岡區,中古屋,80988.9,21,114年第一季
台中市,神岡區,新成屋,118837,3,114年第一季
台中市,西區,中古屋,80514.2,403,114年第一季
台中市,西區,新成屋,165602.6,5,114年第一季
台中市,西屯區,中古屋,93179.31,906,114年第一季
台中市,西屯區,新成屋,119686.49,41,114年第一季
台中市,豐原區,中古屋,72313.09,142,114年第一季
台中市,豐原區,新成屋,103341.97,33,114年第一季
台中市,霧峰區,中古屋,63583.83,12,114年第一季
台中市,霧峰區,新成屋,85456,1,114年第一季
台中市,龍井區,中古屋,58544.02,104,114年第一季
台中市,龍井區,新成屋,92656.04,26,114年第一季
台北市,中山區,中古屋,248516.18,368,114年第一季
台北市,中山區,新成屋,398633.2,10,114年第一季
台北市,中正區,中古屋,264862.96,218,114年第一季
台北市,中正區,新成屋,527629.53,15,114年第一季
台北市,信義區,中古屋,246298.07,425,114年第一季
台北市,信義區,新成屋,328922,6,114年第一季
台北市,內湖區,中古屋,201335.8,633,114年第一季
台北市,內湖區,新成屋,249412.18,17,114年第一季
台北市,北投區,中古屋,162422.99,435,114年第一季
台北市,北投區,新成屋,252389,23,114年第一季
台北市,南港區,中古屋,203944.27,211,114年第一季
台北市,南港區,新成屋,280399.26,19,114年第一季
台北市,士林區,中古屋,177553.31,472,114年第一季
台北市,士林區,新成屋,315731.37,27,114年第一季
台北市,大同區,中古屋,205896.99,87,114年第一季
台北市,大同區,新成屋,229905.66,32,114年第一季
台北市,大安區,中古屋,286887.09,450,114年第一季
台北市,大安區,新成屋,450082.21,24,114年第一季
台北市,文山區,中古屋,169290.21,482,114年第一季
台北市,文山區,新成屋,275034.22,9,114年第一季
台北市,松山區,中古屋,238009.39,294,114年第一季
台北市,松山區,新成屋,515911.04,23,114年第一季
台北市,萬華區,中古屋,150343.52,250,114年第一季
台北市,萬華區,新成屋,213322.25,8,114年第一季
台南市,七股區,中古屋,39736,1,114年第一季
台南市,下營區,中古屋,20567.25,4,114年第一季
台南市,中西區,中古屋,74114.74,108,114年第一季
台南市,中西區,新成屋,64785.5,8,114年第一季
台南市,仁德區,中古屋,57388.81,123,114年第一季
台南市,仁德區,新成屋,78294,23,114年第一季
台南市,佳里區,中古屋,43770.89,19,114年第一季
台南市,佳里區,新成屋,80182.11,19,114年第一季
台南市,六甲區,中古屋,29461.33,3,114年第一季
台南市,六甲區,新成屋,61840.5,4,114年第一季
台南市,北區,中古屋,73487.77,262,114年第一季
台南市,北區,新成屋,116071,26,114年第一季
台南市,南區,中古屋,69764.94,245,114年第一季
台南市,南區,新成屋,88427.69,35,114年第一季
台南市,善化區,中古屋,72789.74,58,114年第一季
台南市,善化區,新成屋,96838.73,15,114年第一季
台南市,大內區,中古屋,39890,1,114年第一季
台南市,大內區,新成屋,68087,2,114年第一季
台南市,學甲區,中古屋,33047.09,11,114年第一季
台南市,學甲區,新成屋,64339.54,13,114年第一季
台南市,安南區,中古屋,56596.37,308,114年第一季
台南市,安南區,新成屋,84258.25,110,114年第一季
台南市,安定區,中古屋,58692.5,2,114年第一季
台南市,安定區,新成屋,100301,2,114年第一季
台南市,安平區,中古屋,66732.58,171,114年第一季
台南市,安平區,新成屋,114663,16,114年第一季
台南市,官田區,中古屋,72618.25,4,114年第一季
台南市,官田區,新成屋,76665.4,5,114年第一季
台南市,將軍區,中古屋,31630,1,114年第一季
台南市,將軍區,新成屋,72161,1,114年第一季
台南市,山上區,中古屋,51487,1,114年第一季
台南市,山上區,新成屋,68471,2,114年第一季
台南市,後壁區,中古屋,31832,3,114年第一季
台南市,新化區,中古屋,45355.92,13,114年第一季
台南市,新化區,新成屋,109888,1,114年第一季
台南市,新市區,中古屋,57077.07,28,114年第一季
台南市,新市區,新成屋,71071.38,8,114年第一季
台南市,新營區,中古屋,45255.53,116,114年第一季
台南市,新營區,新成屋,74383.11,27,114年第一季
台南市,東區,中古屋,72295.08,463,114年第一季
台南市,東區,新成屋,351549.44,27,114年第一季
台南市,東山區,中古屋,25258,1,114年第一季
台南市,東山區,新成屋,47404,15,114年第一季
台南市,柳營區,中古屋,38353.83,6,114年第一季
台南市,柳營區,新成屋,76903,3,114年第一季
台南市,楠西區,中古屋,44982.22,9,114年第一季
台南市,歸仁區,中古屋,45928.83,48,114年第一季
台南市,歸仁區,新成屋,84502.14,37,114年第一季
台南市,永康區,中古屋,62922.37,627,114年第一季
台南市,永康區,新成屋,68891.62,85,114年第一季
台南市,玉井區,中古屋,45523.8,5,114年第一季
台南市,玉井區,新成屋,80049,1,114年第一季
台南市,白河區,中古屋,40490.4,20,114年第一季
台南市,白河區,新成屋,96513,1,114年第一季
台南市,西港區,中古屋,46861.82,11,114年第一季
台南市,西港區,新成屋,70489,3,114年第一季
台南市,關廟區,中古屋,41965.25,12,114年第一季
台南市,關廟區,新成屋,84333.2,5,114年第一季
台南市,鹽水區,中古屋,34544.3,20,114年第一季
台南市,麻豆區,中古屋,44878.77,22,114年第一季
台南市,麻豆區,新成屋,78646.62,13,114年第一季
台東縣,卑南鄉,中古屋,9743,2,114年第一季
台東縣,台東市,中古屋,51444.58,233,114年第一季
台東縣,台東市,新成屋,80526.26,19,114年第一季
台東縣,太麻里鄉,中古屋,37951.5,2,114年第一季
台東縣,成功鎮,中古屋,45257,3,114年第一季
台東縣,成功鎮,新成屋,47565,1,114年第一季
台東縣,東河鄉,中古屋,49031,1,114年第一季
台東縣,長濱鄉,中古屋,22585,1,114年第一季
台東縣,關山鎮,中古屋,61686.5,2,114年第一季
台東縣,關山鎮,新成屋,73529,1,114年第一季
嘉義市,嘉義市,中古屋,62210.77,534,114年第一季
嘉義市,嘉義市,新成屋,84574.32,22,114年第一季
嘉義縣,中埔鄉,中古屋,71606.6,15,114年第一季
嘉義縣,大林鎮,中古屋,44402.22,18,114年第一季
嘉義縣,大林鎮,新成屋,81495,3,114年第一季
嘉義縣,太保市,中古屋,69047,50,114年第一季
嘉義縣,太保市,新成屋,96611.5,2,114年第一季
嘉義縣,布袋鎮,中古屋,19466.88,8,114年第一季
嘉義縣,新港鄉,中古屋,50060.67,3,114年第一季
嘉義縣,朴子市,中古屋,60504.02,44,114年第一季
嘉義縣,梅山鄉,中古屋,27655.5,6,114年第一季
嘉義縣,梅山鄉,新成屋,61288.67,3,114年第一季
嘉義縣,民雄鄉,中古屋,51439.67,58,114年第一季
嘉義縣,民雄鄉,新成屋,108717,1,114年第一季
嘉義縣,水上鄉,中古屋,37312.17,6,114年第一季
嘉義縣,水上鄉,新成屋,95350,4,114年第一季
嘉義縣,番路鄉,中古屋,39005.38,21,114年第一季
嘉義縣,竹崎鄉,中古屋,53509.33,3,114年第一季
嘉義縣,鹿草鄉,中古屋,62535,1,114年第一季
基隆市,七堵區,中古屋,72443.86,91,114年第一季
基隆市,中山區,中古屋,49883,68,114年第一季
基隆市,中正區,中古屋,55723.94,295,114年第一季
基隆市,中正區,新成屋,79275.06,18,114年第一季
基隆市,仁愛區,中古屋,68044.37,35,114年第一季
基隆市,信義區,中古屋,65469.36,201,114年第一季
基隆市,信義區,新成屋,67780.18,17,114年第一季
基隆市,安樂區,中古屋,68762.19,465,114年第一季
基隆市,安樂區,新成屋,77756.44,82,114年第一季
基隆市,暖暖區,中古屋,52399.66,163,114年第一季
基隆市,暖暖區,新成屋,112031,2,114年第一季
宜蘭縣,三星鄉,中古屋,66462.33,3,114年第一季
宜蘭縣,五結鄉,中古屋,61030,23,114年第一季
宜蘭縣,五結鄉,新成屋,74128.67,3,114年第一季
宜蘭縣,冬山鄉,中古屋,64922.07,15,114年第一季
宜蘭縣,冬山鄉,新成屋,85373.5,4,114年第一季
宜蘭縣,員山鄉,中古屋,54726.62,8,114年第一季
宜蘭縣,員山鄉,新成屋,67950,2,114年第一季
宜蘭縣,壯圍鄉,中古屋,64369.67,3,114年第一季
宜蘭縣,壯圍鄉,新成屋,61567,2,114年第一季
宜蘭縣,宜蘭市,中古屋,60403.28,221,114年第一季
宜蘭縣,宜蘭市,新成屋,105606.09,64,114年第一季
宜蘭縣,礁溪鄉,中古屋,69676.15,171,114年第一季
宜蘭縣,礁溪鄉,新成屋,110954.42,12,114年第一季
宜蘭縣,羅東鎮,中古屋,62267.91,99,114年第一季
宜蘭縣,羅東鎮,新成屋,91753.75,8,114年第一季
宜蘭縣,蘇澳鎮,中古屋,36433.56,27,114年第一季
宜蘭縣,蘇澳鎮,新成屋,54934.67,6,114年第一季
宜蘭縣,頭城鎮,中古屋,75953.09,55,114年第一季
