縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,中寮鄉,中古屋,8458.0,2,103年第二季
南投縣,南投市,中古屋,28281.06,115,103年第二季
南投縣,南投市,新成屋,42762.67,3,103年第二季
南投縣,名間鄉,中古屋,21770.62,16,103年第二季
南投縣,國姓鄉,中古屋,17906.5,2,103年第二季
南投縣,國姓鄉,新成屋,23938.0,1,103年第二季
南投縣,埔里鎮,中古屋,28629.48,101,103年第二季
南投縣,埔里鎮,新成屋,36534.0,2,103年第二季
南投縣,水里鄉,中古屋,21757.67,3,103年第二季
南投縣,竹山鎮,中古屋,17390.08,24,103年第二季
南投縣,竹山鎮,新成屋,38936.17,6,103年第二季
南投縣,草屯鎮,中古屋,31055.4,87,103年第二季
南投縣,草屯鎮,新成屋,52709.47,15,103年第二季
南投縣,集集鎮,中古屋,23119.4,5,103年第二季
南投縣,集集鎮,新成屋,35560.0,1,103年第二季
南投縣,魚池鄉,中古屋,30231.0,1,103年第二季
南投縣,鹿谷鄉,中古屋,49361.0,1,103年第二季
台中市,中區,中古屋,27483.71,31,103年第二季
台中市,北區,中古屋,44581.7,1336,103年第二季
台中市,北區,新成屋,29387.26,88,103年第二季
台中市,北屯區,中古屋,44187.49,1502,103年第二季
台中市,北屯區,新成屋,63269.52,225,103年第二季
台中市,南區,中古屋,41621.2,858,103年第二季
台中市,南區,新成屋,50356.2,309,103年第二季
台中市,南屯區,中古屋,52595.52,1038,103年第二季
台中市,南屯區,新成屋,73402.14,125,103年第二季
台中市,后里區,中古屋,38826.95,20,103年第二季
台中市,后里區,新成屋,53577.25,4,103年第二季
台中市,外埔區,中古屋,28052.0,5,103年第二季
台中市,外埔區,新成屋,34772.0,1,103年第二季
台中市,大安區,中古屋,21520.0,1,103年第二季
台中市,大甲區,中古屋,32958.96,47,103年第二季
台中市,大甲區,新成屋,205.0,1,103年第二季
台中市,大肚區,中古屋,26188.19,36,103年第二季
台中市,大里區,中古屋,35971.96,464,103年第二季
台中市,大里區,新成屋,58784.38,16,103年第二季
台中市,大雅區,中古屋,38587.89,147,103年第二季
台中市,大雅區,新成屋,64370.64,11,103年第二季
台中市,太平區,中古屋,34039.9,520,103年第二季
台中市,太平區,新成屋,52294.32,120,103年第二季
台中市,新社區,中古屋,26109.33,3,103年第二季
台中市,東勢區,中古屋,20028.69,39,103年第二季
台中市,東區,中古屋,41949.89,171,103年第二季
台中市,東區,新成屋,49696.14,35,103年第二季
台中市,梧棲區,中古屋,23778.31,42,103年第二季
台中市,梧棲區,新成屋,46423.4,5,103年第二季
台中市,沙鹿區,中古屋,38110.69,118,103年第二季
台中市,沙鹿區,新成屋,52169.45,132,103年第二季
台中市,清水區,中古屋,28865.12,51,103年第二季
台中市,清水區,新成屋,46402.33,3,103年第二季
台中市,潭子區,中古屋,42817.59,373,103年第二季
台中市,潭子區,新成屋,52571.17,6,103年第二季
台中市,烏日區,中古屋,40269.46,94,103年第二季
台中市,烏日區,新成屋,67185.52,21,103年第二季
台中市,石岡區,中古屋,35153.0,2,103年第二季
台中市,神岡區,中古屋,34315.8,51,103年第二季
台中市,西區,中古屋,46932.92,852,103年第二季
台中市,西區,新成屋,87600.87,75,103年第二季
台中市,西屯區,中古屋,54067.3,1774,103年第二季
台中市,西屯區,新成屋,66644.46,327,103年第二季
台中市,豐原區,中古屋,44739.96,236,103年第二季
台中市,豐原區,新成屋,56130.08,25,103年第二季
台中市,霧峰區,中古屋,35827.16,25,103年第二季
台中市,龍井區,中古屋,21901.25,55,103年第二季
台中市,龍井區,新成屋,52262.55,20,103年第二季
台北市,中山區,中古屋,140399.47,715,103年第二季
台北市,中山區,新成屋,131207.78,176,103年第二季
台北市,中正區,中古屋,186434.53,237,103年第二季
台北市,中正區,新成屋,186995.27,128,103年第二季
台北市,信義區,中古屋,151426.72,533,103年第二季
台北市,信義區,新成屋,328971.47,76,103年第二季
台北市,內湖區,中古屋,142180.5,901,103年第二季
台北市,內湖區,新成屋,174272.55,292,103年第二季
台北市,北投區,中古屋,120629.6,583,103年第二季
台北市,北投區,新成屋,158358.26,208,103年第二季
