縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,中寮鄉,中古屋,19298.0,1,110年第二季
南投縣,南投市,中古屋,47108.98,123,110年第二季
南投縣,南投市,新成屋,59683.86,42,110年第二季
南投縣,名間鄉,中古屋,25429.0,3,110年第二季
南投縣,名間鄉,新成屋,62262.6,5,110年第二季
南投縣,國姓鄉,中古屋,32326.0,2,110年第二季
南投縣,埔里鎮,中古屋,47267.3,74,110年第二季
南投縣,埔里鎮,新成屋,60200.5,8,110年第二季
南投縣,水里鄉,中古屋,26507.5,4,110年第二季
南投縣,水里鄉,新成屋,51541.0,1,110年第二季
南投縣,竹山鎮,中古屋,24953.84,63,110年第二季
南投縣,竹山鎮,新成屋,45644.77,31,110年第二季
南投縣,草屯鎮,中古屋,41803.0,98,110年第二季
南投縣,草屯鎮,新成屋,65290.77,22,110年第二季
南投縣,集集鎮,中古屋,38556.4,5,110年第二季
南投縣,集集鎮,新成屋,43730.0,2,110年第二季
南投縣,鹿谷鄉,中古屋,28538.5,4,110年第二季
台中市,北區,中古屋,56929.0,1300,110年第二季
台中市,北區,新成屋,72397.78,45,110年第二季
台中市,北屯區,中古屋,61513.6,1992,110年第二季
台中市,北屯區,新成屋,71305.99,587,110年第二季
台中市,南區,中古屋,59324.14,979,110年第二季
台中市,南區,新成屋,78855.63,104,110年第二季
台中市,南屯區,中古屋,74339.21,1303,110年第二季
台中市,南屯區,新成屋,97016.38,660,110年第二季
台中市,后里區,中古屋,57939.52,21,110年第二季
台中市,后里區,新成屋,85997.59,22,110年第二季
台中市,外埔區,中古屋,39156.83,6,110年第二季
台中市,大安區,中古屋,12005.0,1,110年第二季
台中市,大甲區,中古屋,46493.2,45,110年第二季
台中市,大甲區,新成屋,58004.14,29,110年第二季
台中市,大肚區,中古屋,37261.61,54,110年第二季
台中市,大肚區,新成屋,70986.67,3,110年第二季
台中市,大里區,中古屋,52543.12,483,110年第二季
台中市,大里區,新成屋,62665.17,132,110年第二季
台中市,大雅區,中古屋,55777.9,145,110年第二季
台中市,大雅區,新成屋,71010.82,39,110年第二季
台中市,太平區,中古屋,56525.8,612,110年第二季
台中市,太平區,新成屋,67046.7,186,110年第二季
台中市,新社區,中古屋,35200.0,7,110年第二季
台中市,新社區,新成屋,53919.0,2,110年第二季
台中市,東勢區,中古屋,35556.76,25,110年第二季
台中市,東勢區,新成屋,64156.67,6,110年第二季
台中市,東區,中古屋,58676.14,196,110年第二季
台中市,東區,新成屋,71938.77,52,110年第二季
台中市,梧棲區,中古屋,40481.53,59,110年第二季
台中市,梧棲區,新成屋,60354.93,57,110年第二季
台中市,沙鹿區,中古屋,53936.34,228,110年第二季
台中市,沙鹿區,新成屋,67263.86,139,110年第二季
台中市,清水區,中古屋,43581.71,59,110年第二季
台中市,清水區,新成屋,53384.14,97,110年第二季
台中市,潭子區,中古屋,57909.88,375,110年第二季
台中市,潭子區,新成屋,76627.47,93,110年第二季
台中市,烏日區,中古屋,51432.49,248,110年第二季
台中市,烏日區,新成屋,51348.82,125,110年第二季
台中市,石岡區,中古屋,52534.4,5,110年第二季
台中市,神岡區,中古屋,54267.08,48,110年第二季
台中市,神岡區,新成屋,54016.67,3,110年第二季
台中市,西區,中古屋,67205.94,1259,110年第二季
台中市,西區,新成屋,106960.27,15,110年第二季
台中市,西屯區,中古屋,69957.11,2125,110年第二季
台中市,西屯區,新成屋,96541.13,319,110年第二季
台中市,豐原區,中古屋,54562.91,280,110年第二季
台中市,豐原區,新成屋,70812.48,85,110年第二季
台中市,霧峰區,中古屋,54344.57,28,110年第二季
台中市,霧峰區,新成屋,64929.0,1,110年第二季
台中市,龍井區,中古屋,52809.05,165,110年第二季
台中市,龍井區,新成屋,61150.85,53,110年第二季
台北市,中山區,中古屋,156708.32,988,110年第二季
台北市,中山區,新成屋,204979.53,150,110年第二季
台北市,中正區,中古屋,173863.22,343,110年第二季
台北市,中正區,新成屋,216380.06,124,110年第二季
台北市,信義區,中古屋,180776.99,730,110年第二季
台北市,信義區,新成屋,259589.0,65,110年第二季
台北市,內湖區,中古屋,157769.58,1849,110年第二季
台北市,內湖區,新成屋,198987.87,225,110年第二季
台北市,北投區,中古屋,123649.57,994,110年第二季
台北市,北投區,新成屋,154667.65,177,110年第二季
台北市,南港區,中古屋,163896.63,669,110年第二季
台北市,南港區,新成屋,196275.43,21,110年第二季
台北市,士林區,中古屋,143390.73,1123,110年第二季
台北市,士林區,新成屋,161167.54,166,110年第二季
台北市,大同區,中古屋,126624.48,159,110年第二季
台北市,大同區,新成屋,195119.29,34,110年第二季
台北市,大安區,中古屋,215285.98,966,110年第二季
台北市,大安區,新成屋,270642.9,164,110年第二季
台北市,文山區,中古屋,137563.07,1044,110年第二季
台北市,文山區,新成屋,176088.47,270,110年第二季
台北市,松山區,中古屋,171878.4,522,110年第二季
台北市,松山區,新成屋,448000.26,42,110年第二季
台北市,萬華區,中古屋,114467.36,250,110年第二季
台北市,萬華區,新成屋,183574.92,38,110年第二季
台南市,下營區,中古屋,22133.8,5,110年第二季
台南市,下營區,新成屋,34244.33,3,110年第二季
台南市,中西區,中古屋,46269.2,267,110年第二季
台南市,中西區,新成屋,73881.16,112,110年第二季
台南市,仁德區,中古屋,38821.26,199,110年第二季
台南市,仁德區,新成屋,65984.82,44,110年第二季
台南市,佳里區,中古屋,40650.23,62,110年第二季
台南市,佳里區,新成屋,58586.0,14,110年第二季
台南市,六甲區,中古屋,27571.91,11,110年第二季
台南市,六甲區,新成屋,53900.67,3,110年第二季
台南市,北區,中古屋,48469.86,563,110年第二季
台南市,北區,新成屋,69725.98,101,110年第二季
台南市,南區,中古屋,38252.71,458,110年第二季
台南市,南區,新成屋,54988.95,96,110年第二季
台南市,善化區,中古屋,47600.12,59,110年第二季
台南市,善化區,新成屋,63295.77,30,110年第二季
台南市,大內區,中古屋,35779.0,3,110年第二季
台南市,學甲區,中古屋,24079.0,20,110年第二季
台南市,學甲區,新成屋,34721.56,16,110年第二季
台南市,安南區,中古屋,41058.62,434,110年第二季
台南市,安南區,新成屋,66526.43,127,110年第二季
台南市,安定區,中古屋,46662.0,5,110年第二季
台南市,安平區,中古屋,39118.15,424,110年第二季
台南市,安平區,新成屋,66190.26,117,110年第二季
台南市,官田區,中古屋,21009.78,9,110年第二季
台南市,官田區,新成屋,56857.12,8,110年第二季
台南市,將軍區,新成屋,41873.83,12,110年第二季
台南市,山上區,中古屋,81106.33,3,110年第二季
台南市,山上區,新成屋,47849.0,1,110年第二季
台南市,後壁區,中古屋,19445.33,6,110年第二季
台南市,後壁區,新成屋,45042.0,1,110年第二季
台南市,新化區,中古屋,35491.75,20,110年第二季
台南市,新市區,中古屋,47490.9,50,110年第二季
台南市,新市區,新成屋,57026.69,83,110年第二季
台南市,新營區,中古屋,40498.03,156,110年第二季
台南市,新營區,新成屋,56595.65,79,110年第二季
台南市,東區,中古屋,46853.08,1360,110年第二季
台南市,東區,新成屋,59469.61,153,110年第二季
台南市,東山區,新成屋,43310.0,1,110年第二季
台南市,柳營區,中古屋,51858.29,7,110年第二季
台南市,柳營區,新成屋,44379.0,1,110年第二季
台南市,楠西區,中古屋,27094.0,2,110年第二季
台南市,楠西區,新成屋,41267.5,2,110年第二季
台南市,歸仁區,中古屋,37675.33,108,110年第二季
台南市,歸仁區,新成屋,54590.8,30,110年第二季
台南市,永康區,中古屋,39907.52,1263,110年第二季
台南市,永康區,新成屋,74016.42,281,110年第二季
台南市,玉井區,中古屋,26115.71,7,110年第二季
台南市,白河區,中古屋,34834.21,14,110年第二季
台南市,白河區,新成屋,61485.0,2,110年第二季
台南市,西港區,中古屋,29925.09,11,110年第二季
台南市,西港區,新成屋,55033.0,4,110年第二季
台南市,關廟區,中古屋,38370.0,10,110年第二季
台南市,關廟區,新成屋,55047.33,6,110年第二季
台南市,鹽水區,中古屋,25009.08,39,110年第二季
台南市,鹽水區,新成屋,52796.0,1,110年第二季
台南市,麻豆區,中古屋,41690.59,34,110年第二季
台南市,麻豆區,新成屋,62252.83,6,110年第二季
台東縣,卑南鄉,中古屋,29168.86,7,110年第二季
台東縣,台東市,中古屋,40545.36,325,110年第二季
台東縣,台東市,新成屋,42587.78,49,110年第二季
台東縣,大武鄉,中古屋,24067.0,1,110年第二季
台東縣,太麻里鄉,中古屋,23100.0,1,110年第二季
台東縣,成功鎮,中古屋,31663.0,5,110年第二季
台東縣,東河鄉,中古屋,59468.0,1,110年第二季
台東縣,池上鄉,中古屋,44041.86,7,110年第二季
台東縣,關山鎮,中古屋,32457.0,4,110年第二季
台東縣,鹿野鄉,中古屋,44325.0,1,110年第二季
嘉義市,嘉義市,中古屋,39421.44,1130,110年第二季
嘉義市,嘉義市,新成屋,60151.44,144,110年第二季
嘉義縣,中埔鄉,中古屋,42969.78,32,110年第二季
嘉義縣,中埔鄉,新成屋,53365.0,4,110年第二季
嘉義縣,大埔鄉,中古屋,18056.0,2,110年第二季
嘉義縣,大林鎮,中古屋,21640.18,17,110年第二季
嘉義縣,大林鎮,新成屋,49986.0,1,110年第二季
嘉義縣,太保市,中古屋,28184.89,170,110年第二季
嘉義縣,太保市,新成屋,40933.11,38,110年第二季
嘉義縣,布袋鎮,中古屋,18565.57,14,110年第二季
嘉義縣,新港鄉,中古屋,61975.0,4,110年第二季
嘉義縣,新港鄉,新成屋,73196.25,4,110年第二季
嘉義縣,朴子市,中古屋,35232.28,102,110年第二季
嘉義縣,朴子市,新成屋,63845.33,6,110年第二季
嘉義縣,梅山鄉,中古屋,40031.67,9,110年第二季
嘉義縣,梅山鄉,新成屋,45304.0,1,110年第二季
嘉義縣,民雄鄉,中古屋,31496.76,86,110年第二季
嘉義縣,民雄鄉,新成屋,48204.5,2,110年第二季
嘉義縣,水上鄉,中古屋,36075.32,19,110年第二季
嘉義縣,水上鄉,新成屋,48433.0,10,110年第二季
嘉義縣,溪口鄉,中古屋,15875.5,2,110年第二季
嘉義縣,番路鄉,中古屋,25143.42,43,110年第二季
嘉義縣,鹿草鄉,中古屋,76867.0,3,110年第二季
基隆市,七堵區,中古屋,50428.52,195,110年第二季
基隆市,七堵區,新成屋,70718.77,73,110年第二季
基隆市,中山區,中古屋,33057.28,72,110年第二季
基隆市,中正區,中古屋,38497.86,516,110年第二季
基隆市,中正區,新成屋,37131.07,28,110年第二季
基隆市,仁愛區,中古屋,53017.34,74,110年第二季
基隆市,信義區,中古屋,39995.02,334,110年第二季
基隆市,信義區,新成屋,62589.55,363,110年第二季
基隆市,安樂區,中古屋,39549.23,669,110年第二季
基隆市,安樂區,新成屋,87958.27,235,110年第二季
基隆市,暖暖區,中古屋,40985.24,328,110年第二季
基隆市,暖暖區,新成屋,67572.77,84,110年第二季
宜蘭縣,三星鄉,中古屋,43558.25,4,110年第二季
宜蘭縣,五結鄉,中古屋,53848.78,68,110年第二季
宜蘭縣,五結鄉,新成屋,60296.7,30,110年第二季
宜蘭縣,冬山鄉,中古屋,50320.91,34,110年第二季
宜蘭縣,冬山鄉,新成屋,70976.17,24,110年第二季
宜蘭縣,員山鄉,中古屋,35025.56,9,110年第二季
宜蘭縣,員山鄉,新成屋,43078.75,8,110年第二季
宜蘭縣,壯圍鄉,中古屋,58626.0,1,110年第二季
宜蘭縣,壯圍鄉,新成屋,34162.33,3,110年第二季
宜蘭縣,宜蘭市,中古屋,46982.02,399,110年第二季
宜蘭縣,宜蘭市,新成屋,74385.97,97,110年第二季
宜蘭縣,礁溪鄉,中古屋,69448.86,177,110年第二季
宜蘭縣,礁溪鄉,新成屋,95323.93,46,110年第二季
宜蘭縣,羅東鎮,中古屋,52263.58,212,110年第二季
宜蘭縣,羅東鎮,新成屋,75828.24,33,110年第二季
宜蘭縣,蘇澳鎮,中古屋,29021.48,29,110年第二季
宜蘭縣,蘇澳鎮,新成屋,43327.78,18,110年第二季
宜蘭縣,頭城鎮,中古屋,42574.78,40,110年第二季
宜蘭縣,頭城鎮,新成屋,79166.75,85,110年第二季
