縣市,行政區,BUILD,平均單價元平方公尺,交易筆數,季度
南投縣,南投市,中古屋,34298.63,83,104年第四季
南投縣,南投市,新成屋,71826.88,17,104年第四季
南投縣,名間鄉,中古屋,25844.25,4,104年第四季
南投縣,國姓鄉,中古屋,41036.0,2,104年第四季
南投縣,埔里鎮,中古屋,31447.32,69,104年第四季
南投縣,埔里鎮,新成屋,57869.25,8,104年第四季
南投縣,水里鄉,中古屋,17699.0,3,104年第四季
南投縣,竹山鎮,中古屋,21417.76,41,104年第四季
南投縣,竹山鎮,新成屋,40740.83,6,104年第四季
南投縣,草屯鎮,中古屋,32597.44,73,104年第四季
南投縣,草屯鎮,新成屋,55690.5,10,104年第四季
南投縣,集集鎮,中古屋,31063.5,4,104年第四季
南投縣,鹿谷鄉,中古屋,34580.4,5,104年第四季
台中市,中區,中古屋,34753.56,16,104年第四季
台中市,中區,新成屋,63567.0,2,104年第四季
台中市,北區,中古屋,46371.36,860,104年第四季
台中市,北區,新成屋,82994.04,27,104年第四季
台中市,北屯區,中古屋,48765.98,963,104年第四季
台中市,北屯區,新成屋,61887.22,287,104年第四季
台中市,南區,中古屋,38233.51,824,104年第四季
台中市,南區,新成屋,67339.44,175,104年第四季
台中市,南屯區,中古屋,54559.01,796,104年第四季
台中市,南屯區,新成屋,73100.25,99,104年第四季
台中市,后里區,中古屋,40968.0,9,104年第四季
台中市,后里區,新成屋,43835.67,3,104年第四季
台中市,外埔區,中古屋,28477.5,4,104年第四季
台中市,大安區,中古屋,7256.0,1,104年第四季
台中市,大甲區,中古屋,38825.72,39,104年第四季
台中市,大肚區,中古屋,26425.5,26,104年第四季
台中市,大肚區,新成屋,40066.0,1,104年第四季
台中市,大里區,中古屋,39666.06,286,104年第四季
台中市,大里區,新成屋,58487.18,38,104年第四季
台中市,大雅區,中古屋,43978.19,140,104年第四季
台中市,大雅區,新成屋,70157.33,9,104年第四季
台中市,太平區,中古屋,39202.81,344,104年第四季
台中市,太平區,新成屋,62440.77,98,104年第四季
台中市,新社區,中古屋,58890.0,2,104年第四季
台中市,東勢區,中古屋,31553.19,43,104年第四季
台中市,東勢區,新成屋,43109.33,3,104年第四季
台中市,東區,中古屋,45580.26,171,104年第四季
台中市,東區,新成屋,73646.72,29,104年第四季
台中市,梧棲區,中古屋,36312.74,54,104年第四季
台中市,梧棲區,新成屋,40779.47,36,104年第四季
台中市,沙鹿區,中古屋,38698.25,117,104年第四季
台中市,沙鹿區,新成屋,54902.69,105,104年第四季
台中市,清水區,中古屋,26993.12,50,104年第四季
台中市,清水區,新成屋,43612.5,24,104年第四季
台中市,潭子區,中古屋,43046.8,227,104年第四季
台中市,潭子區,新成屋,61127.07,43,104年第四季
台中市,烏日區,中古屋,39399.1,58,104年第四季
台中市,烏日區,新成屋,56926.16,32,104年第四季
台中市,神岡區,中古屋,29388.59,39,104年第四季
台中市,神岡區,新成屋,62505.29,17,104年第四季
台中市,西區,中古屋,45136.49,623,104年第四季
台中市,西區,新成屋,83967.79,47,104年第四季
台中市,西屯區,中古屋,51652.04,1219,104年第四季
台中市,西屯區,新成屋,65126.24,288,104年第四季
台中市,豐原區,中古屋,41131.42,209,104年第四季
台中市,豐原區,新成屋,70505.57,21,104年第四季
台中市,霧峰區,中古屋,35776.98,48,104年第四季
台中市,龍井區,中古屋,34599.79,91,104年第四季
台中市,龍井區,新成屋,51743.12,17,104年第四季
台北市,中山區,中古屋,125045.45,521,104年第四季
台北市,中山區,新成屋,133525.99,103,104年第四季
台北市,中正區,中古屋,153369.81,253,104年第四季
台北市,中正區,新成屋,191401.17,64,104年第四季
台北市,信義區,中古屋,133350.21,397,104年第四季
台北市,信義區,新成屋,250171.53,38,104年第四季
台北市,內湖區,中古屋,119760.11,881,104年第四季
台北市,內湖區,新成屋,174175.27,193,104年第四季
台北市,北投區,中古屋,110637.55,554,104年第四季
台北市,北投區,新成屋,106753.05,107,104年第四季
台北市,南港區,中古屋,124668.58,172,104年第四季
台北市,南港區,新成屋,139473.49,169,104年第四季
台北市,士林區,中古屋,101636.56,604,104年第四季
台北市,士林區,新成屋,149760.3,125,104年第四季
台北市,大同區,中古屋,84915.37,75,104年第四季
台北市,大同區,新成屋,105704.0,12,104年第四季
台北市,大安區,中古屋,165052.76,631,104年第四季
台北市,大安區,新成屋,233943.21,42,104年第四季
台北市,文山區,中古屋,120048.3,596,104年第四季
台北市,文山區,新成屋,136063.51,187,104年第四季
台北市,松山區,中古屋,141852.29,465,104年第四季
台北市,松山區,新成屋,186299.43,44,104年第四季
台北市,萬華區,中古屋,109084.17,203,104年第四季
台北市,萬華區,新成屋,166192.65,34,104年第四季
台南市,下營區,中古屋,23488.67,3,104年第四季
台南市,中西區,中古屋,30065.35,156,104年第四季
台南市,中西區,新成屋,61767.32,25,104年第四季
台南市,仁德區,中古屋,30554.7,159,104年第四季
台南市,仁德區,新成屋,45174.94,53,104年第四季
台南市,佳里區,中古屋,22721.22,46,104年第四季
台南市,佳里區,新成屋,37327.83,12,104年第四季
台南市,六甲區,中古屋,15359.5,6,104年第四季
